basis	query_chrom	target_chrom	query_start	query_end	bp	windows	mean_delta	max_delta	mean_inter_identity	mean_same_identity
4:4	chr15	chr22	11448000	11454000	6000	3	0.116278	0.191100	0.977586	0.861307
4:4	chr21	chr14	3000000	3006000	6000	3	0.156530	0.461866	0.999833	0.843304
4:4	chr21	chr14	3064000	3070000	6000	3	0.000251	0.000500	0.998337	0.998087
4:4	chr21	chr14	5988000	5994000	6000	3	0.002001	0.004251	0.998250	0.996249
4:4	chr21	chr13	6054000	6060000	6000	3	0.010386	0.015637	0.998667	0.988280
4:4	chr21	chr13	6276000	6282000	6000	3	0.129882	0.319599	0.959763	0.829881
4:4	chr21	chr13	6346000	6352000	6000	3	0.299496	0.891198	0.971431	0.671935
4:4	chr21	chr13	6362000	6368000	6000	3	0.002499	0.003500	0.998833	0.996334
4:4	chr21	chr13	6422000	6428000	6000	3	0.002932	0.005796	0.997584	0.994652
4:4	chr22	chr14	714000	720000	6000	3	0.286142	0.540402	0.996833	0.710692
4:4	chr4	chr10	0	6000	6000	3	0.146019	0.406623	0.822569	0.676550
4:4	chr5	chr1	182034000	182040000	6000	3	0.001998	0.003244	0.994501	0.992503
4:4	chr6	chrX	71132000	71138000	6000	3	0.001920	0.003000	0.998251	0.996330
4:4	chrX	chrY	1342000	1348000	6000	3	0.845842	0.953828	0.998334	0.152491
4:4	chrX	chr3	47218000	47224000	6000	3	0.309346	0.453293	0.917115	0.607770
4:4	chrX	chr12	51016000	51022000	6000	3	0.004512	0.011065	0.748598	0.744086
4:4	chrX	chr7	56584000	56590000	6000	3	0.376540	0.906903	0.898239	0.521698
4:4	chrX	chr1	79792000	79798000	6000	3	0.066059	0.186993	0.724326	0.658267
4:4	chrX	chrY	89070000	89076000	6000	3	0.543514	0.923465	0.987839	0.444325
4:4	chrX	chrY	89834000	89840000	6000	3	0.159757	0.462529	0.947237	0.787481
4:4	chrX	chr15	105224000	105230000	6000	3	0.015867	0.028046	0.894873	0.879006
4:4	chrX	chr10	106454000	106460000	6000	3	0.165823	0.467138	0.836052	0.670229
4:4	chrX	chr7	153246000	153252000	6000	3	0.002803	0.004208	0.685486	0.682683
4:4	chr1	chr4	2000	6000	4000	2	0.483882	0.961746	1.000000	0.516118
4:4	chr1	chr14	130868000	130872000	4000	2	0.138188	0.236060	0.417993	0.279805
4:4	chr1	chr22	131032000	131036000	4000	2	0.054190	0.105894	0.688407	0.634217
4:4	chr1	chr22	131100000	131104000	4000	2	0.465385	0.607758	0.966887	0.501502
4:4	chr1	chr14	131120000	131124000	4000	2	0.004262	0.005523	0.587145	0.582883
4:4	chr1	chr22	131436000	131440000	4000	2	0.398693	0.501619	0.808546	0.409852
4:4	chr10	chrX	31448000	31452000	4000	2	0.013443	0.013535	0.463631	0.450188
4:4	chr10	chrX	87748000	87752000	4000	2	0.032841	0.045507	0.486330	0.453489
4:4	chr11	chr3	7840000	7844000	4000	2	0.004176	0.007629	0.692500	0.688323
4:4	chr11	chr3	82704000	82708000	4000	2	0.259854	0.471448	0.569178	0.309324
4:4	chr11	chr12	106412000	106416000	4000	2	0.544095	0.624180	0.794397	0.250301
4:4	chr12	chr3	2750000	2754000	4000	2	0.446323	0.662363	0.694825	0.248502
4:4	chr12	chr2	61418000	61422000	4000	2	0.003237	0.004043	0.957901	0.954664
4:4	chr13	chr14	12000	16000	4000	2	0.001494	0.002246	0.756199	0.754706
4:4	chr13	chr15	422000	426000	4000	2	0.366682	0.717864	0.994990	0.628308
4:4	chr13	chr15	494000	498000	4000	2	0.075910	0.146319	0.970500	0.894590
4:4	chr13	chr14	2130000	2134000	4000	2	0.019930	0.035405	0.729012	0.709082
4:4	chr13	chr22	2228000	2232000	4000	2	0.001500	0.002500	0.999250	0.997750
4:4	chr13	chr22	2256000	2260000	4000	2	0.002988	0.003736	0.995756	0.992768
4:4	chr13	chr22	3976000	3980000	4000	2	0.089103	0.175960	0.920703	0.831600
4:4	chr13	chr21	5368000	5372000	4000	2	0.025195	0.048138	0.994217	0.969023
4:4	chr13	chr21	5380000	5384000	4000	2	0.004661	0.008574	0.996502	0.991840
4:4	chr13	chr21	5830000	5834000	4000	2	0.000500	0.000500	0.999750	0.999250
4:4	chr13	chr21	5890000	5894000	4000	2	0.000647	0.000794	0.996758	0.996111
4:4	chr13	chr21	5938000	5942000	4000	2	0.001000	0.001000	0.999500	0.998500
4:4	chr13	chr21	5998000	6002000	4000	2	0.000500	0.000500	0.999625	0.999125
4:4	chr13	chr21	6038000	6042000	4000	2	0.000375	0.000500	0.998625	0.998250
4:4	chr13	chr21	6048000	6052000	4000	2	0.005565	0.010630	0.999750	0.994185
4:4	chr13	chr21	6060000	6064000	4000	2	0.000751	0.001002	0.998875	0.998124
4:4	chr13	chr21	6078000	6082000	4000	2	0.000500	0.000500	0.999750	0.999250
4:4	chr13	chr21	6090000	6094000	4000	2	0.000500	0.000500	0.999625	0.999125
4:4	chr13	chr21	6316000	6320000	4000	2	0.251008	0.501016	0.998750	0.747742
4:4	chr13	chr17	6504000	6508000	4000	2	0.361830	0.646966	0.912828	0.550998
4:4	chr13	chr21	6552000	6556000	4000	2	0.000375	0.000500	0.998875	0.998499
4:4	chr13	chr14	6722000	6726000	4000	2	0.001515	0.001529	0.982489	0.980974
4:4	chr13	chr14	6756000	6760000	4000	2	0.001496	0.001986	0.995005	0.993509
4:4	chr13	chr21	7012000	7016000	4000	2	0.001250	0.001500	0.996500	0.995250
4:4	chr13	chr21	7032000	7036000	4000	2	0.001377	0.002250	0.997000	0.995623
4:4	chr13	chr21	7060000	7064000	4000	2	0.000625	0.000750	0.999250	0.998625
4:4	chr13	chr21	7070000	7074000	4000	2	0.364482	0.726713	0.998874	0.634393
4:4	chr13	chr21	7346000	7350000	4000	2	0.467590	0.931679	0.996625	0.529035
4:4	chr13	chr14	7576000	7580000	4000	2	0.124325	0.154252	0.986773	0.862447
4:4	chr14	chr15	3736000	3740000	4000	2	0.047421	0.094340	0.999251	0.951830
4:4	chr14	chr22	14712000	14716000	4000	2	0.004145	0.007789	0.969025	0.964880
4:4	chr14	chr22	14746000	14750000	4000	2	0.070047	0.123350	0.996500	0.926453
4:4	chr14	chr13	28792000	28796000	4000	2	0.039565	0.073890	0.348782	0.309217
4:4	chr14	chr11	37180000	37184000	4000	2	0.006330	0.008564	0.827291	0.820961
4:4	chr15	chr21	3324000	3328000	4000	2	0.000500	0.000500	0.997625	0.997125
4:4	chr15	chr13	3430000	3434000	4000	2	0.001250	0.001500	0.999000	0.997750
4:4	chr15	chr22	6398000	6402000	4000	2	0.000958	0.001416	0.898521	0.897563
4:4	chr15	chrY	6674000	6678000	4000	2	0.352030	0.629105	0.811020	0.458990
4:4	chr15	chr13	12704000	12708000	4000	2	0.001001	0.001730	0.947542	0.946541
4:4	chr17	chr1	32912000	32916000	4000	2	0.456290	0.849201	0.997250	0.540960
4:4	chr18	chr21	80484000	80488000	4000	2	0.284910	0.568067	0.995507	0.710598
4:4	chr19	chrX	47518000	47522000	4000	2	0.002615	0.005000	0.863665	0.861050
4:4	chr2	chr12	11784000	11788000	4000	2	0.019670	0.020802	0.508148	0.488478
4:4	chr2	chr4	164022000	164026000	4000	2	0.024833	0.047945	0.688484	0.663651
4:4	chr2	chr10	171912000	171916000	4000	2	0.305658	0.398888	0.702748	0.397090
4:4	chr20	chr7	49898000	49902000	4000	2	0.035229	0.061202	0.781834	0.746605
4:4	chr20	chr6	66430000	66434000	4000	2	0.000750	0.001000	0.999000	0.998250
4:4	chr21	chr14	3042000	3046000	4000	2	0.000127	0.000254	0.998626	0.998499
4:4	chr21	chr14	5970000	5974000	4000	2	0.000999	0.001000	0.998501	0.997502
4:4	chr21	chr14	5978000	5982000	4000	2	0.000375	0.000500	0.998500	0.998125
4:4	chr21	chr13	5984000	5988000	4000	2	0.001622	0.001749	0.998624	0.997002
4:4	chr21	chr14	6004000	6008000	4000	2	0.001376	0.001500	0.996002	0.994627
4:4	chr21	chr14	6012000	6016000	4000	2	0.003255	0.004510	0.998500	0.995245
4:4	chr21	chr14	6020000	6024000	4000	2	0.001000	0.001249	0.997500	0.996500
4:4	chr21	chr14	6042000	6046000	4000	2	0.001376	0.001754	0.997750	0.996374
4:4	chr21	chr14	6050000	6054000	4000	2	0.001373	0.002247	0.997000	0.995627
4:4	chr21	chr14	6166000	6170000	4000	2	0.014599	0.028699	0.932655	0.918056
4:4	chr21	chr14	6174000	6178000	4000	2	0.001981	0.002962	0.995280	0.993298
4:4	chr21	chr13	6242000	6246000	4000	2	0.000500	0.000500	0.998750	0.998250
4:4	chr21	chr13	6370000	6374000	4000	2	0.001251	0.001502	0.999000	0.997749
4:4	chr21	chr13	6378000	6382000	4000	2	0.000626	0.000749	0.993898	0.993272
4:4	chr22	chr21	0	4000	4000	2	0.324259	0.416902	0.985007	0.660749
4:4	chr22	chr21	2732000	2736000	4000	2	0.001392	0.002284	0.996741	0.995349
4:4	chr22	chr14	2834000	2838000	4000	2	0.000878	0.001500	0.995376	0.994498
4:4	chr22	chr3	2838000	2842000	4000	2	0.002755	0.004766	0.993490	0.990735
4:4	chr22	chr14	2844000	2848000	4000	2	0.211104	0.420208	0.995251	0.784147
4:4	chr22	chr14	3890000	3894000	4000	2	0.001123	0.001495	0.997375	0.996252
4:4	chr5	chr15	2000	6000	4000	2	0.338866	0.674225	0.974376	0.635510
4:4	chr5	chr14	51188000	51192000	4000	2	0.016337	0.017868	0.600139	0.583803
4:4	chr5	chr1	182028000	182032000	4000	2	0.001000	0.001500	0.999500	0.998500
4:4	chr6	chr13	9076000	9080000	4000	2	0.057009	0.097614	0.140200	0.083191
4:4	chr6	chr5	106796000	106800000	4000	2	0.026675	0.038772	0.516325	0.489650
4:4	chr7	chr11	103064000	103068000	4000	2	0.349895	0.358940	0.814515	0.464620
4:4	chr9	chr3	136162000	136166000	4000	2	0.001253	0.002007	0.999500	0.998247
4:4	chrX	chrY	206000	210000	4000	2	0.000250	0.000250	0.999875	0.999625
4:4	chrX	chrY	1034000	1038000	4000	2	0.797056	0.835553	0.993032	0.195976
4:4	chrX	chrY	1206000	1210000	4000	2	0.609065	0.758921	1.000000	0.390935
4:4	chrX	chrY	1218000	1222000	4000	2	0.797908	0.884832	0.998500	0.200592
4:4	chrX	chrY	1408000	1412000	4000	2	0.874440	0.974707	0.996995	0.122555
4:4	chrX	chrY	1508000	1512000	4000	2	0.656533	0.656658	0.997875	0.341342
4:4	chrX	chrY	1930000	1934000	4000	2	0.714785	0.836019	0.947337	0.232552
4:4	chrX	chrY	1964000	1968000	4000	2	0.693373	0.900463	0.998125	0.304752
4:4	chrX	chrY	2272000	2276000	4000	2	0.719688	0.800163	0.917274	0.197586
4:4	chrX	chrY	2714000	2718000	4000	2	0.497592	0.534638	0.856500	0.358908
4:4	chrX	chrY	7404000	7408000	4000	2	0.702411	0.806501	0.873777	0.171366
4:4	chrX	chr12	14296000	14300000	4000	2	0.004596	0.006718	0.933399	0.928803
4:4	chrX	chr15	20262000	20266000	4000	2	0.001365	0.002108	0.707115	0.705749
4:4	chrX	chr6	25794000	25798000	4000	2	0.257304	0.462690	0.892741	0.635437
4:4	chrX	chr13	34182000	34186000	4000	2	0.108583	0.206663	0.284124	0.175541
4:4	chrX	chr3	44410000	44414000	4000	2	0.331643	0.656536	0.860033	0.528389
4:4	chrX	chr2	46086000	46090000	4000	2	0.005690	0.010880	0.863488	0.857798
4:4	chrX	chr12	46148000	46152000	4000	2	0.003722	0.005569	0.572087	0.568365
4:4	chrX	chr18	51458000	51462000	4000	2	0.170194	0.328865	0.942027	0.771834
4:4	chrX	chr1	51664000	51668000	4000	2	0.292327	0.580601	0.925520	0.633194
4:4	chrX	chr2	53160000	53164000	4000	2	0.093133	0.120699	0.262941	0.169808
4:4	chrX	chr2	54134000	54138000	4000	2	0.070518	0.140214	0.862611	0.792093
4:4	chrX	chr6	55576000	55580000	4000	2	0.006468	0.009959	0.684709	0.678241
4:4	chrX	chr5	63000000	63004000	4000	2	0.008085	0.013119	0.546476	0.538391
4:4	chrX	chr11	72118000	72122000	4000	2	0.043368	0.083418	0.670795	0.627426
4:4	chrX	chr6	73014000	73018000	4000	2	0.069429	0.136886	0.563068	0.493639
4:4	chrX	chr18	75318000	75322000	4000	2	0.009763	0.013045	0.706787	0.697024
4:4	chrX	chr15	81102000	81106000	4000	2	0.003904	0.004296	0.767800	0.763896
4:4	chrX	chr3	81404000	81408000	4000	2	0.029008	0.039123	0.642921	0.613913
4:4	chrX	chr1	83360000	83364000	4000	2	0.085808	0.159107	0.748181	0.662373
4:4	chrX	chr14	83582000	83586000	4000	2	0.005009	0.008760	0.572862	0.567853
4:4	chrX	chrY	87340000	87344000	4000	2	0.937334	0.988257	0.989591	0.052257
4:4	chrX	chrY	88140000	88144000	4000	2	0.156056	0.156648	0.705809	0.549752
4:4	chrX	chrY	88502000	88506000	4000	2	0.165189	0.231264	0.985877	0.820688
4:4	chrX	chrY	89650000	89654000	4000	2	0.480825	0.734009	0.977107	0.496281
4:4	chrX	chrY	89710000	89714000	4000	2	0.185005	0.360961	0.976894	0.791890
4:4	chrX	chrY	89754000	89758000	4000	2	0.561419	0.982502	0.982981	0.421562
4:4	chrX	chrY	90796000	90800000	4000	2	0.442664	0.696938	0.984629	0.541966
4:4	chrX	chrY	91108000	91112000	4000	2	0.659473	0.914693	0.979877	0.320404
4:4	chrX	chr4	96954000	96958000	4000	2	0.294613	0.582026	0.867157	0.572544
4:4	chrX	chr11	97884000	97888000	4000	2	0.005525	0.010862	0.954629	0.949104
4:4	chrX	chr1	98644000	98648000	4000	2	0.215836	0.422171	0.719553	0.503717
4:4	chrX	chr11	102694000	102698000	4000	2	0.007918	0.012413	0.868917	0.860999
4:4	chrX	chr9	104116000	104120000	4000	2	0.029810	0.055850	0.500439	0.470629
4:4	chrX	chr5	104252000	104256000	4000	2	0.056498	0.112016	0.598999	0.542502
4:4	chrX	chr6	105940000	105944000	4000	2	0.324743	0.495145	0.863601	0.538858
4:4	chrX	chr5	120180000	120184000	4000	2	0.388308	0.656747	0.719847	0.331539
4:4	chrX	chr5	124086000	124090000	4000	2	0.002764	0.002775	0.446279	0.443515
4:4	chrX	chr7	137000000	137004000	4000	2	0.005639	0.006648	0.466614	0.460976
4:4	chrX	chr1	140838000	140842000	4000	2	0.008096	0.011495	0.520838	0.512741
4:4	chrX	chr2	142196000	142200000	4000	2	0.906179	0.937748	0.996750	0.090571
4:4	chrX	chr7	150698000	150702000	4000	2	0.007569	0.010339	0.724737	0.717168
4:4	chrX	chr10	150860000	150864000	4000	2	0.040110	0.076172	0.874266	0.834156
4:4	chr1	chr2	27036000	27038000	2000	1	0.130351	0.130351	0.570924	0.440573
4:4	chr1	chr6	30692000	30694000	2000	1	0.101234	0.101234	0.910250	0.809015
4:4	chr1	chr2	30822000	30824000	2000	1	0.029060	0.029060	0.641573	0.612513
4:4	chr1	chr6	47674000	47676000	2000	1	0.293682	0.293682	0.790488	0.496806
4:4	chr1	chr2	53462000	53464000	2000	1	0.004954	0.004954	0.560510	0.555555
4:4	chr1	chr9	56936000	56938000	2000	1	0.897512	0.897512	0.974398	0.076886
4:4	chr1	chr15	59946000	59948000	2000	1	0.012247	0.012247	0.988758	0.976512
4:4	chr1	chr17	65856000	65858000	2000	1	0.000500	0.000500	0.998500	0.998000
4:4	chr1	chr14	78436000	78438000	2000	1	0.498134	0.498134	0.957718	0.459584
4:4	chr1	chr13	81192000	81194000	2000	1	0.685492	0.685492	0.925598	0.240105
1:1	chr1	chr8	113326000	113328000	2000	1	0.065384	0.065384	0.390342	0.324958
4:4	chr1	chr4	116700000	116702000	2000	1	0.000500	0.000500	0.999000	0.998500
4:4	chr1	chr10	129496000	129498000	2000	1	0.023241	0.023241	0.986000	0.962759
4:4	chr1	chr10	129590000	129592000	2000	1	0.345208	0.345208	0.984262	0.639053
4:4	chr1	chr22	131054000	131056000	2000	1	0.001448	0.001448	0.522620	0.521173
4:4	chr1	chr14	131116000	131118000	2000	1	0.001472	0.001472	0.502760	0.501288
4:4	chr1	chr13	142170000	142172000	2000	1	0.061822	0.061822	0.426044	0.364222
4:4	chr1	chr2	143330000	143332000	2000	1	0.604096	0.604096	0.822359	0.218263
4:4	chr1	chr16	147540000	147542000	2000	1	0.000500	0.000500	0.994997	0.994497
4:4	chr1	chr10	150230000	150232000	2000	1	0.007883	0.007883	0.993991	0.986108
4:4	chr1	chr4	162498000	162500000	2000	1	0.486222	0.486222	0.864009	0.377787
4:4	chr1	chr6	202524000	202526000	2000	1	0.070179	0.070179	0.183386	0.113208
4:4	chr1	chr9	205916000	205918000	2000	1	0.472027	0.472027	0.620414	0.148387
4:4	chr1	chr22	247754000	247756000	2000	1	0.390105	0.390105	0.975488	0.585383
4:4	chr10	chr18	22000	24000	2000	1	0.000991	0.000991	0.993011	0.992020
4:4	chr10	chr8	37592000	37594000	2000	1	0.087972	0.087972	0.617929	0.529957
4:4	chr10	chr2	37724000	37726000	2000	1	0.371023	0.371023	0.683859	0.312835
4:4	chr10	chr1	45130000	45132000	2000	1	0.052602	0.052602	0.870086	0.817484
4:4	chr10	chr5	65600000	65602000	2000	1	0.004834	0.004834	0.965206	0.960373
4:4	chr10	chr17	66204000	66206000	2000	1	0.405394	0.405394	0.931555	0.526161
4:4	chr10	chr2	67874000	67876000	2000	1	0.986785	0.986785	0.995745	0.008960
4:4	chr10	chr12	77190000	77192000	2000	1	0.097494	0.097494	0.264313	0.166819
4:4	chr10	chr16	86052000	86054000	2000	1	0.003500	0.003500	0.998000	0.994500
4:4	chr10	chr1	86054000	86056000	2000	1	0.001251	0.001251	0.998000	0.996749
4:4	chr10	chr6	99640000	99642000	2000	1	0.168000	0.168000	0.958781	0.790781
4:4	chr11	chr2	5140000	5142000	2000	1	0.597694	0.597694	0.888401	0.290708
4:4	chr11	chr19	7818000	7820000	2000	1	0.567533	0.567533	0.933467	0.365933
4:4	chr11	chr10	7852000	7854000	2000	1	0.002339	0.002339	0.768925	0.766586
4:4	chr11	chr3	71840000	71842000	2000	1	0.631315	0.631315	0.782032	0.150717
4:4	chr11	chr18	82198000	82200000	2000	1	0.715526	0.715526	0.789069	0.073543
1:1	chr11	chr3	91014000	91016000	2000	1	0.506184	0.506184	0.868852	0.362669
4:4	chr11	chr3	91014000	91016000	2000	1	0.506184	0.506184	0.868852	0.362669
4:4	chr11	chr3	106452000	106454000	2000	1	0.235103	0.235103	0.641329	0.406226
4:4	chr11	chr1	129256000	129258000	2000	1	0.581818	0.581818	0.762728	0.180909
4:4	chr12	chr15	3504000	3506000	2000	1	0.001000	0.001000	1.000000	0.999000
4:4	chr12	chr1	4638000	4640000	2000	1	0.332946	0.332946	0.656229	0.323283
4:4	chr12	chr18	14194000	14196000	2000	1	0.352920	0.352920	0.803733	0.450813
4:4	chr12	chr2	28094000	28096000	2000	1	0.354264	0.354264	0.814618	0.460354
4:4	chr12	chr6	33166000	33168000	2000	1	0.316882	0.316882	0.950762	0.633880
4:4	chr12	chr22	46744000	46746000	2000	1	0.632226	0.632226	0.661783	0.029557
4:4	chr12	chr7	62584000	62586000	2000	1	0.454325	0.454325	0.506752	0.052427
4:4	chr12	chr3	73416000	73418000	2000	1	0.002000	0.002000	0.990252	0.988253
4:4	chr12	chr16	80930000	80932000	2000	1	0.577954	0.577954	0.895028	0.317073
4:4	chr12	chr13	93064000	93066000	2000	1	0.259159	0.259159	0.984000	0.724841
4:4	chr12	chr17	101288000	101290000	2000	1	0.004499	0.004499	0.982754	0.978255
4:4	chr12	chr6	117534000	117536000	2000	1	0.918594	0.918594	0.947179	0.028585
4:4	chr13	chr21	16000	18000	2000	1	0.001000	0.001000	0.997000	0.996000
4:4	chr13	chr21	20000	22000	2000	1	0.000500	0.000500	0.999000	0.998500
4:4	chr13	chr14	22000	24000	2000	1	0.004018	0.004018	0.999000	0.994982
4:4	chr13	chr14	38000	40000	2000	1	0.001736	0.001736	0.997752	0.996016
4:4	chr13	chr15	428000	430000	2000	1	0.001000	0.001000	0.999500	0.998500
4:4	chr13	chr15	432000	434000	2000	1	0.003965	0.003965	0.997000	0.993035
4:4	chr13	chr15	460000	462000	2000	1	0.000500	0.000500	1.000000	0.999500
4:4	chr13	chr15	464000	466000	2000	1	0.000500	0.000500	1.000000	0.999500
4:4	chr13	chr22	2064000	2066000	2000	1	0.559525	0.559525	0.989490	0.429965
4:4	chr13	chr22	2070000	2072000	2000	1	0.000989	0.000989	0.995500	0.994511
4:4	chr13	chr22	2222000	2224000	2000	1	0.000997	0.000997	0.998502	0.997505
4:4	chr13	chr22	3950000	3952000	2000	1	0.000251	0.000251	0.995751	0.995500
4:4	chr13	chr22	3970000	3972000	2000	1	0.650833	0.650833	0.993003	0.342171
4:4	chr13	chr22	4026000	4028000	2000	1	0.002256	0.002256	0.997251	0.994995
4:4	chr13	chr22	4036000	4038000	2000	1	0.000749	0.000749	0.999750	0.999001
4:4	chr13	chr22	4040000	4042000	2000	1	0.000997	0.000997	0.999500	0.998502
4:4	chr13	chr22	4046000	4048000	2000	1	0.599811	0.599811	0.993714	0.393903
4:4	chr13	chr14	4670000	4672000	2000	1	0.590359	0.590359	0.888828	0.298469
4:4	chr13	chr21	4672000	4674000	2000	1	0.000248	0.000248	0.990748	0.990500
4:4	chr13	chr22	4710000	4712000	2000	1	0.036078	0.036078	0.667978	0.631900
4:4	chr13	chr15	5092000	5094000	2000	1	0.389013	0.389013	0.757688	0.368675
4:4	chr13	chr22	5140000	5142000	2000	1	0.177194	0.177194	0.992248	0.815054
4:4	chr13	chr21	5210000	5212000	2000	1	0.001250	0.001250	0.988719	0.987469
4:4	chr13	chr21	5424000	5426000	2000	1	0.025909	0.025909	0.845244	0.819336
4:4	chr13	chr14	5470000	5472000	2000	1	0.117783	0.117783	0.836053	0.718270
4:4	chr13	chr21	5796000	5798000	2000	1	0.001001	0.001001	0.829622	0.828621
4:4	chr13	chr21	5800000	5802000	2000	1	0.000500	0.000500	0.828500	0.828000
4:4	chr13	chr21	5806000	5808000	2000	1	0.000501	0.000501	0.832958	0.832457
4:4	chr13	chr21	5814000	5816000	2000	1	0.000500	0.000500	1.000000	0.999500
4:4	chr13	chr21	5860000	5862000	2000	1	0.000500	0.000500	1.000000	0.999500
4:4	chr13	chr21	5864000	5866000	2000	1	0.001000	0.001000	0.999750	0.998750
4:4	chr13	chr21	5876000	5878000	2000	1	0.002526	0.002526	0.995734	0.993208
4:4	chr13	chr21	5882000	5884000	2000	1	0.000743	0.000743	0.996509	0.995766
4:4	chr13	chr21	5886000	5888000	2000	1	0.000500	0.000500	0.999500	0.999000
4:4	chr13	chr21	5898000	5900000	2000	1	0.001737	0.001737	0.996264	0.994527
4:4	chr13	chr21	5910000	5912000	2000	1	0.002792	0.002792	0.994228	0.991436
4:4	chr13	chr21	5930000	5932000	2000	1	0.050000	0.050000	0.995000	0.945000
4:4	chr13	chr21	5946000	5948000	2000	1	0.001500	0.001500	0.998000	0.996500
4:4	chr13	chr21	5950000	5952000	2000	1	0.000250	0.000250	0.998250	0.998000
4:4	chr13	chr21	5964000	5966000	2000	1	0.001255	0.001255	0.998749	0.997494
4:4	chr13	chr21	5984000	5986000	2000	1	0.001502	0.001502	0.999500	0.997998
4:4	chr13	chr21	6010000	6012000	2000	1	0.000500	0.000500	0.999500	0.999000
4:4	chr13	chr21	6014000	6016000	2000	1	0.000251	0.000251	0.998251	0.998000
4:4	chr13	chr21	6020000	6022000	2000	1	0.001000	0.001000	0.999500	0.998500
4:4	chr13	chr21	6030000	6032000	2000	1	0.002984	0.002984	0.997500	0.994516
4:4	chr13	chr21	6034000	6036000	2000	1	0.001000	0.001000	0.998499	0.997499
4:4	chr13	chr21	6056000	6058000	2000	1	0.000500	0.000500	1.000000	0.999500
4:4	chr13	chr21	6066000	6068000	2000	1	0.000471	0.000471	0.991793	0.991322
4:4	chr13	chr21	6070000	6072000	2000	1	0.000500	0.000500	0.998500	0.998000
4:4	chr13	chr21	6086000	6088000	2000	1	0.000500	0.000500	1.000000	0.999500
4:4	chr13	chr21	6106000	6108000	2000	1	0.002502	0.002502	0.998251	0.995749
4:4	chr13	chr21	6110000	6112000	2000	1	0.000250	0.000250	1.000000	0.999750
4:4	chr13	chr21	6114000	6116000	2000	1	0.001221	0.001221	0.994757	0.993536
4:4	chr13	chr21	6140000	6142000	2000	1	0.000500	0.000500	0.999500	0.999000
4:4	chr13	chr21	6258000	6260000	2000	1	0.010106	0.010106	0.994508	0.984402
4:4	chr13	chr21	6542000	6544000	2000	1	0.000500	0.000500	0.999000	0.998500
4:4	chr13	chr21	6546000	6548000	2000	1	0.000002	0.000002	0.997500	0.997498
4:4	chr13	chr14	6548000	6550000	2000	1	0.000500	0.000500	0.999000	0.998500
4:4	chr13	chr14	6556000	6558000	2000	1	0.001000	0.001000	0.998000	0.997000
4:4	chr13	chr21	6558000	6560000	2000	1	0.001003	0.001003	0.998251	0.997248
4:4	chr13	chr14	6564000	6566000	2000	1	0.001000	0.001000	0.998000	0.997000
4:4	chr13	chr14	6630000	6632000	2000	1	0.000500	0.000500	0.998000	0.997500
4:4	chr13	chr21	6634000	6636000	2000	1	0.000500	0.000500	0.997500	0.997000
4:4	chr13	chr14	6636000	6638000	2000	1	0.004470	0.004470	0.995762	0.991291
4:4	chr13	chr21	6638000	6640000	2000	1	0.004746	0.004746	0.999000	0.994254
4:4	chr13	chr21	6642000	6644000	2000	1	0.007420	0.007420	0.998000	0.990580
4:4	chr13	chr21	6646000	6648000	2000	1	0.001000	0.001000	0.999000	0.998000
4:4	chr13	chr21	6660000	6662000	2000	1	0.280036	0.280036	0.966723	0.686687
4:4	chr13	chr21	6664000	6666000	2000	1	0.005315	0.005315	0.993000	0.987685
4:4	chr13	chr14	6666000	6668000	2000	1	0.002267	0.002267	0.996249	0.993982
4:4	chr13	chr21	6730000	6732000	2000	1	0.001500	0.001500	0.998000	0.996500
4:4	chr13	chr14	6732000	6734000	2000	1	0.001500	0.001500	0.997500	0.996000
4:4	chr13	chr21	6734000	6736000	2000	1	0.001000	0.001000	0.997500	0.996500
4:4	chr13	chr21	6742000	6744000	2000	1	0.002508	0.002508	0.997000	0.994492
4:4	chr13	chr21	6760000	6762000	2000	1	0.000500	0.000500	0.998250	0.997749
4:4	chr13	chr21	6764000	6766000	2000	1	0.072099	0.072099	0.978127	0.906028
4:4	chr13	chr21	6990000	6992000	2000	1	0.001255	0.001255	0.997500	0.996245
4:4	chr13	chr21	7002000	7004000	2000	1	0.001000	0.001000	0.998500	0.997500
4:4	chr13	chr21	7006000	7008000	2000	1	0.001754	0.001754	0.998251	0.996497
4:4	chr13	chr21	7018000	7020000	2000	1	0.001500	0.001500	0.997000	0.995500
4:4	chr13	chr21	7056000	7058000	2000	1	0.000247	0.000247	0.995747	0.995500
4:4	chr13	chr14	7064000	7066000	2000	1	0.000500	0.000500	0.998502	0.998002
4:4	chr13	chr21	7218000	7220000	2000	1	0.141593	0.141593	0.987007	0.845413
4:4	chr13	chr14	7220000	7222000	2000	1	0.001001	0.001001	0.998001	0.997000
4:4	chr13	chr21	7222000	7224000	2000	1	0.001000	0.001000	0.996500	0.995500
4:4	chr13	chr14	7224000	7226000	2000	1	0.001500	0.001500	0.997000	0.995500
4:4	chr13	chr21	7226000	7228000	2000	1	0.000254	0.000254	0.996754	0.996500
4:4	chr13	chr14	7242000	7244000	2000	1	0.000500	0.000500	0.998500	0.998000
4:4	chr13	chr14	7250000	7252000	2000	1	0.009083	0.009083	0.998498	0.989415
4:4	chr13	chr14	7258000	7260000	2000	1	0.001500	0.001500	0.998500	0.997000
4:4	chr13	chr21	7580000	7582000	2000	1	0.167248	0.167248	0.993248	0.826000
