Name	Sample	Haplotype	Chromosome	Arm	ChromArm	Superpopulation	D1	D2	D3	D4	D5	nearest_same_superpop_name	nearest_same_superpop_distance_d1_d2	nearest_same_superpop_sample	nearest_same_superpop_chromarm
NA18976#1#JBHIJO010000003.1:142211233-142301232_chr4_qarm	NA18976	1	chr4	q	chr4_q	EAS	0.11988681076308198	-0.12635228973396312	-0.15905075602382085	0.09054577968433829	0.13706282360737848	NA18570#1#CM087657.1:193587488-193677487_chr4_qarm	4.2877738397505914e-4	NA18570	chr4_q
NA18976#1#JBHIJO010000007.1:6581-66581_chr4_parm	NA18976	1	chr4	p	chr4_p	EAS	0.09461240795608117	-0.15424280855941777	-0.19023160438675132	0.11562625159784694	0.1600853379920097	NA18982#2#CM101452.1:9183-69183_chr4_parm	5.918405700769782e-8	NA18982	chr4_p
NA18976#1#JBHIJO010000009.1:76466453-76781452_chr9_qarm	NA18976	1	chr9	q	chr9_q	EAS	-0.306321699875444	0.26530664251867214	-0.19463432542233036	-0.06747396396203617	-0.13186829876827383	HG02132#2#CM086910.1:139447161-139752160_chr9_qarm	0.006958956565635379	HG02132	chr9_q
NA18976#1#JBHIJO010000010.1:90511280-90636279_chr15_qarm	NA18976	1	chr15	q	chr15_q	EAS	-0.2651514882061457	-0.08595876728503997	0.1636411481480178	0.2096068729108576	-0.3018188349503788	HG00597#2#JBHDUV010000054.1:97768447-97893446_chr15_qarm	4.3793673641482695e-4	HG00597	chr15_q
NA18976#1#JBHIJO010000012.1:105710309-105720308_chr13_qarm	NA18976	1	chr13	q	chr13_q	EAS	0.4370166031843121	0.09761874576782183	0.13242209911333488	-0.03796501971692565	-0.08203522220284683	HG00658#1#JBHIHU010000013.1:104148999-104158998_chr13_qarm	3.8820420310497945e-5	HG00658	chr13_q
NA18976#1#JBHIJO010000015.1:58553365-58603364_chr17_qarm	NA18976	1	chr17	q	chr17_q	EAS	0.27440685404860765	0.20698923038946287	0.03593298377018635	0.13798215081539167	-0.04402580534973209	HG02165#1#CM087452.1:84010552-84060551_chr17_qarm	3.988079176080984e-4	HG02165	chr17_q
NA18976#1#JBHIJO010000017.1:53186712-53516711_chrX_qarm	NA18976	1	chrX	q	chrX_q	EAS	0.044839529800052194	-0.19656564520058115	-0.12301743021067049	0.08508448503351736	0.031309412889030164	NA18976#2#JBHIJP010000012.1:53293907-53623906_chrX_qarm	4.2105182023163075e-7	NA18976	chrX_q
NA18976#1#JBHIJO010000018.1:5152-110152_chr18_parm	NA18976	1	chr18	p	chr18_p	EAS	0.03112294766566237	-0.19154720852668694	-0.4017709672580777	-0.27777558510667577	-0.35912399712066473	HG02391#1#JBHDXJ010000073.1:11868-116868_chr18_parm	2.86340823030947e-5	HG02391	chr18_p
NA18976#1#JBHIJO010000019.1:4793-504793_chrX_parm	NA18976	1	chrX	p	chrX_p	EAS	0.06095533541745608	-0.1635884547210577	-0.15015561404187933	0.09330517674580158	0.055478803486899035	NA19087#2#JBHDXQ010000045.1:9486-509486_chrX_parm	6.553404075651728e-6	NA19087	chrX_p
NA18976#1#JBHIJO010000021.1:115011788-115026787_chr1_qarm	NA18976	1	chr1	q	chr1_q	EAS	0.5113094521142726	0.16947872537689687	0.18023452222470618	-0.05706253882511002	-0.0849911770328089	HG00544#2#CM089383.1:242162255-242177254_chr1_qarm	2.128999675712173e-4	HG00544	chr1_q
NA18976#1#JBHIJO010000022.1:4900-119900_chr9_parm	NA18976	1	chr9	p	chr9_p	EAS	-0.17180882729225377	-0.029398476021074323	0.275549966918245	-0.12757435278498605	0.14990025612652988	HG02040#2#JBHDWT010000045.1:107004554-107504553_chrX_qarm	0.02943214999150016	HG02040	chrX_q
NA18976#1#JBHIJO010000053.1:40700851-40805850_chr20_qarm	NA18976	1	chr20	q	chr20_q	EAS	-0.18727485794506019	-0.29182094650396423	0.3585340614410899	-0.036349374671560714	0.03332269730504488	NA18944#1#CM101654.1:67380134-67485133_chr20_qarm	2.4550008404711514e-5	NA18944	chr20_q
NA18976#1#JBHIJO010000056.1:5196-505196_chr14_parm	NA18976	1	chr14	p	chr14_p	EAS	0.07108923165128865	-0.1850197089136542	-0.20258943681850733	0.13769227170221418	0.16348926704328728	NA18983#2#JBHDWV010000064.1:10893-510893_chr15_parm	1.8820517095925144e-4	NA18983	chr15_p
NA18976#1#JBHIJO010000057.1:36214802-36234801_chr21_qarm	NA18976	1	chr21	q	chr21_q	EAS	0.518465785596646	0.19057179589782067	0.1798116104431111	-0.0652610721683604	-0.0752747098129852	HG00408#1#JBHDVK010000011.1:42194283-42214282_chr21_qarm	1.7093919713232288e-15	HG00408	chr21_q
NA18976#1#JBHIJO010000059.1:107419853-107669852_chr3_qarm	NA18976	1	chr3	q	chr3_q	EAS	-0.39320429761788833	0.0931093284868511	0.06262994058744988	-0.11721438385466688	-0.1335944310443021	HG02109#1#CM092158.1:201645952-201895951_chr3_qarm	1.300613206965777e-4	HG02109	chr3_q
NA18976#1#JBHIJO010000061.1:4067-49067_chr17_parm	NA18976	1	chr17	p	chr17_p	EAS	0.02330181556923742	-0.1116547559888986	-0.14872722225569568	-0.0387574878508315	0.12245923643679472	HG02132#1#JBHDTR010000002.1:6207-66207_chr17_parm	1.7888618436014375e-4	HG02132	chr17_p
NA18976#1#JBHIJO010000062.1:1886-136886_chr20_parm	NA18976	1	chr20	p	chr20_p	EAS	-0.2581145275814708	0.13269925330172133	0.1783480034958734	-0.22643131430047111	0.21792525479443733	HG00408#1#CM085964.1:15062-150062_chr20_parm	3.5782579214570245e-5	HG00408	chr20_p
NA18976#1#JBHIJO010000064.1:5477-180477_chr8_parm	NA18976	1	chr8	p	chr8_p	EAS	-0.2111298179957568	0.31137855841988854	-0.055018333440717486	0.3227824035766517	-0.09200003937991727	HG00609#2#CM086363.1:10347-180347_chr8_parm	6.837984690900848e-4	HG00609	chr8_p
NA18976#2#CM089761.1:241407662-241527661_chr2_qarm	NA18976	2	chr2	q	chr2_q	EAS	0.00257857206273269	0.16083060689929443	0.02200052161704551	-0.07669436196816752	0.22979420531605052	HG00544#1#JBHIIM010000032.1:241788432-241908431_chr2_qarm	5.6133895485396135e-5	HG00544	chr2_q
NA18976#2#CM089762.1:181442317-181677316_chr5_qarm	NA18976	2	chr5	q	chr5_q	EAS	-0.26340579422559474	0.2960001230781082	-0.07249353202767717	0.22709010467426496	-0.062204033705547356	HG02135#1#CM088309.1:2949-147949_chr6_parm	0.006241708392444415	HG02135	chr6_p
NA18976#2#CM089763.1:172520088-172660087_chr6_qarm	NA18976	2	chr6	q	chr6_q	EAS	-0.20928024469815312	0.28986277416978556	-0.07810516825271353	0.39391405626380493	-0.14804518899978672	NA18983#2#CM087432.1:171655358-171795357_chr6_qarm	0.009256435434689535	NA18983	chr6_q
NA18976#2#CM089763.1:4699-149699_chr6_parm	NA18976	2	chr6	p	chr6_p	EAS	-0.26538822078699276	0.3030090329992717	-0.053115518824984456	0.33307581192530583	-0.09596437366847328	NA18970#2#CM101481.1:10872-155872_chr6_parm	7.439541902356873e-5	NA18970	chr6_p
NA18976#2#CM089764.1:134166081-134326080_chr10_qarm	NA18976	2	chr10	q	chr10_q	EAS	0.18032094805741755	-0.05600258644782552	-0.10421785458692322	0.04535129990138463	0.12071051304179203	HG00438#2#CM089189.1:193435340-193600339_chr4_qarm	7.666790218043841e-4	HG00438	chr4_q
NA18976#2#CM089764.1:3408-73408_chr10_parm	NA18976	2	chr10	p	chr10_p	EAS	0.027007587903978742	-0.20570000692138332	-0.4044947052921886	-0.26506492410616694	-0.37830734219640944	HG00408#1#JBHDVK010000060.1:13158-83158_chr10_parm	7.124561232516641e-5	HG00408	chr10_p
NA18976#2#CM089765.1:5578-300578_chr11_parm	NA18976	2	chr11	p	chr11_p	EAS	-0.35608691328301595	0.16680641889853481	0.10349794233623448	-0.06787115203179497	-0.010143048215147143	NA18983#1#CM087424.1:5950-300950_chr11_parm	2.100654589120974e-5	NA18983	chr11_p
NA18976#2#CM089766.1:133120198-133145197_chr12_qarm	NA18976	2	chr12	q	chr12_q	EAS	0.11357930866365636	-0.1885448602659598	-0.19403134081273518	0.16236219269421912	0.17206909793316869	HG02071#2#CM088289.1:134760158-134785157_chr12_qarm	9.528281094704312e-5	HG02071	chr12_q
NA18976#2#CM089766.1:5905-75905_chr12_parm	NA18976	2	chr12	p	chr12_p	EAS	-0.11560234261539731	-0.44960620388098493	0.36593519682510833	0.036683357990033624	-0.049552307903972886	HG00609#2#JBHDRY010000002.1:6896-76896_chr12_parm	8.472309179281507e-5	HG00609	chr12_p
NA18976#2#CM089767.1:6019-506019_chr15_parm	NA18976	2	chr15	p	chr15_p	EAS	0.07426080989629569	-0.19797210867171564	-0.220268860734229	0.15290275077877832	0.18635764685860987	HG00706#1#JBJXWD010000072.1:4622-504622_chr14_parm	3.176484497728845e-4	HG00706	chr14_p
NA18976#2#CM089767.1:98924396-99044395_chr15_qarm	NA18976	2	chr15	q	chr15_q	EAS	-0.2669749879985995	-0.0914949761658321	0.1684357600107849	0.2071380053524384	-0.30226016034664516	NA18945#2#JBKACF010000015.1:91046303-91166302_chr15_qarm	1.215052344871075e-4	NA18945	chr15_q
NA18976#2#CM089768.1:2535-27535_chr16_parm	NA18976	2	chr16	p	chr16_p	EAS	0.011143566669209962	-0.25598381064302606	0.017152069023346424	0.05165743661815217	-0.021621301224117654	NA18976#1#CM089758.1:3485-28485_chr16_parm	9.152001315839357e-7	NA18976	chr16_p
NA18976#2#CM089768.1:87063043-87218042_chr16_qarm	NA18976	2	chr16	q	chr16_q	EAS	-0.18778092166365776	0.25495571684286295	-0.0339779896454284	-0.3319885684340284	0.23469064954723398	NA18983#2#CM087438.1:87840487-87995486_chr16_qarm	1.0441286220176658e-4	NA18983	chr16_q
NA18976#2#CM089769.1:3738-503738_chr22_parm	NA18976	2	chr22	p	chr22_p	EAS	0.0752758334400593	-0.20057238673268257	-0.22416824658637702	0.15589234915656233	0.19138846448926444	HG00658#2#CM088805.1:19262-519262_chr15_parm	1.4317220667322516e-5	HG00658	chr15_p
NA18976#2#CM089769.1:46473697-46493696_chr22_qarm	NA18976	2	chr22	q	chr22_q	EAS	0.5196256349970284	0.19259025549651587	0.17771284848241875	-0.06553618266028698	-0.07391643615335071	HG02129#1#JBHDVA010000017.1:44128665-44148664_chr22_qarm	2.3193410160031996e-5	HG02129	chr22_q
NA18976#2#JBHIJP010000002.1:105042846-105052845_chr13_qarm	NA18976	2	chr13	q	chr13_q	EAS	0.43636643884567416	0.09722388549555713	0.13406397180990584	-0.03775288736535166	-0.08213055792288568	HG00673#2#JAHBBY020000035.1:104016150-104026149_chr13_qarm	5.462153958509524e-6	HG00673	chr13_q
NA18976#2#JBHIJP010000003.1:143457160-143572159_chr4_qarm	NA18976	2	chr4	q	chr4_q	EAS	0.2171966186085131	-0.026023589506128902	-0.0765026636328374	0.031288398723277905	0.105794722709289	HG00438#1#CM089170.1:191208006-191323005_chr4_qarm	5.148698555666042e-4	HG00438	chr4_q
NA18976#2#JBHIJP010000006.1:115120072-115140071_chr1_qarm	NA18976	2	chr1	q	chr1_q	EAS	0.49217840932635215	0.1692791281612355	0.17281680493133308	-0.06181979099637933	-0.070687239995765	HG02074#1#JBHIGK010000004.1:111539012-111559011_chr1_qarm	0.00566845422059601	HG02074	chr1_q
NA18976#2#JBHIJP010000007.1:4052-104052_chr20_parm	NA18976	2	chr20	p	chr20_p	EAS	-0.1467977560972869	0.032210965368558254	0.22584141775857167	-0.13330327227097655	0.17024197365703267	NA18974#1#CM089782.1:5489-105489_chr20_parm	7.91928484328278e-5	NA18974	chr20_p
NA18976#2#JBHIJP010000008.1:4152-504152_chrX_parm	NA18976	2	chrX	p	chrX_p	EAS	0.06095192325287704	-0.16357594669831343	-0.15014187988141425	0.09329507403166347	0.05547186026764181	HG02129#2#JBHDVB010000047.1:6671-506671_chrX_parm	2.5667518126048834e-6	HG02129	chrX_p
NA18976#2#JBHIJP010000011.1:34503337-34523336_chr21_qarm	NA18976	2	chr21	q	chr21_q	EAS	0.519024136671175	0.19029645015182634	0.18145972946743202	-0.06676230080188512	-0.07484363295559253	HG02132#2#JBHDTS010000016.1:41087818-41107817_chr21_qarm	5.622626314075926e-5	HG02132	chr21_q
NA18976#2#JBHIJP010000012.1:53293907-53623906_chrX_qarm	NA18976	2	chrX	q	chrX_q	EAS	0.04483946447228956	-0.19656522924755646	-0.12301711858428568	0.0850842074138491	0.03130928356942574	NA18976#1#JBHIJO010000017.1:53186712-53516711_chrX_qarm	4.2105182023163075e-7	NA18976	chrX_q
NA18976#2#JBHIJP010000013.1:8378-68378_chr4_parm	NA18976	2	chr4	p	chr4_p	EAS	0.09461240280834109	-0.15424266450144453	-0.19023141077993402	0.11562606294140583	0.1600850887365407	HG02178#1#CM089923.1:10591-70591_chr4_parm	8.812191307455825e-8	HG02178	chr4_p
NA18976#2#JBHIJP010000015.1:4813-44813_chr9_parm	NA18976	2	chr9	p	chr9_p	EAS	-0.11522967512673418	-0.41605228584489834	0.334340953493408	0.03966404108659402	-0.06618642184854621	HG00609#1#CM086352.1:3740-43740_chr9_parm	7.276328917205203e-4	HG00609	chr9_p
NA18976#2#JBHIJP010000020.1:2789-177789_chr7_parm	NA18976	2	chr7	p	chr7_p	EAS	-0.2230130977914982	0.23002697461956426	-0.03173622866186098	-0.30818397392707175	0.27494117467997886	HG00438#2#CM089192.1:15069-190069_chr7_parm	2.0069672528983803e-6	HG00438	chr7_p
NA18976#2#JBHIJP010000044.1:159923369-159928368_chr7_qarm	NA18976	2	chr7	q	chr7_q	EAS	0.12070031676686671	-0.1217757593712935	-0.10722645015524433	0.08194619430464743	0.05891803858376949	NA18976#1#CM089754.1:162120469-162125468_chr7_qarm	3.1031676915590914e-17	NA18976	chr7_q
NA18976#2#JBHIJP010000046.1:108114059-108364058_chr3_qarm	NA18976	2	chr3	q	chr3_q	EAS	-0.3934372049481152	0.09332475148498579	0.06425652523716656	-0.115971532698718	-0.13261993099062722	HG02155#2#JBIECC010000044.1:199749821-199999820_chr3_qarm	3.640534561615618e-5	HG02155	chr3_q
NA18976#2#JBHIJP010000047.1:2800-47800_chr17_parm	NA18976	2	chr17	p	chr17_p	EAS	0.023587257444599382	-0.11216234698350674	-0.150590780520254	-0.03763999401145936	0.12254199998644091	HG02080#1#CM092069.1:2577-47577_chr17_parm	1.5119392363627794e-4	HG02080	chr17_p
NA18976#2#JBHIJP010000048.1:7123-302123_chr1_parm	NA18976	2	chr1	p	chr1_p	EAS	-0.2849297953811001	0.28704437538633537	-0.08333639403603277	0.18049938328953913	-0.020242594199142143	HG02040#1#JBHDWS010000049.1:2161-297161_chr1_parm	1.7740927696052952e-4	HG02040	chr1_p
NA18976#2#JBHIJP010000053.1:74093773-74318772_chr9_qarm	NA18976	2	chr9	q	chr9_q	EAS	-0.19130409247117056	0.1703946050958579	-0.16740266048412336	-0.4148046526013465	0.05612850514905206	HG00544#1#CM089375.1:136763825-136988824_chr9_qarm	7.565781102372218e-4	HG00544	chr9_q
NA18976#2#JBHIJP010000054.1:40391993-40496992_chr20_qarm	NA18976	2	chr20	q	chr20_q	EAS	-0.1954900464236645	-0.296761793673061	0.3559168601887911	-0.03628172191142283	0.035242868746465185	NA18620#2#JBHIJV010000007.1:38393752-38498751_chr20_qarm	3.7560592312966385e-4	NA18620	chr20_q
NA18976#2#JBHIJP010000056.1:59201709-59246708_chr17_qarm	NA18976	2	chr17	q	chr17_q	EAS	0.26028190848152366	0.20038638862289687	0.029512649980050418	0.13820248433051455	-0.035507677538728265	HG00658#1#JBHIHU010000010.1:57419388-57464387_chr17_qarm	3.139125601695024e-5	HG00658	chr17_q
NA18976#2#JBHIJP010000058.1:5900-110900_chr18_parm	NA18976	2	chr18	p	chr18_p	EAS	0.03114030949107553	-0.1916695770441709	-0.4020580568329339	-0.2780035609475395	-0.3595495835885913	HG02178#1#JBHIKG010000049.1:14563-119563_chr18_parm	2.5613946476913393e-6	HG02178	chr18_p
NA18976#2#JBHIJP010000061.1:62388326-62408325_chr19_qarm	NA18976	2	chr19	q	chr19_q	EAS	0.5118767846376293	0.19055257470155007	0.17316262329125492	-0.07159888857739043	-0.06699215753121819	NA18948#1#CM101609.1:62149648-62169647_chr19_qarm	5.065745963967544e-5	NA18948	chr19_q
NA18976#2#JBHIJP010000063.1:3298-173298_chr8_parm	NA18976	2	chr8	p	chr8_p	EAS	-0.21063951874110484	0.31000999987219374	-0.05339314364360279	0.3153353888220707	-0.0872038417677611	NA18959#2#CM101575.1:5641-175641_chr8_parm	3.3902116449087606e-4	NA18959	chr8_p
NA18976#2#JBHIJP010000065.1:7060-507060_chr21_parm	NA18976	2	chr21	p	chr21_p	EAS	0.07320519255139041	-0.19312457343343534	-0.213715919648603	0.14701089776064832	0.17755547325076218	NA18974#2#JBHIJR010000015.1:2464-502464_chr13_parm	1.536576611366982e-4	NA18974	chr13_p
NA18982#1#CM101418.1:200377492-200627491_chr3_qarm	NA18982	1	chr3	q	chr3_q	EAS	-0.3918556618430333	0.09211631697619363	0.06395690865360647	-0.11381455359489787	-0.13658269943760443	HG00706#2#CM100057.1:200043552-200293551_chr3_qarm	7.653326717484142e-5	HG00706	chr3_q
NA18982#1#CM101419.1:194845151-195060150_chr4_qarm	NA18982	1	chr4	q	chr4_q	EAS	0.10482657533793	-0.14043517131259373	-0.16640020674765246	0.09423606234741752	0.1387583625867999	NA18970#1#CM101471.1:138489574-138704573_chr10_qarm	5.049502382001428e-5	NA18970	chr10_q
NA18982#1#CM101419.1:6720-66720_chr4_parm	NA18982	1	chr4	p	chr4_p	EAS	0.09461186681920873	-0.1542409686266381	-0.1902289499385727	0.11562404111879265	0.16008186257876333	NA18943#2#CM101687.1:3664-63664_chr4_parm	1.4042523833036395e-7	NA18943	chr4_p
NA18982#1#CM101420.1:182435680-182620679_chr5_qarm	NA18982	1	chr5	q	chr5_q	EAS	-0.25270466690194504	0.383748314524342	-0.034018660786979966	0.14973393501407578	-0.004156743864991961	NA18983#2#JBHDWV010000054.1:133278016-133463015_chr5_qarm	0.0035908977990497734	NA18983	chr5_q
NA18982#1#CM101421.1:11185-156185_chr6_parm	NA18982	1	chr6	p	chr6_p	EAS	-0.2653476681682182	0.30284793813266914	-0.054640157163173476	0.33413040563992813	-0.09655448164810429	NA18565#1#CM094320.1:4476-149476_chr6_parm	1.555263122768484e-4	NA18565	chr6_p
NA18982#1#CM101421.1:173053730-173198729_chr6_qarm	NA18982	1	chr6	q	chr6_q	EAS	-0.14896207014745538	0.34567301274497675	-0.04153006879105356	0.35571555643560665	-0.13101773809725892	HG02165#2#JBHDWX010000045.1:171831593-171976592_chr6_qarm	3.201114094223717e-4	HG02165	chr6_q
NA18982#1#CM101422.1:10288-180288_chr8_parm	NA18982	1	chr8	p	chr8_p	EAS	-0.2099735765839989	0.3101445474507016	-0.05407470035335743	0.31671972889308686	-0.0879141152456388	HG02523#2#CM086940.1:8356-178356_chr8_parm	7.4095889813950984e-6	HG02523	chr8_p
NA18982#1#CM101423.1:134932518-135022517_chr10_qarm	NA18982	1	chr10	q	chr10_q	EAS	0.24208831506806386	-0.0010589470897931245	-0.05066422073655564	0.01631684480946959	0.08778710182931745	NA18959#2#CM101577.1:136285754-136375753_chr10_qarm	7.418863263320884e-4	NA18959	chr10_q
NA18982#1#CM101423.1:8329-78329_chr10_parm	NA18982	1	chr10	p	chr10_p	EAS	0.02685329500315095	-0.20574524890483292	-0.40516370522821127	-0.26603616668428176	-0.37904519196531494	NA18967#2#CM101516.1:8125-78125_chr10_parm	5.151589976904089e-7	NA18967	chr10_p
NA18982#1#CM101424.1:134373083-134398082_chr12_qarm	NA18982	1	chr12	q	chr12_q	EAS	0.11416117267795406	-0.19003448904256096	-0.19595062660788193	0.1643634785594012	0.17474073309132926	NA18982#2#CM101458.1:133614875-133639874_chr12_qarm	2.7755575615628914e-17	NA18982	chr12_q
NA18982#1#CM101424.1:6674-76674_chr12_parm	NA18982	1	chr12	p	chr12_p	EAS	-0.11533784662214207	-0.4504220729491526	0.3644697099168205	0.03750263479302439	-0.050000691853471155	HG00544#1#CM089377.1:6756-76756_chr12_parm	5.248391341955391e-5	HG00544	chr12_p
NA18982#1#CM101425.1:108369235-108379234_chr13_qarm	NA18982	1	chr13	q	chr13_q	EAS	0.4362449858132505	0.09704914864382277	0.13379194555155807	-0.037884222261490616	-0.08200403205045201	NA18959#2#JBKACB010000013.1:113100547-113110546_chr13_qarm	1.842486818363318e-5	NA18959	chr13_q
NA18982#1#CM101425.1:6636-506636_chr13_parm	NA18982	1	chr13	p	chr13_p	EAS	0.07244236638220553	-0.18984066544182324	-0.2093331270036051	0.14348313151699535	0.17247428088917194	NA18943#1#CM101670.1:2618-502618_chr22_parm	9.124663767626998e-6	NA18943	chr22_p
NA18982#1#CM101426.1:5835-505835_chr15_parm	NA18982	1	chr15	p	chr15_p	EAS	0.07430188612455171	-0.19638419016113037	-0.21855039051357503	0.15126335510160221	0.1845950803504659	NA18959#2#CM101584.1:6967-506967_chr22_parm	1.0276720513582768e-4	NA18959	chr22_p
NA18982#1#CM101426.1:96696273-96821272_chr15_qarm	NA18982	1	chr15	q	chr15_q	EAS	-0.26420379106065317	-0.0855418578911567	0.16202462432219664	0.2126871790585139	-0.30306543556268345	HG02155#1#CM091918.1:96593655-96718654_chr15_qarm	6.945581535873381e-5	HG02155	chr15_q
NA18982#1#CM101427.1:83038347-83088346_chr17_qarm	NA18982	1	chr17	q	chr17_q	EAS	0.258775921377084	0.21063311805707421	0.02760565926786273	0.11780946219501873	-0.020778941035261976	HG00544#2#JBHIIN010000035.1:59417031-59467030_chr17_qarm	8.884200361849071e-4	HG00544	chr17_q
NA18982#1#CM101427.1:9124-54124_chr17_parm	NA18982	1	chr17	p	chr17_p	EAS	0.023417721762432498	-0.11248176344748374	-0.1518799988082519	-0.03697623926990503	0.12249161912286316	HG02523#2#JBHDTU010000014.1:8449-53449_chr17_parm	5.281379981172409e-5	HG02523	chr17_p
NA18982#1#CM101428.1:44787964-44807963_chr21_qarm	NA18982	1	chr21	q	chr21_q	EAS	0.5176074109233632	0.18957991364420176	0.17886149879572386	-0.06478782846622402	-0.07544868199518139	NA18944#1#CM101655.1:42309685-42329684_chr21_qarm	1.3726690702524846e-4	NA18944	chr21_q
NA18982#1#CM101428.1:6697-506697_chr21_parm	NA18982	1	chr21	p	chr21_p	EAS	0.07555102834593994	-0.20160535117606365	-0.22566414072247556	0.15738667609785514	0.19374247422546015	HG02178#2#JBHIKH010000038.1:4110-504110_chr22_parm	6.221516560979639e-6	HG02178	chr22_p
NA18982#1#JBKABS010000001.1:6113-301113_chr1_parm	NA18982	1	chr1	p	chr1_p	EAS	-0.285169464642632	0.28699911358263996	-0.08293762012657405	0.18007117492143138	-0.020064015684095	HG00673#2#JAHBBY020000008.1:5402-300402_chr1_parm	3.7971697411898325e-5	HG00673	chr1_p
NA18982#1#JBKABS010000002.1:242401469-242516468_chr2_qarm	NA18982	1	chr2	q	chr2_q	EAS	0.013996488164554058	0.16030276360472986	0.021544629284545883	-0.0737530222644036	0.2261463353104758	NA18982#2#JBKABT010000002.1:242562504-242677503_chr2_qarm	8.5806680459716e-7	NA18982	chr2_q
NA18982#1#JBKABS010000007.1:159854642-159899641_chr7_qarm	NA18982	1	chr7	q	chr7_q	EAS	0.10078424607143524	-0.1892896691032047	-0.19412271875650391	0.15814265196079227	0.16695006265478632	HG00706#2#CM100061.1:160891203-160936202_chr7_qarm	9.566380201329773e-7	HG00706	chr7_q
NA18982#1#JBKABS010000009.1:136073144-136298143_chr9_qarm	NA18982	1	chr9	q	chr9_q	EAS	-0.19375711227746986	0.17054788593609332	-0.1693217070797597	-0.4116348197584016	0.049752199903894956	HG02178#1#JBHIKG010000044.1:780902-1005901_chr9_qarm	1.2200663669096962e-5	HG02178	chr9_q
NA18982#1#JBKABS010000016.1:6970-31970_chr16_parm	NA18982	1	chr16	p	chr16_p	EAS	0.009998643799325605	-0.2568936856343018	0.011363412244664408	0.05119748217752145	-0.02329450420432288	HG00597#2#CM085789.1:9757-34757_chr16_parm	9.642098391879513e-7	HG00597	chr16_p
NA18982#1#JBKABS010000019.1:61791892-61811891_chr19_qarm	NA18982	1	chr19	q	chr19_q	EAS	0.5118767467572666	0.18923484510537952	0.17602658493275314	-0.07045579812881195	-0.06812700886121624	HG00597#2#CM085790.1:63422612-63442611_chr19_qarm	2.6283225655200352e-5	HG00597	chr19_q
NA18982#1#JBKABS010000020.1:68102441-68207440_chr20_qarm	NA18982	1	chr20	q	chr20_q	EAS	-0.18720076293176433	-0.29136983582161596	0.3592614579918388	-0.03643807209117512	0.03328531651760782	HG02074#1#CM088279.1:66327527-66432526_chr20_qarm	4.5871437239288506e-5	HG02074	chr20_q
NA18982#1#JBKABS010000022.1:50316367-50336366_chr22_qarm	NA18982	1	chr22	q	chr22_q	EAS	0.5194782209183915	0.19195057202939309	0.17832285658770441	-0.06441667041143312	-0.07432580056481554	HG02109#1#JAHEPG020000068.1:44633203-44653202_chr22_qarm	6.796639554569847e-5	HG02109	chr22_q
NA18982#1#JBKABS010000023.1:59304889-59634888_chrY_qarm	NA18982	1	chrY	q	chrY_q	EAS	0.04479056134347437	-0.19647061962759607	-0.12281238108488622	0.08501672809621144	0.03130208525608667	HG02074#1#JBHIGK010000014.1:42937453-43267452_chrY_qarm	9.249716256670954e-6	HG02074	chrY_q
NA18982#2#CM101452.1:191284450-191409449_chr4_qarm	NA18982	2	chr4	q	chr4_q	EAS	0.20720104835477599	-0.03371467221376127	-0.08368451481824304	0.034863165953116	0.10890753492224563	NA18943#2#CM101692.1:134701311-134821310_chr10_qarm	4.481230052686307e-4	NA18943	chr10_q
NA18982#2#CM101452.1:9183-69183_chr4_parm	NA18982	2	chr4	p	chr4_p	EAS	0.0946123802729767	-0.15424275624882294	-0.19023152294976753	0.11562618537172759	0.16008522391068872	NA18976#1#JBHIJO010000007.1:6581-66581_chr4_parm	5.918405700769782e-8	NA18976	chr4_p
NA18982#2#CM101453.1:182526350-182726349_chr5_qarm	NA18982	2	chr5	q	chr5_q	EAS	-0.2723530810037907	0.38995518705661353	-0.036320898281204043	0.18407785587473305	-0.04273212654154617	HG02132#1#CM086896.1:182515537-182715536_chr5_qarm	1.2759561331685714e-4	HG02132	chr5_q
NA18982#2#CM101454.1:161159564-161164563_chr7_qarm	NA18982	2	chr7	q	chr7_q	EAS	0.12080217419702284	-0.12199912039236627	-0.10751004570552984	0.08224465849732489	0.05930531539709554	HG02178#1#JBHIKG010000013.1:99254940-99259939_chr7_qarm	2.677254775643968e-6	HG02178	chr7_q
NA18982#2#CM101454.1:4292-184292_chr7_parm	NA18982	2	chr7	p	chr7_p	EAS	-0.22290091703434173	0.2268009365838036	-0.03359098118967959	-0.30826460969639	0.2717391228198952	HG02040#1#CM087377.1:2584-182584_chr7_parm	2.0684805349843437e-4	HG02040	chr7_p
NA18982#2#CM101455.1:8019-178019_chr8_parm	NA18982	2	chr8	p	chr8_p	EAS	-0.21000723395008788	0.31122365036868643	-0.0529056627703483	0.3170137539119849	-0.0880700004063578	HG00609#1#JBHDRX010000056.1:11556-181556_chr8_parm	1.95655136026008e-5	HG00609	chr8_p
NA18982#2#CM101456.1:135433638-135573637_chr10_qarm	NA18982	2	chr10	q	chr10_q	EAS	0.19154259797206938	-0.04735864795904177	-0.09695171974937102	0.040764411219548595	0.1185130774366056	HG02040#1#JBHDWS010000013.1:94367618-94512617_chr10_qarm	9.71107832127854e-4	HG02040	chr10_q
