method_id	evidence_layer	comparison_id	query_chrom	query_arm_side	target_chrom	target_arm	support_class	support_bins	paf_rows	aligned_bp_sum	mean_identity_weighted	mean_match_distance
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr5	q	chr4	chr4p	interchromosomal	7	16	21630	0.949697	0.050303
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr5	q	chr3	chr3q	interchromosomal	65	143	247713	0.989508	0.010492
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr5	q	chr3	chr3p	interchromosomal	3	3	5537	0.980061	0.019939
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr5	q	chr2	chr2q	interchromosomal	27	41	62653	0.970178	0.029822
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr5	q	chr2	chr2p	interchromosomal	4	4	5815	0.965104	0.034896
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr5	q	chr1	chr1p	interchromosomal	100	257	439145	0.986565	0.013435
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr5	q	chr6	chr6p	interchromosomal	77	186	297535	0.982990	0.017010
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr5	q	chr8	chr8q	interchromosomal	2	2	503	0.891945	0.108055
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr5	p	chr6	chr6p	interchromosomal	12	21	25530	0.944534	0.055466
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr5	p	chr4	chr4p	interchromosomal	15	43	50078	0.939964	0.060036
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr5	p	chr2	chr2p	interchromosomal	17	60	52446	0.899168	0.100832
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr5	p	chr3	chr3q	interchromosomal	52	356	381398	0.888776	0.111224
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr5	p	chr9	chr9p	interchromosomal	7	7	10381	0.944277	0.055723
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr5	p	chr8	chr8p	interchromosomal	3	16	15058	0.950576	0.049424
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr5	p	chr7	chr7p	interchromosomal	8	18	24438	0.940230	0.059770
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr5	p	chr6	chr6q	interchromosomal	4	13	13148	0.923883	0.076117
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr5	p	chr2	chr2q	interchromosomal	14	19	20239	0.869219	0.130781
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr5	p	chr1	chr1p	interchromosomal	3	6	7380	0.938913	0.061087
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr5	p	chr8	chr8q	interchromosomal	6	6	9998	0.937710	0.062290
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr4	p	chr2	chr2p	interchromosomal	10	22	24898	0.901676	0.098324
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr4	p	chr9	chr9p	interchromosomal	8	15	20473	0.944611	0.055389
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr4	p	chr8	chr8p	interchromosomal	7	28	26996	0.911379	0.088621
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr4	p	chr7	chr7p	interchromosomal	8	12	18963	0.944262	0.055738
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr4	p	chr6	chr6q	interchromosomal	8	16	15566	0.911135	0.088865
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr4	p	chr6	chr6p	interchromosomal	7	22	26974	0.920867	0.079133
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr4	p	chr5	chr5q	interchromosomal	7	14	22038	0.955729	0.044271
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr4	p	chr5	chr5p	interchromosomal	16	31	37662	0.930344	0.069656
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr4	p	chr2	chr2q	interchromosomal	4	5	6465	0.925183	0.074817
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr4	p	chr1	chr1p	interchromosomal	8	14	15934	0.939349	0.060651
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr4	p	chr8	chr8q	interchromosomal	5	5	7505	0.943640	0.056360
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr4	p	chr3	chr3p	interchromosomal	4	4	6852	0.983309	0.016691
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr4	p	chr3	chr3q	interchromosomal	1	2	3798	0.925605	0.074395
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr3	q	chrX	chrXq	interchromosomal	10	10	16647	0.975070	0.024930
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr3	q	chr7	chr7p	interchromosomal	63	164	254770	0.979349	0.020651
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr3	q	chr5	chr5q	interchromosomal	62	132	229727	0.989978	0.010022
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr3	q	chr5	chr5p	interchromosomal	26	97	122996	0.870729	0.129271
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr3	q	chr4	chr4p	interchromosomal	7	9	10587	0.949806	0.050194
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr3	q	chr2	chr2q	interchromosomal	25	32	39820	0.944940	0.055060
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr3	q	chr1	chr1p	interchromosomal	73	174	290806	0.984157	0.015843
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr3	q	chrX	chrXp	interchromosomal	3	3	4196	0.973371	0.026629
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr3	q	chr9	chr9p	interchromosomal	34	57	96075	0.980855	0.019145
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr3	q	chr8	chr8p	interchromosomal	39	89	148564	0.989178	0.010822
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr3	q	chr6	chr6q	interchromosomal	35	72	127420	0.990425	0.009575
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr3	q	chr6	chr6p	interchromosomal	43	100	163038	0.986393	0.013607
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr3	q	chr2	chr2p	interchromosomal	3	6	5058	0.918103	0.081897
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr3	q	chr8	chr8q	interchromosomal	5	14	10935	0.934217	0.065783
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr3	p	chr5	chr5q	interchromosomal	4	4	6577	0.978633	0.021367
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr3	p	chr5	chr5p	interchromosomal	4	4	6312	0.974488	0.025512
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr2	q	chrX	chrXq	interchromosomal	4	4	6339	0.967636	0.032364
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr2	q	chr9	chr9p	interchromosomal	34	47	66422	0.978746	0.021254
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr2	q	chr7	chr7p	interchromosomal	36	99	151500	0.978481	0.021519
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr2	q	chr6	chr6q	interchromosomal	30	68	100918	0.972775	0.027225
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr2	q	chr6	chr6p	interchromosomal	34	92	143969	0.977508	0.022492
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr2	q	chr5	chr5q	interchromosomal	29	67	94305	0.976015	0.023985
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr2	q	chr3	chr3q	interchromosomal	26	104	109075	0.917869	0.082131
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr2	q	chr3	chr3p	interchromosomal	4	4	6339	0.979768	0.020232
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr2	q	chr8	chr8p	interchromosomal	57	157	211749	0.966476	0.033524
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr2	q	chr7	chr7q	interchromosomal	1	2	3300	0.928185	0.071815
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr2	q	chr5	chr5p	interchromosomal	12	37	39824	0.869782	0.130218
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr2	q	chr1	chr1p	interchromosomal	33	80	112808	0.977847	0.022153
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr2	q	chr4	chr4p	interchromosomal	5	12	12822	0.925192	0.074808
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr2	p	chr6	chr6p	interchromosomal	5	18	17640	0.907997	0.092003
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr2	p	chr5	chr5p	interchromosomal	15	60	52598	0.896933	0.103067
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr2	p	chr4	chr4p	interchromosomal	9	24	24774	0.901420	0.098580
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr2	p	chr3	chr3q	interchromosomal	10	18	16803	0.913122	0.086878
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr2	p	chr9	chr9p	interchromosomal	3	4	3378	0.930566	0.069434
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr2	p	chr8	chr8p	interchromosomal	6	12	8402	0.893997	0.106003
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr2	p	chr7	chr7p	interchromosomal	7	12	14221	0.953344	0.046656
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr2	p	chr6	chr6q	interchromosomal	2	5	4824	0.904691	0.095309
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr2	p	chrX	chrXp	interchromosomal	4	28	52328	0.940752	0.059248
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr1	p	chr7	chr7p	interchromosomal	56	123	205054	0.984608	0.015392
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr1	p	chr5	chr5q	interchromosomal	104	298	485486	0.982722	0.017278
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr1	p	chr3	chr3q	interchromosomal	81	180	298437	0.983948	0.016052
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr1	p	chr9	chr9p	interchromosomal	35	53	80392	0.973836	0.026164
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr1	p	chr8	chr8p	interchromosomal	119	324	437599	0.974859	0.025141
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr1	p	chr6	chr6q	interchromosomal	79	210	323763	0.984697	0.015303
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr1	p	chr6	chr6p	interchromosomal	84	217	339379	0.982127	0.017873
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr1	p	chr5	chr5p	interchromosomal	3	6	7374	0.938350	0.061650
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr1	p	chr4	chr4p	interchromosomal	11	25	31998	0.950104	0.049896
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr1	p	chr2	chr2q	interchromosomal	32	39	56403	0.977684	0.022316
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr1	p	chr7	chr7q	interchromosomal	4	5	6516	0.961743	0.038257
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr1	p	chrX	chrXq	interchromosomal	5	5	8376	0.937389	0.062611
sweepga_fastga_f32	raw_many_many	PAN027mat_vs_PAN010_joint	chr1	p	chr8	chr8q	interchromosomal	3	8	8194	0.911003	0.088997
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr22	internal	chr22	chr22_internal	same_chromosome	19909	19915	39535844	0.997968	0.002032
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr21	internal	chr21	chr21_internal	same_chromosome	17305	17309	34401871	0.997868	0.002132
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr20	internal	chr20	chr20_internal	same_chromosome	32587	32587	65166512	0.999982	0.000018
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr19	internal	chr19	chr19_internal	same_chromosome	30323	30323	60636395	0.999971	0.000029
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr18	internal	chr18	chr18_internal	same_chromosome	36605	36616	72940055	0.998288	0.001712
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr17	internal	chr17	chr17_internal	same_chromosome	40970	40970	81928205	0.999949	0.000051
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr16	internal	chr16	chr16_internal	same_chromosome	44738	44738	89458169	0.999972	0.000028
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr15	internal	chr15	chr15_internal	same_chromosome	41200	41209	82040012	0.998233	0.001767
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr14	internal	chr14	chr14_internal	same_chromosome	42309	42324	84314762	0.998516	0.001484
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr13	internal	chr13	chr13_internal	same_chromosome	53962	53962	107915316	0.999960	0.000040
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr12	internal	chr12	chr12_internal	same_chromosome	64113	64139	127773660	0.998577	0.001423
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr11	internal	chr11	chr11_internal	same_chromosome	66895	66895	133777408	0.999988	0.000012
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr10	internal	chr10	chr10_internal	same_chromosome	66842	66842	133672120	0.999984	0.000016
sweepga_fastga_f32	filtered_one_to_one	PAN027pat_vs_PAN011_joint	chr22	internal	chr22	chr22_internal	same_chromosome	23061	23061	46115723	0.999947	0.000053
sweepga_fastga_f32	filtered_one_to_one	PAN027pat_vs_PAN011_joint	chr21	internal	chr21	chr21_internal	same_chromosome	21166	21166	42325178	0.999975	0.000025
sweepga_fastga_f32	filtered_one_to_one	PAN027pat_vs_PAN011_joint	chr20	internal	chr20	chr20_internal	same_chromosome	32532	32532	65055574	0.999972	0.000028
sweepga_fastga_f32	filtered_one_to_one	PAN027pat_vs_PAN011_joint	chr19	internal	chr19	chr19_internal	same_chromosome	30317	30317	60624752	0.999963	0.000037
sweepga_fastga_f32	filtered_one_to_one	PAN027pat_vs_PAN011_joint	chr18	internal	chr18	chr18_internal	same_chromosome	39551	39551	79095717	0.999984	0.000016
sweepga_fastga_f32	filtered_one_to_one	PAN027pat_vs_PAN011_joint	chr17	internal	chr17	chr17_internal	same_chromosome	40787	40788	81556834	0.999908	0.000092
sweepga_fastga_f32	filtered_one_to_one	PAN027pat_vs_PAN011_joint	chr16	internal	chr16	chr16_internal	same_chromosome	44713	44714	89409392	0.999976	0.000024
sweepga_fastga_f32	filtered_one_to_one	PAN027pat_vs_PAN011_joint	chr15	internal	chr15	chr15_internal	same_chromosome	48619	48619	97220842	0.999984	0.000016
sweepga_fastga_f32	filtered_one_to_one	PAN027pat_vs_PAN011_joint	chr14	internal	chr14	chr14_internal	same_chromosome	49324	49324	98639675	0.999982	0.000018
sweepga_fastga_f32	filtered_one_to_one	PAN027pat_vs_PAN011_joint	chr13	internal	chr13	chr13_internal	same_chromosome	52170	52172	104277755	0.999920	0.000080
sweepga_fastga_f32	filtered_one_to_one	PAN027pat_vs_PAN011_joint	chr12	internal	chr12	chr12_internal	same_chromosome	66128	66128	132238544	0.999980	0.000020
sweepga_fastga_f32	filtered_one_to_one	PAN027pat_vs_PAN011_joint	chr11	internal	chr11	chr11_internal	same_chromosome	66970	66970	133928532	0.999985	0.000015
sweepga_fastga_f32	filtered_one_to_one	PAN027pat_vs_PAN011_joint	chr10	internal	chr10	chr10_internal	same_chromosome	66391	66391	132774124	0.999983	0.000017
sweepga_fastga_f32	filtered_one_to_one	PAN027mat_vs_PAN010_joint	chr22	internal	chr22	chr22_internal	same_chromosome	23568	23568	47127716	0.999900	0.000100
sweepga_fastga_f32	filtered_one_to_one	PAN027mat_vs_PAN010_joint	chr21	internal	chr21	chr21_internal	same_chromosome	21277	21277	42554000	0.999989	0.000011
sweepga_fastga_f32	filtered_one_to_one	PAN027mat_vs_PAN010_joint	chr20	internal	chr20	chr20_internal	same_chromosome	31939	31939	63871008	0.999988	0.000012
sweepga_fastga_f32	filtered_one_to_one	PAN027mat_vs_PAN010_joint	chr19	internal	chr19	chr19_internal	same_chromosome	29164	29170	58160271	0.999199	0.000801
sweepga_fastga_f32	filtered_one_to_one	PAN027mat_vs_PAN010_joint	chr18	internal	chr18	chr18_internal	same_chromosome	39652	39652	79298486	0.999986	0.000014
sweepga_fastga_f32	filtered_one_to_one	PAN027mat_vs_PAN010_joint	chr17	internal	chr17	chr17_internal	same_chromosome	41428	41428	82849575	0.999969	0.000031
sweepga_fastga_f32	filtered_one_to_one	PAN027mat_vs_PAN010_joint	chr16	internal	chr16	chr16_internal	same_chromosome	41763	41770	83424438	0.999466	0.000534
sweepga_fastga_f32	filtered_one_to_one	PAN027mat_vs_PAN010_joint	chr15	internal	chr15	chr15_internal	same_chromosome	48415	48415	96823938	0.999978	0.000022
sweepga_fastga_f32	filtered_one_to_one	PAN027mat_vs_PAN010_joint	chr14	internal	chr14	chr14_internal	same_chromosome	48190	48190	96368563	0.999990	0.000010
sweepga_fastga_f32	filtered_one_to_one	PAN027mat_vs_PAN010_joint	chr13	internal	chr13	chr13_internal	same_chromosome	53839	53839	107664023	0.999671	0.000329
sweepga_fastga_f32	filtered_one_to_one	PAN027mat_vs_PAN010_joint	chr12	internal	chr12	chr12_internal	same_chromosome	66139	66139	132269988	0.999988	0.000012
sweepga_fastga_f32	filtered_one_to_one	PAN027mat_vs_PAN010_joint	chr11	internal	chr11	chr11_internal	same_chromosome	66951	66951	133898309	0.999992	0.000008
sweepga_fastga_f32	filtered_one_to_one	PAN027mat_vs_PAN010_joint	chr10	internal	chr10	chr10_internal	same_chromosome	66757	66757	133496844	0.999974	0.000026
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chrX	internal	chrX	chrX_internal	same_chromosome	74063	74086	147673636	0.998762	0.001238
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr9	internal	chr9	chr9_internal	same_chromosome	60484	60506	119867520	0.997282	0.002718
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr8	internal	chr8	chr8_internal	same_chromosome	71813	71813	143613005	0.999988	0.000012
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr7	internal	chr7	chr7_internal	same_chromosome	76936	76956	153179973	0.998464	0.001536
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr6	internal	chr6	chr6_internal	same_chromosome	85505	85505	170997033	0.999990	0.000010
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr5	internal	chr5	chr5_internal	same_chromosome	87404	87427	174124919	0.998462	0.001538
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr4	internal	chr4	chr4_internal	same_chromosome	92964	92998	185191805	0.998527	0.001473
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr3	internal	chr3	chr3_internal	same_chromosome	96525	96559	192414737	0.998508	0.001492
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr2	internal	chr2	chr2_internal	same_chromosome	120394	120394	240759374	0.999990	0.000010
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr1	internal	chr1	chr1_internal	same_chromosome	112755	112799	224682136	0.998446	0.001554
sweepga_fastga_f32	filtered_one_to_one	PAN027pat_vs_PAN011_joint	chrX	internal	chrX	chrX_internal	same_chromosome	75962	75962	151923531	0.999977	0.000023
sweepga_fastga_f32	filtered_one_to_one	PAN027pat_vs_PAN011_joint	chr9	internal	chr9	chr9_internal	same_chromosome	67127	67128	134237516	0.999983	0.000017
sweepga_fastga_f32	filtered_one_to_one	PAN027pat_vs_PAN011_joint	chr8	internal	chr8	chr8_internal	same_chromosome	72319	72319	144603837	0.999952	0.000048
sweepga_fastga_f32	filtered_one_to_one	PAN027pat_vs_PAN011_joint	chr7	internal	chr7	chr7_internal	same_chromosome	79358	79358	158694958	0.999981	0.000019
sweepga_fastga_f32	filtered_one_to_one	PAN027pat_vs_PAN011_joint	chr6	internal	chr6	chr6_internal	same_chromosome	85391	85392	170774643	0.999985	0.000015
sweepga_fastga_f32	filtered_one_to_one	PAN027pat_vs_PAN011_joint	chr5	internal	chr5	chr5_internal	same_chromosome	90325	90325	180624004	0.999983	0.000017
sweepga_fastga_f32	filtered_one_to_one	PAN027pat_vs_PAN011_joint	chr4	internal	chr4	chr4_internal	same_chromosome	94519	94519	189015673	0.999977	0.000023
sweepga_fastga_f32	filtered_one_to_one	PAN027pat_vs_PAN011_joint	chr3	internal	chr3	chr3_internal	same_chromosome	99959	99960	199891727	0.999986	0.000014
sweepga_fastga_f32	filtered_one_to_one	PAN027pat_vs_PAN011_joint	chr2	internal	chr2	chr2_internal	same_chromosome	119907	119907	239790509	0.999984	0.000016
sweepga_fastga_f32	filtered_one_to_one	PAN027pat_vs_PAN011_joint	chr1	internal	chr1	chr1_internal	same_chromosome	122969	122969	245885705	0.999982	0.000018
sweepga_fastga_f32	filtered_one_to_one	PAN027mat_vs_PAN010_joint	chrX	internal	chrX	chrX_internal	same_chromosome	76092	76093	152152082	0.999976	0.000024
sweepga_fastga_f32	filtered_one_to_one	PAN027mat_vs_PAN010_joint	chr9	internal	chr9	chr9_internal	same_chromosome	64094	64094	128164944	0.999989	0.000011
sweepga_fastga_f32	filtered_one_to_one	PAN027mat_vs_PAN010_joint	chr8	internal	chr8	chr8_internal	same_chromosome	72402	72402	144796592	0.999989	0.000011
sweepga_fastga_f32	filtered_one_to_one	PAN027mat_vs_PAN010_joint	chr7	internal	chr7	chr7_internal	same_chromosome	79446	79446	158876774	0.999989	0.000011
sweepga_fastga_f32	filtered_one_to_one	PAN027mat_vs_PAN010_joint	chr6	internal	chr6	chr6_internal	same_chromosome	85504	85504	171003884	0.999991	0.000009
sweepga_fastga_f32	filtered_one_to_one	PAN027mat_vs_PAN010_joint	chr5	internal	chr5	chr5_internal	same_chromosome	90208	90208	180404107	0.999976	0.000024
sweepga_fastga_f32	filtered_one_to_one	PAN027mat_vs_PAN010_joint	chr4	internal	chr4	chr4_internal	same_chromosome	94930	94930	189841272	0.999987	0.000013
sweepga_fastga_f32	filtered_one_to_one	PAN027mat_vs_PAN010_joint	chr3	internal	chr3	chr3_internal	same_chromosome	98615	98615	197207799	0.999982	0.000018
sweepga_fastga_f32	filtered_one_to_one	PAN027mat_vs_PAN010_joint	chr2	internal	chr2	chr2_internal	same_chromosome	120422	120422	240824320	0.999990	0.000010
sweepga_fastga_f32	filtered_one_to_one	PAN027mat_vs_PAN010_joint	chr1	internal	chr1	chr1_internal	same_chromosome	120932	120932	241834860	0.999983	0.000017
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr22	internal	chr22	chr22_internal	same_chromosome	24048	1295659	2.56107e+09	0.834546	0.165454
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr21	internal	chr21	chr21_internal	same_chromosome	21478	137729	264670660	0.858572	0.141428
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr20	internal	chr20	chr20_internal	same_chromosome	33107	176453	345576243	0.861716	0.138284
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr19	internal	chr19	chr19_internal	same_chromosome	31640	507646	991843574	0.948400	0.051600
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr18	internal	chr18	chr18_internal	same_chromosome	39891	295453	584507382	0.872508	0.127492
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr17	internal	chr17	chr17_internal	same_chromosome	42102	1086501	2.15164e+09	0.816070	0.183930
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr16	internal	chr16	chr16_internal	same_chromosome	45295	1320673	2.61694e+09	0.811585	0.188415
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr15	internal	chr15	chr15_internal	same_chromosome	46305	813062	1583878837	0.831029	0.168971
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr14	internal	chr14	chr14_internal	same_chromosome	50035	471775	919799185	0.854026	0.145974
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr13	internal	chr13	chr13_internal	same_chromosome	54346	181263	348150520	0.927813	0.072187
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr12	internal	chr12	chr12_internal	same_chromosome	66131	1252982	2.48902e+09	0.910805	0.089195
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr11	internal	chr11	chr11_internal	same_chromosome	67311	234963	454255164	0.926027	0.073973
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr10	internal	chr10	chr10_internal	same_chromosome	67132	690669	1362999095	0.871092	0.128908
sweepga_fastga_f32	raw_many_many	PAN027pat_vs_PAN011_joint	chr22	internal	chr22	chr22_internal	same_chromosome	23977	602695	1186449011	0.870099	0.129901
sweepga_fastga_f32	raw_many_many	PAN027pat_vs_PAN011_joint	chr21	internal	chr21	chr21_internal	same_chromosome	21950	248883	490352580	0.834867	0.165133
sweepga_fastga_f32	raw_many_many	PAN027pat_vs_PAN011_joint	chr20	internal	chr20	chr20_internal	same_chromosome	33256	320053	631814116	0.813675	0.186325
sweepga_fastga_f32	raw_many_many	PAN027pat_vs_PAN011_joint	chr19	internal	chr19	chr19_internal	same_chromosome	31345	505674	988829198	0.954354	0.045646
sweepga_fastga_f32	raw_many_many	PAN027pat_vs_PAN011_joint	chr18	internal	chr18	chr18_internal	same_chromosome	40244	221887	439122404	0.891033	0.108967
sweepga_fastga_f32	raw_many_many	PAN027pat_vs_PAN011_joint	chr17	internal	chr17	chr17_internal	same_chromosome	41857	299149	578154331	0.855222	0.144778
sweepga_fastga_f32	raw_many_many	PAN027pat_vs_PAN011_joint	chr16	internal	chr16	chr16_internal	same_chromosome	45252	2314251	4.60405e+09	0.773273	0.226727
