pair	transmission	query_name	query_arm	query_start	query_end	query_length	paf_query_length	target_name	target_hap	target_arm	strand	identity	jaccard	nb	interchromosomal
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	322372	323922	500000	41248	PAN027#1#chr13.maternal:20449-520448_chr13_parm	PAN027#1	chr13p	+	100	1	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	325058	327518	500000	41248	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027#1	chr21p	+	100	1	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	327518	330210	500000	41248	PAN027#1#chr13.maternal:20449-520448_chr13_parm	PAN027#1	chr13p	+	100	1	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	331346	332793	500000	41248	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027#1	chr21p	+	98.7491	0.975443	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	332793	333806	500000	41248	PAN027#1#chr22.maternal:20449-520448_chr22_parm	PAN027#1	chr22p	+	100	1	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	334952	336498	500000	41248	PAN027#1#chr22.maternal:20449-520448_chr22_parm	PAN027#1	chr22p	+	100	1	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	337634	340098	500000	41248	PAN027#1#chr13.maternal:20449-520448_chr13_parm	PAN027#1	chr13p	+	100	1	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	340098	341244	500000	41248	PAN027#1#chr22.maternal:20449-520448_chr22_parm	PAN027#1	chr22p	+	100	1	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	341244	343946	500000	41248	PAN027#1#chr13.maternal:20449-520448_chr13_parm	PAN027#1	chr13p	+	100	1	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	343946	346406	500000	41248	PAN027#1#chr22.maternal:20449-520448_chr22_parm	PAN027#1	chr22p	+	100	1	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	346406	347552	500000	41248	PAN027#1#chr13.maternal:20449-520448_chr13_parm	PAN027#1	chr13p	+	99.0355	0.980985	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	349110	350246	500000	41248	PAN027#1#chr22.maternal:20449-520448_chr22_parm	PAN027#1	chr22p	+	100	1	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	351693	352704	500000	41248	PAN027#1#chr13.maternal:20449-520448_chr13_parm	PAN027#1	chr13p	+	100	1	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	352704	353850	500000	41248	PAN027#1#chr22.maternal:20449-520448_chr22_parm	PAN027#1	chr22p	+	100	1	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	356544	357991	500000	41248	PAN027#1#chr22.maternal:20449-520448_chr22_parm	PAN027#1	chr22p	+	99.8617	0.997239	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	357991	360150	500000	41248	PAN027#1#chr13.maternal:20449-520448_chr13_parm	PAN027#1	chr13p	+	100	1	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	361708	365304	500000	41248	PAN027#1#chr13.maternal:20449-520448_chr13_parm	PAN027#1	chr13p	+	100	1	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	366450	368008	500000	41248	PAN027#1#chr22.maternal:20449-520448_chr22_parm	PAN027#1	chr22p	+	99.6141	0.992327	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	370591	372750	500000	41248	PAN027#1#chr13.maternal:20449-520448_chr13_parm	PAN027#1	chr13p	+	100	1	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	375440	379045	500000	41248	PAN027#1#chr13.maternal:20449-520448_chr13_parm	PAN027#1	chr13p	+	100	1	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	381739	383186	500000	41248	PAN027#1#chr13.maternal:20449-520448_chr13_parm	PAN027#1	chr13p	+	99.3065	0.986273	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	384199	389485	500000	41248	PAN027#1#chr13.maternal:20449-520448_chr13_parm	PAN027#1	chr13p	+	100	1	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	393198	395777	500000	41248	PAN027#1#chr22.maternal:20449-520448_chr22_parm	PAN027#1	chr22p	+	100	1	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	397936	399494	500000	41248	PAN027#1#chr22.maternal:20449-520448_chr22_parm	PAN027#1	chr22p	+	100	1	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	399494	400630	500000	41248	PAN027#1#chr13.maternal:20449-520448_chr13_parm	PAN027#1	chr13p	+	100	1	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	405786	408369	500000	41248	PAN027#1#chr22.maternal:20449-520448_chr22_parm	PAN027#1	chr22p	+	100	1	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	408369	409382	500000	41248	PAN027#1#chr13.maternal:20449-520448_chr13_parm	PAN027#1	chr13p	+	100	1	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	409382	410528	500000	41248	PAN027#1#chr22.maternal:20449-520448_chr22_parm	PAN027#1	chr22p	+	100	1	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	415674	416820	500000	41248	PAN027#1#chr13.maternal:20449-520448_chr13_parm	PAN027#1	chr13p	+	100	1	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	419514	421974	500000	41248	PAN027#1#chr13.maternal:20449-520448_chr13_parm	PAN027#1	chr13p	+	100	1	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	424674	427257	500000	41248	PAN027#2#chr13.paternal:13308-513307_chr13_parm	PAN027#2	chr13p	+	99.4704	0.989492	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	435712	437270	500000	41248	PAN027#1#chr22.maternal:20449-520448_chr22_parm	PAN027#1	chr22p	+	99.8715	0.997436	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	440866	443566	500000	41248	PAN027#1#chr13.maternal:20449-520448_chr13_parm	PAN027#1	chr13p	+	100	1	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	456154	458737	500000	41248	PAN027#1#chr13.maternal:20449-520448_chr13_parm	PAN027#1	chr13p	+	100	1	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	459750	460896	500000	41248	PAN027#1#chr22.maternal:20449-520448_chr22_parm	PAN027#1	chr22p	+	100	1	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	460896	481083	500000	41248	PAN027#1#chr13.maternal:20449-520448_chr13_parm	PAN027#1	chr13p	+	99.9975	0.99995	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	481083	492096	500000	41248	PAN027#1#chr22.maternal:20449-520448_chr22_parm	PAN027#1	chr22p	+	100	1	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	492096	497456	500000	41248	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027#1	chr21p	+	100	1	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	497456	499997	500000	41248	PAN027#1#chr22.maternal:20449-520448_chr22_parm	PAN027#1	chr22p	+	100	1	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:109505590-110005589_chr13_qarm	chr13q	0	499999	500000	41248	PAN027#1#chr13.maternal:108927643-109427642_chr13_qarm	PAN027#1	chr13q	+	100	1	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr13.haplotype1:109505590-110005589_chr13_qarm	chr13q	499999	500000	500000	41248	PAN027#2#chr13.paternal:106233122-106733121_chr13_qarm	PAN027#2	chr13q	+	100	1	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	0	5489	500000	41248	PAN027#1#chr4.maternal:6777-506776_chr4_parm	PAN027#1	chr4p	+	96.7768	0.938515	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	5489	22229	500000	41248	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027#1	chr21p	+	99.6351	0.992742	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	22229	23401	500000	41248	PAN027#2#chr21.paternal:11152-511151_chr21_parm	PAN027#2	chr21p	+	99.7437	0.994894	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	39870	59564	500000	41248	PAN027#2#chr15.paternal:7719-507718_chr15_parm	PAN027#2	chr15p	+	99.7763	0.995542	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	59564	60907	500000	41248	PAN027#2#chr22.paternal:475-500474_chr22_parm	PAN027#2	chr22p	+	98.8818	0.978006	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	60907	67368	500000	41248	PAN027#2#chr14.paternal:8756-508755_chr14_parm	PAN027#2	chr14p	+	100	1	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	78489	80258	500000	41248	PAN027#2#chr14.paternal:8756-508755_chr14_parm	PAN027#2	chr14p	+	99.5467	0.990996	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	81394	82849	500000	41248	PAN027#2#chr14.paternal:8756-508755_chr14_parm	PAN027#2	chr14p	+	99.2427	0.985024	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	103232	105935	500000	41248	PAN027#2#chr14.paternal:8756-508755_chr14_parm	PAN027#2	chr14p	+	99.3532	0.987188	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	121446	122462	500000	41248	PAN027#2#chr14.paternal:8756-508755_chr14_parm	PAN027#2	chr14p	+	98.9114	0.978578	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	134078	135094	500000	41248	PAN027#2#chr13.paternal:13308-513307_chr13_parm	PAN027#2	chr13p	+	93.956	0.889199	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	135094	136240	500000	41248	PAN027#2#chr21.paternal:11152-511151_chr21_parm	PAN027#2	chr21p	+	94.6224	0.900498	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	142475	144248	500000	41248	PAN027#2#chr14.paternal:8756-508755_chr14_parm	PAN027#2	chr14p	+	99.5478	0.991016	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	153300	154316	500000	41248	PAN027#1#chr15.maternal:8539-508538_chr15_parm	PAN027#1	chr15p	+	98.8119	0.976654	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	164133	165594	500000	41248	PAN027#2#chr13.paternal:13308-513307_chr13_parm	PAN027#2	chr13p	+	97.0791	0.944037	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	169295	170431	500000	41248	PAN027#2#chr15.paternal:7719-507718_chr15_parm	PAN027#2	chr15p	+	99.5589	0.991236	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	170431	171884	500000	41248	PAN027#2#chr22.paternal:475-500474_chr22_parm	PAN027#2	chr22p	+	95.774	0.92053	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	172978	174016	500000	41248	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027#1	chr21p	+	93.5333	0.88214	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	174016	194071	500000	41248	PAN027#2#chr15.paternal:7719-507718_chr15_parm	PAN027#2	chr15p	+	99.1991	0.984173	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	205083	210443	500000	41248	PAN027#2#chr14.paternal:8756-508755_chr14_parm	PAN027#2	chr14p	+	99.7385	0.99479	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	212986	225090	500000	41248	PAN027#1#chr22.maternal:20449-520448_chr22_parm	PAN027#1	chr22p	+	99.7022	0.99407	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	225090	226091	500000	41248	PAN027#2#chr14.paternal:8756-508755_chr14_parm	PAN027#2	chr14p	+	88.359	0.80198	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	244414	248129	500000	41248	PAN027#2#chr15.paternal:7719-507718_chr15_parm	PAN027#2	chr15p	+	99.9192	0.998386	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	248129	325814	500000	41248	PAN027#2#chr22.paternal:475-500474_chr22_parm	PAN027#2	chr22p	+	99.8099	0.996208	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	326829	330893	500000	41248	PAN027#2#chr22.paternal:475-500474_chr22_parm	PAN027#2	chr22p	+	97.2904	0.947927	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	332930	334970	500000	41248	PAN027#2#chr22.paternal:475-500474_chr22_parm	PAN027#2	chr22p	+	94.0859	0.891386	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	335978	336986	500000	41248	PAN027#2#chr22.paternal:475-500474_chr22_parm	PAN027#2	chr22p	+	92.4823	0.86494	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	338989	341154	500000	41248	PAN027#2#chr22.paternal:475-500474_chr22_parm	PAN027#2	chr22p	+	95.8748	0.922314	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	345193	346196	500000	41248	PAN027#2#chr22.paternal:475-500474_chr22_parm	PAN027#2	chr22p	+	92.7804	0.869767	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	352343	353347	500000	41248	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027#1	chr21p	+	91.0855	0.842831	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	354358	355417	500000	41248	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027#1	chr21p	+	89.3957	0.817167	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	356420	357421	500000	41248	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027#1	chr21p	+	92.643	0.867537	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	357421	360445	500000	41248	PAN027#2#chr22.paternal:475-500474_chr22_parm	PAN027#2	chr22p	+	94.8759	0.904853	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	408321	409413	500000	41248	PAN027#2#chr22.paternal:475-500474_chr22_parm	PAN027#2	chr22p	+	88.7522	0.807692	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	418494	419506	500000	41248	PAN027#1#chr15.maternal:8539-508538_chr15_parm	PAN027#1	chr15p	+	89.7614	0.822624	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	425599	426600	500000	41248	PAN027#1#chr15.maternal:8539-508538_chr15_parm	PAN027#1	chr15p	+	88.9186	0.810127	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr14.haplotype1:109198987-109698986_chr14_qarm	chr14q	0	144663	500000	41248	PAN027#2#chr14.paternal:102524818-103024817_chr14_qarm	PAN027#2	chr14q	+	99.9964	0.999928	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr14.haplotype1:109198987-109698986_chr14_qarm	chr14q	144663	261552	500000	41248	PAN027#1#chr14.maternal:99897698-100397697_chr14_qarm	PAN027#1	chr14q	+	99.7983	0.995978	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr14.haplotype1:109198987-109698986_chr14_qarm	chr14q	261552	275853	500000	41248	PAN027#2#chr14.paternal:102524818-103024817_chr14_qarm	PAN027#2	chr14q	+	98.1648	0.96428	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr14.haplotype1:109198987-109698986_chr14_qarm	chr14q	275853	280331	500000	41248	PAN027#1#chr14.maternal:99897698-100397697_chr14_qarm	PAN027#1	chr14q	+	99.5523	0.991105	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr14.haplotype1:109198987-109698986_chr14_qarm	chr14q	280331	300012	500000	41248	PAN027#2#chr14.paternal:102524818-103024817_chr14_qarm	PAN027#2	chr14q	+	99.0503	0.981273	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr14.haplotype1:109198987-109698986_chr14_qarm	chr14q	347780	357092	500000	41248	PAN027#2#chr14.paternal:102524818-103024817_chr14_qarm	PAN027#2	chr14q	+	99.4673	0.98943	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr14.haplotype1:109198987-109698986_chr14_qarm	chr14q	358093	359096	500000	41248	PAN027#2#chr14.paternal:102524818-103024817_chr14_qarm	PAN027#2	chr14q	+	92.1203	0.859129	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr14.haplotype1:109198987-109698986_chr14_qarm	chr14q	361101	362103	500000	41248	PAN027#1#chr14.maternal:99897698-100397697_chr14_qarm	PAN027#1	chr14q	+	88.3958	0.802513	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr14.haplotype1:109198987-109698986_chr14_qarm	chr14q	367111	379860	500000	41248	PAN027#1#chr14.maternal:99897698-100397697_chr14_qarm	PAN027#1	chr14q	+	97.6745	0.955061	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr14.haplotype1:109198987-109698986_chr14_qarm	chr14q	379860	383938	500000	41248	PAN027#2#chr14.paternal:102524818-103024817_chr14_qarm	PAN027#2	chr14q	+	99.3973	0.988055	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr14.haplotype1:109198987-109698986_chr14_qarm	chr14q	383938	499361	500000	41248	PAN027#1#chr14.maternal:99897698-100397697_chr14_qarm	PAN027#1	chr14q	+	100	1	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	22351	23523	500000	41248	PAN027#2#chr15.paternal:7719-507718_chr15_parm	PAN027#2	chr15p	+	100	1	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	23523	45265	500000	41248	PAN027#2#chr13.paternal:13308-513307_chr13_parm	PAN027#2	chr13p	+	100	1	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	45265	64957	500000	41248	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027#1	chr21p	+	99.9162	0.998326	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	64957	66296	500000	41248	PAN027#1#chr22.maternal:20449-520448_chr22_parm	PAN027#1	chr22p	+	99.776	0.995536	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	66296	67428	500000	41248	PAN027#2#chr13.paternal:13308-513307_chr13_parm	PAN027#2	chr13p	+	99.6466	0.99297	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	68881	72599	500000	41248	PAN027#2#chr13.paternal:13308-513307_chr13_parm	PAN027#2	chr13p	+	99.9127	0.998256	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	72599	73735	500000	41248	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027#1	chr21p	+	99.9119	0.998241	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	78909	82518	500000	41248	PAN027#2#chr13.paternal:13308-513307_chr13_parm	PAN027#2	chr13p	+	100	1	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	86375	87828	500000	41248	PAN027#2#chr15.paternal:7719-507718_chr15_parm	PAN027#2	chr15p	+	99.5171	0.990411	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	87828	92677	500000	41248	PAN027#2#chr13.paternal:13308-513307_chr13_parm	PAN027#2	chr13p	+	100	1	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	94118	95131	500000	41248	PAN027#2#chr13.paternal:13308-513307_chr13_parm	PAN027#2	chr13p	+	98.0059	0.961278	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	96277	97823	500000	41248	PAN027#2#chr13.paternal:13308-513307_chr13_parm	PAN027#2	chr13p	+	99.8707	0.997419	1	1
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	97823	98959	500000	41248	PAN027#2#chr15.paternal:7719-507718_chr15_parm	PAN027#2	chr15p	+	100	1	1	0
PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	98959	101425	500000	41248	PAN027#2#chr13.paternal:13308-513307_chr13_parm	PAN027#2	chr13p	+	99.9312	0.998624	1	1
