method_id	method_family	method_label	comparison_id	comparison_label	fastga_frequency	chop_length_bp	filter_id	chunk_mode	scoring	query_arm_proxy	target_arm_proxy	query_chrom	target_chrom	support_bp	row_count	mean_identity	interchromosomal
sweepga_fastga_f32_l10000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	32	10000	one_to_one_ani_o0	query-grid	ani	chr6p	chr6q	chr6	chr6	10000	1	1.000000	no
sweepga_fastga_f32_l10000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	32	10000	one_to_one_ani_o0	query-grid	ani	chr6p	chr9q	chr6	chr9	152	1	1.000000	yes
sweepga_fastga_f32_l10000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	32	10000	one_to_one_ani_o0	query-grid	ani	chr6q	chr15p	chr6	chr15	4927	1	0.999391	yes
sweepga_fastga_f32_l10000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	32	10000	one_to_one_ani_o0	query-grid	ani	chr6q	chr3q	chr6	chr3	29	1	1.000000	yes
sweepga_fastga_f32_l10000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	32	10000	one_to_one_ani_o0	query-grid	ani	chr6q	chr6q	chr6	chr6	85851818	8589	0.999991	no
sweepga_fastga_f32_l10000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	32	10000	one_to_one_ani_o0	query-grid	ani	chr7p	chr7p	chr7	chr7	79941176	7998	0.999986	no
sweepga_fastga_f32_l10000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	32	10000	one_to_one_ani_o0	query-grid	ani	chr7q	chr22p	chr7	chr22	61	1	1.000000	yes
sweepga_fastga_f32_l10000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	32	10000	one_to_one_ani_o0	query-grid	ani	chr7q	chr4q	chr7	chr4	86	1	1.000000	yes
sweepga_fastga_f32_l10000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	32	10000	one_to_one_ani_o0	query-grid	ani	chr7q	chr7p	chr7	chr7	70000	7	1.000000	no
sweepga_fastga_f32_l10000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	32	10000	one_to_one_ani_o0	query-grid	ani	chr7q	chr7q	chr7	chr7	79866000	7993	0.999988	no
sweepga_fastga_f32_l10000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	32	10000	one_to_one_ani_o0	query-grid	ani	chr8p	chr1p	chr8	chr1	2710	1	0.995574	yes
sweepga_fastga_f32_l10000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	32	10000	one_to_one_ani_o0	query-grid	ani	chr8p	chr8p	chr8	chr8	73520000	7352	0.999988	no
sweepga_fastga_f32_l10000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	32	10000	one_to_one_ani_o0	query-grid	ani	chr8q	chr1p	chr8	chr1	214	1	1.000000	yes
sweepga_fastga_f32_l10000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	32	10000	one_to_one_ani_o0	query-grid	ani	chr8q	chr1q	chr8	chr1	138	1	1.000000	yes
sweepga_fastga_f32_l10000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	32	10000	one_to_one_ani_o0	query-grid	ani	chr8q	chr21p	chr8	chr21	7032	1	0.999858	yes
sweepga_fastga_f32_l10000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	32	10000	one_to_one_ani_o0	query-grid	ani	chr8q	chr8p	chr8	chr8	620000	62	0.999992	no
sweepga_fastga_f32_l10000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	32	10000	one_to_one_ani_o0	query-grid	ani	chr8q	chr8q	chr8	chr8	72842878	7287	0.999990	no
sweepga_fastga_f32_l10000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	32	10000	one_to_one_ani_o0	query-grid	ani	chr9p	chr2q	chr9	chr2	141	1	1.000000	yes
sweepga_fastga_f32_l10000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	32	10000	one_to_one_ani_o0	query-grid	ani	chr9p	chr3q	chr9	chr3	89	1	1.000000	yes
sweepga_fastga_f32_l10000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	32	10000	one_to_one_ani_o0	query-grid	ani	chr9p	chr9p	chr9	chr9	64176877	6421	0.999990	no
sweepga_fastga_f32_l10000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	32	10000	one_to_one_ani_o0	query-grid	ani	chr9p	chr9q	chr9	chr9	60073	7	1.000000	no
sweepga_fastga_f32_l10000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	32	10000	one_to_one_ani_o0	query-grid	ani	chr9q	chr9q	chr9	chr9	64444813	6447	0.999980	no
sweepga_fastga_f32_l10000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	32	10000	one_to_one_ani_o0	query-grid	ani	chr9q	chrXq	chr9	chrX	217	1	1.000000	yes
sweepga_fastga_f32_l10000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	32	10000	one_to_one_ani_o0	query-grid	ani	chrXp	chr4q	chrX	chr4	8	1	1.000000	yes
sweepga_fastga_f32_l10000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	32	10000	one_to_one_ani_o0	query-grid	ani	chrXp	chr6p	chrX	chr6	490	2	1.000000	yes
sweepga_fastga_f32_l10000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	32	10000	one_to_one_ani_o0	query-grid	ani	chrXp	chr7q	chrX	chr7	8	1	1.000000	yes
sweepga_fastga_f32_l10000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	32	10000	one_to_one_ani_o0	query-grid	ani	chrXp	chrXp	chrX	chrX	76569102	7664	0.999971	no
sweepga_fastga_f32_l10000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	32	10000	one_to_one_ani_o0	query-grid	ani	chrXq	chr17p	chrX	chr17	110	1	1.000000	yes
sweepga_fastga_f32_l10000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	32	10000	one_to_one_ani_o0	query-grid	ani	chrXq	chrXp	chrX	chrX	10000	1	1.000000	no
sweepga_fastga_f32_l10000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	32	10000	one_to_one_ani_o0	query-grid	ani	chrXq	chrXq	chrX	chrX	76689045	7674	0.999957	no
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr10p	chr10p	chr10	chr10	67117197	6714	0.999982	no
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr10p	chr15p	chr10	chr15	71	1	1.000000	yes
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr10p	chr4p	chr10	chr4	10	1	1.000000	yes
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr10p	chr5q	chr10	chr5	7	1	1.000000	yes
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr10p	chr6p	chr10	chr6	196	2	1.000000	yes
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr10p	chr7q	chr10	chr7	117	1	1.000000	yes
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr10q	chr10p	chr10	chr10	50000	5	0.999980	no
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr10q	chr10q	chr10	chr10	66960641	6698	0.999984	no
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr10q	chr2p	chr10	chr2	22	1	1.000000	yes
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr10q	chr4q	chr10	chr4	383	2	1.000000	yes
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr10q	chr5p	chr10	chr5	17	1	1.000000	yes
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr11p	chr11p	chr11	chr11	67174739	6722	0.999981	no
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr11p	chr13p	chr11	chr13	423	3	1.000000	yes
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr11p	chr7p	chr11	chr7	174	1	1.000000	yes
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr11q	chr11p	chr11	chr11	20000	2	1.000000	no
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr11q	chr11q	chr11	chr11	67161059	6721	0.999984	no
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr11q	chr1p	chr11	chr1	4	1	1.000000	yes
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr11q	chr4p	chr11	chr4	137	1	1.000000	yes
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr12p	chr12p	chr12	chr12	66536156	6655	0.999979	no
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr12p	chr12q	chr12	chr12	10000	1	1.000000	no
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr12p	chr18p	chr12	chr18	1	1	1.000000	yes
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr12p	chr1q	chr12	chr1	181	2	1.000000	yes
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr12p	chr4q	chr12	chr4	99	1	1.000000	yes
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr12p	chr6q	chr12	chr6	96	1	1.000000	yes
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr12p	chr9p	chr12	chr9	3415	1	0.996490	yes
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr12p	chrYp	chr12	chrY	305	1	1.000000	yes
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr12q	chr11q	chr12	chr11	96	1	1.000000	yes
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr12q	chr12q	chr12	chr12	66532657	6657	0.999981	no
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr12q	chr13p	chr12	chr13	31	1	1.000000	yes
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr12q	chr18p	chr12	chr18	189	1	1.000000	yes
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr12q	chr19p	chr12	chr19	183	1	1.000000	yes
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr12q	chr5p	chr12	chr5	121	1	1.000000	yes
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr12q	chr5q	chr12	chr5	140	1	1.000000	yes
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr12q	chr6p	chr12	chr6	104	1	1.000000	yes
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr13p	chr10p	chr13	chr10	1	1	1.000000	yes
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr13p	chr13p	chr13	chr13	51715758	5178	0.999933	no
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr13p	chr13q	chr13	chr13	250000	25	0.999992	no
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr13p	chr14p	chr13	chr14	1627	1	0.998157	yes
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr13p	chr22p	chr13	chr22	20000	2	0.992977	yes
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr13p	chr4q	chr13	chr4	151	1	1.000000	yes
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr13q	chr12p	chr13	chr12	5	1	1.000000	yes
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr13q	chr13q	chr13	chr13	52943765	5326	0.999891	no
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr13q	chr17p	chr13	chr17	166	2	1.000000	yes
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr14p	chr13p	chr14	chr13	31235	6	0.996033	yes
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr14p	chr14p	chr14	chr14	50036568	5011	0.999980	no
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr14p	chr1p	chr14	chr1	10	1	1.000000	yes
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr14p	chr1q	chr14	chr1	169	1	1.000000	yes
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr14p	chr20p	chr14	chr20	6	1	1.000000	yes
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr14p	chr22p	chr14	chr22	1487	3	0.998658	yes
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr14p	chr8p	chr14	chr8	3	1	1.000000	yes
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr14q	chr14p	chr14	chr14	1400000	140	0.999990	no
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr14q	chr14q	chr14	chr14	49940057	4997	0.999975	no
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr14q	chr15p	chr14	chr15	6	1	1.000000	yes
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr14q	chr16p	chr14	chr16	403	1	1.000000	yes
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr14q	chr1q	chr14	chr1	177	1	1.000000	yes
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr14q	chr22q	chr14	chr22	102	1	1.000000	yes
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr14q	chr2q	chr14	chr2	13	1	1.000000	yes
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr14q	chr6p	chr14	chr6	53	1	1.000000	yes
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr15p	chr15p	chr15	chr15	48777563	4881	0.999987	no
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr15p	chr15q	chr15	chr15	17	1	1.000000	no
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr15p	chr21p	chr15	chr21	179	2	1.000000	yes
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr15p	chr6q	chr15	chr6	96	1	1.000000	yes
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr15q	chr12p	chr15	chr12	1160	1	1.000000	yes
sweepga_fastga_f32_l10000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f32	SweepGA/FastGA f32	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	32	10000	one_to_one_ani_o0	query-grid	ani	chr15q	chr15q	chr15	chr15	49324021	4935	0.999976	no
