dataset	setting	pair	label	query_name	query_chrarm	start	end	length_bp	n_segments	resolvability	is_interchromosomal	bridge_bp	bridge_reasons	donor_haplotypes	donor_arms	donor_communities	min_score	max_score
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr1.haplotype1:11206-511205_chr1_parm	chr1p	0	5588	5588	1	unique_donor_haplotype	False	0		PAN027#1:chr1p	chr1p	C3	0.914	0.914
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr1.haplotype1:11206-511205_chr1_parm	chr1p	5588	20462	14874	3	unique_donor_haplotype	True	0	shared_donor_haplotype:2	PAN027#1:chr8p	chr8p	C1	0.997	1
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr1.haplotype1:11206-511205_chr1_parm	chr1p	20462	21667	1205	1	unique_donor_haplotype	False	0		PAN027#2:chr1p	chr1p	C3	0.942	0.942
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr1.haplotype1:11206-511205_chr1_parm	chr1p	22668	23669	1001	1	cross_community_ambiguous	True	0		PAN027#1:chr6p,PAN027#2:chr1p,PAN027#2:chr6p	chr1p,chr6p	C3,C4	0.847	0.849
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr1.haplotype1:11206-511205_chr1_parm	chr1p	23669	25975	2306	1	unique_donor_haplotype	True	0		PAN027#1:chr8p	chr8p	C1	0.907	0.907
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr1.haplotype1:11206-511205_chr1_parm	chr1p	25975	27019	1044	1	unique_donor_arm_multi_haplotype	True	0		PAN027#1:chr6p,PAN027#2:chr6p	chr6p	C4	0.981	0.981
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr1.haplotype1:11206-511205_chr1_parm	chr1p	27019	28115	1096	1	unique_donor_haplotype	True	0		PAN027#1:chr8p	chr8p	C1	0.986	0.986
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr1.haplotype1:11206-511205_chr1_parm	chr1p	28115	35250	7135	3	cross_community_ambiguous	True	0	shared_donor_haplotype:2	PAN027#1:chr6p,PAN027#2:chr1p,PAN027#2:chr6p	chr1p,chr6p	C3,C4	0.995	0.998
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr1.haplotype1:11206-511205_chr1_parm	chr1p	35250	36605	1355	1	unique_donor_haplotype	True	0		PAN027#1:chr8p	chr8p	C1	0.863	0.863
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr1.haplotype1:11206-511205_chr1_parm	chr1p	36605	93658	57053	6	unique_donor_haplotype	False	0	shared_donor_haplotype:5	PAN027#2:chr1p	chr1p	C3	0.962	1
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr1.haplotype1:11206-511205_chr1_parm	chr1p	93658	101811	8153	7	cross_community_ambiguous	True	0	shared_donor_community:3,shared_donor_haplotype:3	PAN027#1:chr15q,PAN027#1:chr1p,PAN027#1:chr5q,PAN027#1:chr6q,PAN027#2:chr11p,PAN027#2:chr5q,PAN027#2:chr8p	chr11p,chr15q,chr1p,chr5q,chr6q,chr8p	C1,C3	0.853	0.957
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr1.haplotype1:11206-511205_chr1_parm	chr1p	101811	302001	200190	23	unique_donor_arm_multi_haplotype	False	0	shared_donor_arm:1,shared_donor_haplotype:21	PAN027#1:chr1p,PAN027#2:chr1p	chr1p	C3	0.987	1
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr1.haplotype1:11206-511205_chr1_parm	chr1p	304819	371301	66482	5	unique_donor_arm_multi_haplotype	False	0	shared_donor_arm:1,shared_donor_haplotype:3	PAN027#1:chr1p,PAN027#2:chr1p	chr1p	C3	0.802	0.994
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr1.haplotype1:11206-511205_chr1_parm	chr1p	372305	499644	127339	6	unique_donor_arm_multi_haplotype	False	0	shared_donor_arm:1,shared_donor_haplotype:4	PAN027#1:chr1p,PAN027#2:chr1p	chr1p	C3	0.907	1
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr1.haplotype1:250527221-251027220_chr1_qarm	chr1q	2668	9412	6744	2	unique_donor_haplotype	False	0	shared_donor_haplotype:1	PAN027#1:chr1q	chr1q	C4	0.823	0.992
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr1.haplotype1:250527221-251027220_chr1_qarm	chr1q	13535	174383	160848	110	unique_donor_arm_multi_haplotype	False	0	shared_donor_arm:6,shared_donor_haplotype:103	PAN027#1:chr1q,PAN027#2:chr1q	chr1q	C4	0.868	1
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr1.haplotype1:250527221-251027220_chr1_qarm	chr1q	219963	299161	79198	4	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:3	PAN027#1:chr1q,PAN027#2:chr1q	chr1q	C4	0.813	0.958
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr1.haplotype1:250527221-251027220_chr1_qarm	chr1q	300162	498772	198610	7	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:6	PAN027#1:chr1q,PAN027#2:chr1q	chr1q	C4	0.973	1
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr10.haplotype1:133851247-134351246_chr10_qarm	chr10q	0	500000	500000	81	cross_community_ambiguous	True	0	shared_donor_arm:3,shared_donor_haplotype:77	PAN027#1:chr10q,PAN027#1:chr4q,PAN027#2:chr10q,PAN027#2:chr4q	chr10q,chr4q	C1,C3	0.916	1
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr10.haplotype1:7165-507164_chr10_parm	chr10p	0	467794	467794	21	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:20	PAN027#1:chr10p,PAN027#2:chr10p	chr10p	C1	0.998	1
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr10.haplotype1:7165-507164_chr10_parm	chr10p	468799	500000	31201	4	unique_donor_haplotype	False	0	shared_donor_haplotype:3	PAN027#1:chr10p	chr10p	C1	0.983	1
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr11.haplotype1:134115684-134615683_chr11_qarm	chr11q	0	500000	500000	27	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:26	PAN027#1:chr11q,PAN027#2:chr11q	chr11q	unknown	0.998	1
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr11.haplotype1:5130-505129_chr11_parm	chr11p	0	499995	499995	82	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:81	PAN027#1:chr11p,PAN027#2:chr11p	chr11p	C1	0.98	1
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr12.haplotype1:133041907-133541906_chr12_qarm	chr12q	0	187071	187071	10	unique_donor_arm_multi_haplotype	False	0	shared_donor_arm:1,shared_donor_haplotype:8	PAN027#1:chr12q,PAN027#2:chr12q	chr12q	C1	0.9	0.998
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr12.haplotype1:133041907-133541906_chr12_qarm	chr12q	188084	498757	310673	10	unique_donor_arm_multi_haplotype	False	0	shared_donor_arm:1,shared_donor_haplotype:8	PAN027#1:chr12q,PAN027#2:chr12q	chr12q	C1	0.959	0.997
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr12.haplotype1:8322-508321_chr12_parm	chr12p	0	416388	416388	21	unique_donor_arm_multi_haplotype	False	0	shared_donor_arm:2,shared_donor_haplotype:18	PAN027#1:chr12p,PAN027#2:chr12p	chr12p	C1	0.811	1
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr12.haplotype1:8322-508321_chr12_parm	chr12p	419433	498643	79210	3	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:2	PAN027#1:chr12p,PAN027#2:chr12p	chr12p	C1	0.989	0.996
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr13.haplotype1:109505590-110005589_chr13_qarm	chr13q	0	500000	500000	36	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:35	PAN027#1:chr13q,PAN027#2:chr13q	chr13q	C1	0.954	1
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	0	499997	499997	332	same_community_ambiguous	True	0	shared_donor_arm:14,shared_donor_community:4,shared_donor_haplotype:313	PAN027#1:chr13p,PAN027#1:chr21p,PAN027#1:chr22p,PAN027#2:chr13p,PAN027#2:chr15p	chr13p,chr15p,chr21p,chr22p	C2	0.918	1
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:109198987-109698986_chr14_qarm	chr14q	0	499361	499361	37	unique_donor_arm_multi_haplotype	False	0	shared_donor_arm:6,shared_donor_haplotype:30	PAN027#1:chr14q,PAN027#2:chr14q	chr14q	unknown	0.806	1
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	0	5489	5489	2	unique_donor_arm_multi_haplotype	True	0	shared_donor_haplotype:1	PAN027#1:chr4p,PAN027#2:chr4p	chr4p	C1	0.927	0.992
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	5489	159606	154117	85	same_community_ambiguous	True	0	shared_donor_community:2,shared_donor_haplotype:82	PAN027#1:chr13p,PAN027#1:chr14p,PAN027#1:chr15p,PAN027#1:chr21p,PAN027#1:chr22p,PAN027#2:chr13p,PAN027#2:chr14p,PAN027#2:chr15p,PAN027#2:chr21p,PAN027#2:chr22p	chr13p,chr14p,chr15p,chr21p,chr22p	C2	0.889	1
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	161248	226091	64843	17	same_community_ambiguous	True	0	shared_donor_arm:1,shared_donor_community:5,shared_donor_haplotype:10	PAN027#1:chr13p,PAN027#1:chr14p,PAN027#1:chr15p,PAN027#1:chr21p,PAN027#1:chr22p,PAN027#2:chr13p,PAN027#2:chr14p,PAN027#2:chr15p,PAN027#2:chr21p,PAN027#2:chr22p	chr13p,chr14p,chr15p,chr21p,chr22p	C2	0.802	0.996
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	227884	325814	97930	23	same_community_ambiguous	True	0	shared_donor_arm:1,shared_donor_haplotype:21	PAN027#1:chr14p,PAN027#1:chr15p,PAN027#1:chr21p,PAN027#1:chr22p,PAN027#2:chr15p,PAN027#2:chr22p	chr14p,chr15p,chr21p,chr22p	C2	0.86	0.998
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	327848	331899	4051	4	unique_donor_haplotype	True	0	shared_donor_haplotype:3	PAN027#2:chr22p	chr22p	C2	0.804	0.934
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	338921	344017	5096	5	unique_donor_haplotype	True	0	shared_donor_haplotype:4	PAN027#2:chr22p	chr22p	C2	0.864	0.945
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	354115	355116	1001	1	unique_donor_haplotype	True	0		PAN027#2:chr22p	chr22p	C2	0.867	0.867
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	356173	357205	1032	1	unique_donor_haplotype	True	0		PAN027#2:chr22p	chr22p	C2	0.802	0.802
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	358221	359223	1002	1	unique_donor_haplotype	True	0		PAN027#2:chr22p	chr22p	C2	0.859	0.859
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	368271	369272	1001	1	unique_donor_haplotype	True	0		PAN027#2:chr22p	chr22p	C2	0.811	0.811
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	390578	394653	4075	4	unique_donor_haplotype	True	0	shared_donor_haplotype:3	PAN027#2:chr22p	chr22p	C2	0.824	0.919
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	396660	397661	1001	1	unique_donor_haplotype	True	0		PAN027#2:chr22p	chr22p	C2	0.816	0.816
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	398662	400665	2003	2	unique_donor_haplotype	True	0	shared_donor_haplotype:1	PAN027#2:chr22p	chr22p	C2	0.837	0.891
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	401666	402722	1056	1	unique_donor_haplotype	True	0		PAN027#2:chr22p	chr22p	C2	0.84	0.84
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	415808	416810	1002	1	unique_donor_haplotype	True	0		PAN027#2:chr22p	chr22p	C2	0.81	0.81
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	417811	418855	1044	1	unique_donor_haplotype	True	0		PAN027#2:chr22p	chr22p	C2	0.828	0.828
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	421883	422886	1003	1	unique_donor_haplotype	True	0		PAN027#2:chr22p	chr22p	C2	0.831	0.831
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	428908	429915	1007	1	unique_donor_haplotype	True	0		PAN027#1:chr21p	chr21p	C2	0.845	0.845
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	430918	431920	1002	1	unique_donor_haplotype	True	0		PAN027#2:chr22p	chr22p	C2	0.805	0.805
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	432921	433964	1043	1	unique_donor_haplotype	True	0		PAN027#2:chr22p	chr22p	C2	0.802	0.802
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	438982	439985	1003	1	unique_donor_haplotype	True	0		PAN027#2:chr22p	chr22p	C2	0.801	0.801
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	440986	441987	1001	1	unique_donor_haplotype	True	0		PAN027#1:chr15p	chr15p	C2	0.802	0.802
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	457237	458240	1003	1	unique_donor_haplotype	True	0		PAN027#2:chr22p	chr22p	C2	0.809	0.809
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	474320	475325	1005	1	same_community_ambiguous	True	0		PAN027#1:chr15p,PAN027#2:chr22p	chr15p,chr22p	C2	0.805	0.806
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	0	441142	441142	223	same_community_ambiguous	True	0	shared_donor_arm:20,shared_donor_community:18,shared_donor_haplotype:184	PAN027#1:chr13p,PAN027#1:chr14p,PAN027#1:chr15p,PAN027#1:chr21p,PAN027#1:chr22p,PAN027#2:chr13p,PAN027#2:chr14p,PAN027#2:chr15p,PAN027#2:chr22p	chr13p,chr14p,chr15p,chr21p,chr22p	C2	0.845	1
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	443151	499928	56777	9	same_community_ambiguous	True	0	shared_donor_arm:1,shared_donor_haplotype:7	PAN027#1:chr14p,PAN027#1:chr15p,PAN027#1:chr21p,PAN027#1:chr22p,PAN027#2:chr15p,PAN027#2:chr22p	chr14p,chr15p,chr21p,chr22p	C2	0.973	0.997
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr15.haplotype1:92623498-93123497_chr15_qarm	chr15q	0	48292	48292	7	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:6	PAN027#1:chr15q,PAN027#2:chr15q	chr15q	C1	0.99	1
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr15.haplotype1:92623498-93123497_chr15_qarm	chr15q	50302	261803	211501	6	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:5	PAN027#1:chr15q,PAN027#2:chr15q	chr15q	C1	0.938	0.997
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr15.haplotype1:92623498-93123497_chr15_qarm	chr15q	267051	271062	4011	4	unique_donor_arm_multi_haplotype	False	0	shared_donor_arm:1,shared_donor_haplotype:2	PAN027#1:chr15q,PAN027#2:chr15q	chr15q	C1	0.83	0.871
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr15.haplotype1:92623498-93123497_chr15_qarm	chr15q	272063	275075	3012	3	unique_donor_arm_multi_haplotype	False	0	shared_donor_arm:1,shared_donor_haplotype:1	PAN027#1:chr15q,PAN027#2:chr15q	chr15q	C1	0.824	0.908
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr15.haplotype1:92623498-93123497_chr15_qarm	chr15q	277078	279093	2015	2	unique_donor_haplotype	False	0	shared_donor_haplotype:1	PAN027#1:chr15q	chr15q	C1	0.815	0.858
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr15.haplotype1:92623498-93123497_chr15_qarm	chr15q	280096	473319	193223	19	same_community_ambiguous	True	0	shared_donor_arm:3,shared_donor_community:6,shared_donor_haplotype:9	PAN027#1:chr15q,PAN027#1:chr5q,PAN027#1:chr6q,PAN027#1:chr9q,PAN027#2:chr11p,PAN027#2:chr15q,PAN027#2:chr5q,PAN027#2:chr6q	chr11p,chr15q,chr5q,chr6q,chr9q	C1	0.848	0.998
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr15.haplotype1:92623498-93123497_chr15_qarm	chr15q	475103	499547	24444	7	same_community_ambiguous	True	0	shared_donor_community:1,shared_donor_haplotype:5	PAN027#1:chr5q,PAN027#1:chr6q,PAN027#1:chr9q,PAN027#2:chr5q,PAN027#2:chr6q	chr5q,chr6q,chr9q	C1	0.84	0.994
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr16.haplotype1:6112-506111_chr16_parm	chr16p	0	500000	500000	65	same_community_ambiguous	True	0	shared_donor_haplotype:64	PAN027#1:chr16p,PAN027#1:chr19p,PAN027#2:chr16p,PAN027#2:chr19p	chr16p,chr19p	C1	0.964	1
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr16.haplotype1:90129727-90629726_chr16_qarm	chr16q	0	500000	500000	58	same_community_ambiguous	True	0	shared_donor_haplotype:57	PAN027#1:chr16q,PAN027#1:chr9q,PAN027#2:chr16q,PAN027#2:chr17q,PAN027#2:chr9q	chr16q,chr17q,chr9q	C1	0.998	1
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr17.haplotype1:7941-507940_chr17_parm	chr17p	0	500000	500000	101	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:100	PAN027#1:chr17p,PAN027#2:chr17p	chr17p	C1	0.998	1
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr17.haplotype1:83700572-84200571_chr17_qarm	chr17q	0	500000	500000	57	same_community_ambiguous	True	0	shared_donor_haplotype:56	PAN027#1:chr17q,PAN027#2:chr16q,PAN027#2:chr17q	chr16q,chr17q	C1	0.998	1
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr18.haplotype1:4984-504983_chr18_parm	chr18p	0	499300	499300	19	unique_donor_arm_multi_haplotype	False	0	shared_donor_arm:1,shared_donor_haplotype:17	PAN027#1:chr18p,PAN027#2:chr18p	chr18p	C1	0.946	1
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr18.haplotype1:81901583-82401582_chr18_qarm	chr18q	0	124299	124299	9	unique_donor_arm_multi_haplotype	False	0	shared_donor_arm:1,shared_donor_haplotype:7	PAN027#1:chr18q,PAN027#2:chr18q	chr18q	unknown	0.944	1
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr18.haplotype1:81901583-82401582_chr18_qarm	chr18q	125342	158217	32875	5	unique_donor_arm_multi_haplotype	False	0	shared_donor_arm:1,shared_donor_haplotype:3	PAN027#1:chr18q,PAN027#2:chr18q	chr18q	unknown	0.98	1
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr18.haplotype1:81901583-82401582_chr18_qarm	chr18q	159218	309439	150221	6	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:5	PAN027#1:chr18q,PAN027#2:chr18q	chr18q	unknown	0.969	1
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr18.haplotype1:81901583-82401582_chr18_qarm	chr18q	310446	500000	189554	5	unique_donor_arm_multi_haplotype	False	0	shared_donor_arm:2,shared_donor_haplotype:2	PAN027#1:chr18q,PAN027#2:chr18q	chr18q	unknown	0.871	0.997
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr19.haplotype1:62777277-63277276_chr19_qarm	chr19q	0	500000	500000	38	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:37	PAN027#1:chr19q,PAN027#2:chr19q	chr19q	C1	0.998	1
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr19.haplotype1:7354-507353_chr19_parm	chr19p	0	500000	500000	69	same_community_ambiguous	True	0	shared_donor_haplotype:68	PAN027#1:chr16p,PAN027#1:chr19p,PAN027#1:chr7p,PAN027#2:chr19p,PAN027#2:chr7p	chr16p,chr19p,chr7p	C1	0.952	1
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr2.haplotype1:243867353-244367352_chr2_qarm	chr2q	0	500000	500000	52	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:51	PAN027#1:chr2q,PAN027#2:chr2q	chr2q	C1	0.983	1
e50000.m1000	m1000_bridge1kb	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr2.haplotype1:6504-506503_chr2_parm	chr2p	0	499922	499922	36	unique_donor_arm_multi_haplotype	False	0	shared_donor_arm:2,shared_donor_haplotype:33	PAN027#1:chr2p,PAN027#2:chr2p	chr2p	unknown	0.934	1
