event_id	comparison_id	panel_label	query_name	query_chrom	window_start	window_end	basis	chunk_mode	num_mappings	scaffold_jump	scoring	filter_overlap	query_start	query_end	query_clip_start	query_clip_end	window_overlap_bp	target_name	target_chrom	target_bucket	target_start	target_end	strand	matches	alignment_length	identity	expected_target_chroms	is_expected_target	source_tsv_gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136184000	136186000	136184000	136186000	2000	PAN011#joint#h1_chr16	chr16	other	94176403	94178429	.	1926	1969	0.978142	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136184000	136186000	136184000	136186000	2000	PAN011#joint#h2_chr19	chr19	other	24702	26730	.	1929	1971	0.978649	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136184000	136186000	136184000	136186000	2000	PAN011#joint#h2_chr3	chr3	chr3	205554811	205556811	.	1998	1999	0.999500	chr3	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136184000	136186000	136184000	136186000	2000	PAN011#joint#h2_chr7	chr7	other	23564	25592	.	1935	1974	0.980139	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136186000	136188000	136186000	136188000	2000	PAN011#joint#h1_chr1	chr1	other	22526	24521	.	1957	1977	0.989737	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136186000	136188000	136186000	136188000	2000	PAN011#joint#h1_chr11	chr11	other	22286	24277	.	1957	1976	0.990228	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136186000	136188000	136186000	136188000	2000	PAN011#joint#h1_chr15	chr15	other	96337538	96339532	.	1955	1976	0.989484	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136186000	136188000	136186000	136188000	2000	PAN011#joint#h1_chr16	chr16	other	94178429	94180423	.	1957	1977	0.989985	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136186000	136188000	136186000	136188000	2000	PAN011#joint#h2_chr19	chr19	other	22708	24702	.	1957	1977	0.989985	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136186000	136188000	136186000	136188000	2000	PAN011#joint#h2_chr3	chr3	chr3	205556811	205558808	.	1994	1996	0.998749	chr3	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136186000	136188000	136186000	136188000	2000	PAN011#joint#h2_chr7	chr7	other	21572	23564	.	1952	1974	0.988978	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136188000	136190000	136188000	136190000	2000	PAN011#joint#h1_chr1	chr1	other	20526	22526	.	1972	1986	0.993000	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136188000	136190000	136188000	136190000	2000	PAN011#joint#h1_chr11	chr11	other	20285	22286	.	1986	1993	0.996251	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136188000	136190000	136188000	136190000	2000	PAN011#joint#h1_chr15	chr15	other	96339532	96341532	.	1974	1987	0.993500	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136188000	136190000	136188000	136190000	2000	PAN011#joint#h1_chr16	chr16	other	94180423	94182423	.	1972	1986	0.993000	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136188000	136190000	136188000	136190000	2000	PAN011#joint#h2_chr19	chr19	other	20707	22708	.	1980	1990	0.994751	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136188000	136190000	136188000	136190000	2000	PAN011#joint#h2_chr3	chr3	chr3	205558808	205560808	.	1974	1987	0.993500	chr3	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136188000	136190000	136188000	136190000	2000	PAN011#joint#h2_chr7	chr7	other	19571	21572	.	1982	1991	0.995251	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136190000	136192000	136190000	136192000	2000	PAN011#joint#h1_chr1	chr1	other	18526	20526	.	1968	1984	0.992000	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136190000	136192000	136190000	136192000	2000	PAN011#joint#h1_chr11	chr11	other	18285	20285	.	1966	1983	0.991500	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136190000	136192000	136190000	136192000	2000	PAN011#joint#h1_chr15	chr15	other	96341532	96343532	.	1970	1985	0.992500	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136190000	136192000	136190000	136192000	2000	PAN011#joint#h1_chr16	chr16	other	94182423	94184423	.	1972	1986	0.993000	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136190000	136192000	136190000	136192000	2000	PAN011#joint#h2_chr19	chr19	other	18707	20707	.	1966	1983	0.991500	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136190000	136192000	136190000	136192000	2000	PAN011#joint#h2_chr3	chr3	chr3	205560808	205562808	.	1974	1987	0.993500	chr3	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136190000	136192000	136190000	136192000	2000	PAN011#joint#h2_chr7	chr7	other	17571	19571	.	1968	1984	0.992000	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136192000	136194000	136192000	136194000	2000	PAN011#joint#h1_chr1	chr1	other	16526	18526	.	1986	1993	0.996500	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136192000	136194000	136192000	136194000	2000	PAN011#joint#h1_chr11	chr11	other	16285	18285	.	1986	1993	0.996500	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136192000	136194000	136192000	136194000	2000	PAN011#joint#h1_chr15	chr15	other	96343532	96345532	.	1978	1989	0.994500	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136192000	136194000	136192000	136194000	2000	PAN011#joint#h1_chr16	chr16	other	94184423	94186423	.	1982	1991	0.995500	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136192000	136194000	136192000	136194000	2000	PAN011#joint#h2_chr19	chr19	other	16707	18707	.	1986	1993	0.996500	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136192000	136194000	136192000	136194000	2000	PAN011#joint#h2_chr3	chr3	chr3	205562808	205564808	.	1984	1992	0.996000	chr3	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136192000	136194000	136192000	136194000	2000	PAN011#joint#h2_chr7	chr7	other	15571	17571	.	1986	1993	0.996500	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136194000	136196000	136194000	136196000	2000	PAN011#joint#h1_chr1	chr1	other	14526	16526	.	1992	1996	0.998000	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136194000	136196000	136194000	136196000	2000	PAN011#joint#h1_chr11	chr11	other	14285	16285	.	1998	1999	0.999500	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136194000	136196000	136194000	136196000	2000	PAN011#joint#h1_chr15	chr15	other	96345532	96347532	.	1994	1997	0.998500	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136194000	136196000	136194000	136196000	2000	PAN011#joint#h1_chr16	chr16	other	94186423	94188423	.	1984	1992	0.996000	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136194000	136196000	136194000	136196000	2000	PAN011#joint#h2_chr19	chr19	other	14707	16707	.	1986	1993	0.996500	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136194000	136196000	136194000	136196000	2000	PAN011#joint#h2_chr3	chr3	chr3	205564808	205566808	.	1986	1993	0.996500	chr3	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136194000	136196000	136194000	136196000	2000	PAN011#joint#h2_chr7	chr7	other	13571	15571	.	1990	1995	0.997500	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136196000	136198000	136196000	136198000	2000	PAN011#joint#h1_chr1	chr1	other	12527	14526	.	1987	1993	0.996749	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136196000	136198000	136196000	136198000	2000	PAN011#joint#h1_chr11	chr11	other	12285	14285	.	1996	1998	0.999000	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136196000	136198000	136196000	136198000	2000	PAN011#joint#h1_chr15	chr15	other	96347532	96349532	.	1996	1998	0.999000	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136196000	136198000	136196000	136198000	2000	PAN011#joint#h1_chr16	chr16	other	94188423	94190423	.	1996	1998	0.999000	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136196000	136198000	136196000	136198000	2000	PAN011#joint#h2_chr19	chr19	other	12707	14707	.	1996	1998	0.999000	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136196000	136198000	136196000	136198000	2000	PAN011#joint#h2_chr3	chr3	chr3	205566808	205568808	.	1994	1997	0.998500	chr3	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136196000	136198000	136196000	136198000	2000	PAN011#joint#h2_chr7	chr7	other	11572	13571	.	1997	1998	0.999250	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136198000	136200000	136198000	136200000	2000	PAN011#joint#h1_chr1	chr1	other	10528	12527	.	1935	1967	0.983746	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136198000	136200000	136198000	136200000	2000	PAN011#joint#h1_chr11	chr11	other	10285	12285	.	1988	1994	0.997000	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136198000	136200000	136198000	136200000	2000	PAN011#joint#h1_chr15	chr15	other	96349532	96351532	.	1992	1996	0.998000	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	10:10	pre-impg-query-window	10:10	0	impg-estimated-identity	na	136198000	136200000	136198000	136200000	2000	PAN011#joint#h1_chr16	chr16	other	94190423	94192422	.	1973	1986	0.993248	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_top20.impg_similarity.tsv.gz
