view	query_name	query_arm	query_start	query_end	target_hap	target_arm	nth_best	score	strand
sweepga_paf_2_many	PAN027#1#chr17.maternal:6124-506123_chr17_parm	chr17p	165389	166395	PAN010#1	chr17p	3	0.961014	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:6124-506123_chr17_parm	chr17p	166395	167399	PAN010#1	chr17p	2	0.978346	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:6124-506123_chr17_parm	chr17p	166395	167399	PAN010#2	chr17p	3	0.967679	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:6124-506123_chr17_parm	chr17p	167399	168404	PAN010#2	chr17p	2	0.967679	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:6124-506123_chr17_parm	chr17p	167399	168404	PAN010#1	chr17p	3	0.965787	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:6124-506123_chr17_parm	chr17p	168404	169410	PAN010#1	chr17p	2	0.929051	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:6124-506123_chr17_parm	chr17p	168404	169410	PAN010#2	chr17p	3	0.919771	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:6124-506123_chr17_parm	chr17p	169410	175429	PAN010#2	chr17p	2	0.96	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:6124-506123_chr17_parm	chr17p	169410	170414	PAN010#1	chr17p	3	0.959064	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:6124-506123_chr17_parm	chr17p	172424	173425	PAN010#1	chr17p	4	0.818676	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:6124-506123_chr17_parm	chr17p	175429	191025	PAN010#1	chr17p	2	0.963506	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:6124-506123_chr17_parm	chr17p	194111	207488	PAN010#1	chr17p	2	0.992299	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:6124-506123_chr17_parm	chr17p	210544	216223	PAN010#1	chr17p	2	0.987271	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:6124-506123_chr17_parm	chr17p	217315	221735	PAN010#1	chr17p	2	0.858207	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:6124-506123_chr17_parm	chr17p	224544	225548	PAN010#1	chr17p	2	0.992063	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:6124-506123_chr17_parm	chr17p	228307	238064	PAN010#1	chr17p	2	0.967404	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:6124-506123_chr17_parm	chr17p	241121	242294	PAN010#1	chr17p	2	0.813986	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:6124-506123_chr17_parm	chr17p	242294	243295	PAN010#2	chr17p	2	0.809009	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:6124-506123_chr17_parm	chr17p	248317	249324	PAN010#2	chr17p	2	0.809009	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:6124-506123_chr17_parm	chr17p	253390	499790	PAN010#1	chr17p	2	1	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:6124-506123_chr17_parm	chr17p	388164	389169	PAN010#1	chr17p	3	0.825455	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:6124-506123_chr17_parm	chr17p	388164	389169	PAN010#2	chr17p	4	0.813177	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:6124-506123_chr17_parm	chr17p	389169	390173	PAN010#2	chr17p	3	0.813177	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:83707668-84207667_chr17_qarm	chr17q	0	500000	PAN010#1	chr17q	1	1	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:83707668-84207667_chr17_qarm	chr17q	0	216209	PAN010#2	chr17q	2	0.998566	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:83707668-84207667_chr17_qarm	chr17q	220425	246255	PAN010#2	chr17q	2	0.960666	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:83707668-84207667_chr17_qarm	chr17q	248258	275441	PAN010#2	chr17q	2	0.993559	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:83707668-84207667_chr17_qarm	chr17q	276567	348501	PAN010#2	chr17q	2	0.985455	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:83707668-84207667_chr17_qarm	chr17q	349508	375021	PAN010#2	chr17q	2	0.92234	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:83707668-84207667_chr17_qarm	chr17q	376196	454783	PAN010#2	chr17q	2	0.99376	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:83707668-84207667_chr17_qarm	chr17q	454783	461509	PAN010#2	chr6q	2	0.993857	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:83707668-84207667_chr17_qarm	chr17q	454783	456241	PAN010#2	chr17q	3	0.987048	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:83707668-84207667_chr17_qarm	chr17q	454783	456241	PAN010#1	chr15q	4	0.986376	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:83707668-84207667_chr17_qarm	chr17q	456241	460502	PAN010#1	chr9q	3	0.992569	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:83707668-84207667_chr17_qarm	chr17q	461509	463084	PAN010#1	chr9q	2	0.978056	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:83707668-84207667_chr17_qarm	chr17q	461509	463084	PAN010#2	chr6q	3	0.976803	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:83707668-84207667_chr17_qarm	chr17q	461509	463084	PAN010#2	chr5q	4	0.901734	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:83707668-84207667_chr17_qarm	chr17q	464181	465182	PAN010#1	chr17q	2	0.836697	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:83707668-84207667_chr17_qarm	chr17q	464181	465182	PAN010#2	chr11p	3	0.826642	-
sweepga_paf_2_many	PAN027#1#chr17.maternal:83707668-84207667_chr17_qarm	chr17q	464181	465182	PAN010#2	chr6p	4	0.816697	-
sweepga_paf_2_many	PAN027#1#chr17.maternal:83707668-84207667_chr17_qarm	chr17q	465182	467187	PAN010#2	chr11p	2	0.887842	-
sweepga_paf_2_many	PAN027#1#chr17.maternal:83707668-84207667_chr17_qarm	chr17q	466185	467187	PAN010#1	chr9q	3	0.856348	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:83707668-84207667_chr17_qarm	chr17q	466185	467187	PAN010#2	chr6p	4	0.847786	-
sweepga_paf_2_many	PAN027#1#chr17.maternal:83707668-84207667_chr17_qarm	chr17q	467187	469187	PAN010#1	chr15q	2	0.854537	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:83707668-84207667_chr17_qarm	chr17q	467187	469187	PAN010#2	chr17q	3	0.8279	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:83707668-84207667_chr17_qarm	chr17q	467187	469187	PAN010#2	chr5q	4	0.802168	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:83707668-84207667_chr17_qarm	chr17q	478382	481041	PAN010#2	chr6q	2	0.995495	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:83707668-84207667_chr17_qarm	chr17q	478382	481041	PAN010#2	chr17q	3	0.993998	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:83707668-84207667_chr17_qarm	chr17q	478382	481041	PAN010#1	chr5q	4	0.991389	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:83707668-84207667_chr17_qarm	chr17q	481041	484019	PAN010#1	chr5q	2	0.996312	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:83707668-84207667_chr17_qarm	chr17q	481041	484019	PAN010#2	chr6q	4	0.991973	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:83707668-84207667_chr17_qarm	chr17q	484019	490196	PAN010#2	chr22q	2	0.979611	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:83707668-84207667_chr17_qarm	chr17q	484019	490196	PAN010#1	chr22q	3	0.979592	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:83707668-84207667_chr17_qarm	chr17q	488059	490196	PAN010#2	chr19q	4	0.960455	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:83707668-84207667_chr17_qarm	chr17q	490196	491201	PAN010#2	chr21q	2	0.971569	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:83707668-84207667_chr17_qarm	chr17q	490196	491201	PAN010#1	chr21q	3	0.971569	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:83707668-84207667_chr17_qarm	chr17q	490196	491201	PAN010#2	chr22q	4	0.969667	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:83707668-84207667_chr17_qarm	chr17q	492662	499146	PAN010#1	chr1q	2	0.957675	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:83707668-84207667_chr17_qarm	chr17q	492662	499146	PAN010#2	chr22q	3	0.94562	+
sweepga_paf_2_many	PAN027#1#chr17.maternal:83707668-84207667_chr17_qarm	chr17q	492662	499146	PAN010#2	chr4q	4	0.94469	+
sweepga_paf_2_many	PAN027#1#chr18.maternal:8300-508299_chr18_parm	chr18p	0	500000	PAN010#1	chr18p	1	1	+
sweepga_paf_2_many	PAN027#1#chr18.maternal:8300-508299_chr18_parm	chr18p	1010	5255	PAN010#2	chr10p	2	0.84294	+
sweepga_paf_2_many	PAN027#1#chr18.maternal:8300-508299_chr18_parm	chr18p	5255	161568	PAN010#2	chr18p	2	0.998269	+
sweepga_paf_2_many	PAN027#1#chr18.maternal:8300-508299_chr18_parm	chr18p	5255	39353	PAN010#1	chr10p	3	0.989584	+
sweepga_paf_2_many	PAN027#1#chr18.maternal:8300-508299_chr18_parm	chr18p	5255	41002	PAN010#2	chr10p	4	0.98909	+
sweepga_paf_2_many	PAN027#1#chr18.maternal:8300-508299_chr18_parm	chr18p	39353	49084	PAN010#1	chr16p	3	0.925238	+
sweepga_paf_2_many	PAN027#1#chr18.maternal:8300-508299_chr18_parm	chr18p	202383	498188	PAN010#2	chr18p	2	0.997471	+
sweepga_paf_2_many	PAN027#1#chr18.maternal:80652678-81152677_chr18_qarm	chr18q	0	500000	PAN010#2	chr18q	1	1	+
sweepga_paf_2_many	PAN027#1#chr18.maternal:80652678-81152677_chr18_qarm	chr18q	1579	157258	PAN010#1	chr18q	2	0.995088	+
sweepga_paf_2_many	PAN027#1#chr18.maternal:80652678-81152677_chr18_qarm	chr18q	158274	308448	PAN010#1	chr18q	2	0.996987	+
sweepga_paf_2_many	PAN027#1#chr18.maternal:80652678-81152677_chr18_qarm	chr18q	310491	499608	PAN010#1	chr18q	2	0.997543	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	0	500000	PAN010#2	chr19p	1	1	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	9083	34902	PAN010#1	chr19p	2	0.998469	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	20911	27830	PAN010#1	chr11p	3	0.992368	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	27830	34902	PAN010#1	chr16p	3	0.988055	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	34902	53307	PAN010#1	chr16p	2	0.983508	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	34902	53307	PAN010#1	chr19p	3	0.983243	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	34902	53307	PAN010#2	chr16q	4	0.824938	-
sweepga_paf_2_many	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	53307	73933	PAN010#2	chr16q	2	0.976897	-
sweepga_paf_2_many	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	73933	100753	PAN010#1	chr11p	2	0.998521	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	74957	76995	PAN010#1	chr19p	3	0.975763	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	81541	87826	PAN010#2	chr7p	3	0.989691	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	81541	82552	PAN010#1	chr7p	4	0.970732	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	86475	87826	PAN010#1	chr7p	4	0.989691	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	87826	88848	PAN010#2	chr20p	3	0.990263	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	87826	88848	PAN010#1	chr9p	4	0.990263	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	88848	103853	PAN010#1	chr11p	3	0.998657	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	100753	102365	PAN010#1	chr7p	2	0.997523	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	100753	102365	PAN010#2	chr7p	4	0.995053	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	102365	103853	PAN010#2	chr7p	2	0.998657	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	102365	109333	PAN010#1	chr7p	4	0.998657	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	103853	111066	PAN010#1	chr11p	2	0.998906	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	103853	109333	PAN010#2	chr7p	3	0.997995	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	109333	111066	PAN010#1	chr7p	3	0.995394	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	109333	112572	PAN010#2	chr7p	4	0.994822	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	111066	122750	PAN010#1	chr7p	2	0.995	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	111066	112572	PAN010#1	chr11p	3	0.989418	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	112572	122750	PAN010#2	chr11p	3	0.994512	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	122750	124254	PAN010#2	chr7p	2	0.99668	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	122750	124254	PAN010#1	chr7p	3	0.996019	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	124254	126333	PAN010#1	chr7p	2	0.996161	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	124254	126333	PAN010#2	chr7p	3	0.991359	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	124254	126333	PAN010#1	chr1p	4	0.986151	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	127338	129861	PAN010#1	chr7p	2	0.958448	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	127338	129861	PAN010#2	chr7p	3	0.935644	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	129861	132955	PAN010#1	chr19p	2	0.936792	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	129861	132955	PAN010#1	chr16p	3	0.936792	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	132955	143607	PAN010#1	chr7p	2	0.996346	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	132955	143607	PAN010#2	chr7p	3	0.992615	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	132955	143607	PAN010#1	chr19p	4	0.991776	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	143607	225865	PAN010#1	chr19p	2	0.998366	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	143607	147113	PAN010#1	chr7p	3	0.995734	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	143607	148336	PAN010#2	chr7p	4	0.995451	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	147113	148336	PAN010#1	chr16p	3	0.998366	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	229169	258218	PAN010#1	chr19p	2	0.996608	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	259610	301526	PAN010#1	chr19p	2	0.975332	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	302530	307061	PAN010#1	chr19p	2	0.998018	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	308077	324885	PAN010#1	chr19p	2	0.985684	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	325889	357657	PAN010#1	chr19p	2	0.939947	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	358658	402184	PAN010#1	chr19p	2	0.959684	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	403204	471215	PAN010#1	chr19p	2	0.990231	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:62236944-62736943_chr19_qarm	chr19q	0	83860	PAN010#1	chr19q	1	1	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:62236944-62736943_chr19_qarm	chr19q	0	83860	PAN010#2	chr19q	2	0.999485	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:62236944-62736943_chr19_qarm	chr19q	83860	117255	PAN010#2	chr19q	1	1	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:62236944-62736943_chr19_qarm	chr19q	83860	117255	PAN010#1	chr19q	2	1	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:62236944-62736943_chr19_qarm	chr19q	117255	500000	PAN010#1	chr19q	1	1	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:62236944-62736943_chr19_qarm	chr19q	117255	428773	PAN010#2	chr19q	2	0.999579	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:62236944-62736943_chr19_qarm	chr19q	433824	490357	PAN010#2	chr19q	2	0.989567	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:62236944-62736943_chr19_qarm	chr19q	485989	488189	PAN010#1	chr10q	3	0.977968	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:62236944-62736943_chr19_qarm	chr19q	485989	488189	PAN010#2	chr10q	4	0.977518	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:62236944-62736943_chr19_qarm	chr19q	488189	490357	PAN010#2	chr21q	3	0.980796	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:62236944-62736943_chr19_qarm	chr19q	488189	490357	PAN010#1	chr21q	4	0.978947	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:62236944-62736943_chr19_qarm	chr19q	490357	491365	PAN010#2	chr10q	2	0.990128	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:62236944-62736943_chr19_qarm	chr19q	490357	491365	PAN010#1	chr4q	3	0.964912	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:62236944-62736943_chr19_qarm	chr19q	490357	491365	PAN010#2	chr21q	4	0.961052	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:62236944-62736943_chr19_qarm	chr19q	491365	498346	PAN010#1	chr6q	2	0.993312	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:62236944-62736943_chr19_qarm	chr19q	492388	498346	PAN010#2	chr2q	4	0.972871	+
sweepga_paf_2_many	PAN027#1#chr19.maternal:62236944-62736943_chr19_qarm	chr19q	499999	500000	PAN010#1	chr10q	2	1	+
sweepga_paf_2_many	PAN027#1#chr20.maternal:5260-505259_chr20_parm	chr20p	0	499994	PAN010#2	chr20p	1	1	+
sweepga_paf_2_many	PAN027#1#chr20.maternal:5260-505259_chr20_parm	chr20p	0	18048	PAN010#1	chr9p	2	0.998417	+
sweepga_paf_2_many	PAN027#1#chr20.maternal:5260-505259_chr20_parm	chr20p	9740	15770	PAN010#1	chr7p	3	0.991744	+
sweepga_paf_2_many	PAN027#1#chr20.maternal:5260-505259_chr20_parm	chr20p	15770	18048	PAN010#1	chr20p	3	0.996933	+
sweepga_paf_2_many	PAN027#1#chr20.maternal:5260-505259_chr20_parm	chr20p	18048	24337	PAN010#1	chr20p	2	1	+
sweepga_paf_2_many	PAN027#1#chr20.maternal:5260-505259_chr20_parm	chr20p	18048	22986	PAN010#1	chr9p	3	0.99802	+
sweepga_paf_2_many	PAN027#1#chr20.maternal:5260-505259_chr20_parm	chr20p	18048	22986	PAN010#2	chr7p	4	0.994071	+
sweepga_paf_2_many	PAN027#1#chr20.maternal:5260-505259_chr20_parm	chr20p	22986	24337	PAN010#1	chr11p	3	1	+
sweepga_paf_2_many	PAN027#1#chr20.maternal:5260-505259_chr20_parm	chr20p	24337	25359	PAN010#1	chr9p	2	1	+
sweepga_paf_2_many	PAN027#1#chr20.maternal:5260-505259_chr20_parm	chr20p	24337	25359	PAN010#1	chr20p	3	0.998045	+
sweepga_paf_2_many	PAN027#1#chr20.maternal:5260-505259_chr20_parm	chr20p	25359	37247	PAN010#1	chr20p	2	0.997731	+
sweepga_paf_2_many	PAN027#1#chr20.maternal:5260-505259_chr20_parm	chr20p	25359	57587	PAN010#1	chr11p	3	1	+
sweepga_paf_2_many	PAN027#1#chr20.maternal:5260-505259_chr20_parm	chr20p	37247	38860	PAN010#1	chr9p	2	0.99938	+
sweepga_paf_2_many	PAN027#1#chr20.maternal:5260-505259_chr20_parm	chr20p	38860	62224	PAN010#1	chr20p	2	1	+
sweepga_paf_2_many	PAN027#1#chr20.maternal:5260-505259_chr20_parm	chr20p	57587	61222	PAN010#1	chr9p	3	0.9989	+
sweepga_paf_2_many	PAN027#1#chr20.maternal:5260-505259_chr20_parm	chr20p	61222	62224	PAN010#1	chr11p	3	1	+
sweepga_paf_2_many	PAN027#1#chr20.maternal:5260-505259_chr20_parm	chr20p	62224	68055	PAN010#1	chr9p	2	0.997944	+
sweepga_paf_2_many	PAN027#1#chr20.maternal:5260-505259_chr20_parm	chr20p	62224	68055	PAN010#1	chr20p	3	0.997602	+
sweepga_paf_2_many	PAN027#1#chr20.maternal:5260-505259_chr20_parm	chr20p	68055	69913	PAN010#1	chr11p	2	0.964792	+
sweepga_paf_2_many	PAN027#1#chr20.maternal:5260-505259_chr20_parm	chr20p	68055	77223	PAN010#1	chr9p	3	0.966721	+
sweepga_paf_2_many	PAN027#1#chr20.maternal:5260-505259_chr20_parm	chr20p	69913	171604	PAN010#1	chr20p	2	1	+
sweepga_paf_2_many	PAN027#1#chr20.maternal:5260-505259_chr20_parm	chr20p	69913	77223	PAN010#2	chr9p	4	0.965063	+
sweepga_paf_2_many	PAN027#1#chr20.maternal:5260-505259_chr20_parm	chr20p	166916	171604	PAN010#2	chr20p	3	0.890408	+
sweepga_paf_2_many	PAN027#1#chr20.maternal:5260-505259_chr20_parm	chr20p	171604	280975	PAN010#2	chr20p	2	1	+
sweepga_paf_2_many	PAN027#1#chr20.maternal:5260-505259_chr20_parm	chr20p	171604	280975	PAN010#1	chr20p	3	1	+
sweepga_paf_2_many	PAN027#1#chr20.maternal:5260-505259_chr20_parm	chr20p	280975	499994	PAN010#1	chr20p	2	0.999342	+
sweepga_paf_2_many	PAN027#1#chr20.maternal:65722899-66222898_chr20_qarm	chr20q	0	500000	PAN010#2	chr20q	1	1	+
sweepga_paf_2_many	PAN027#1#chr20.maternal:65722899-66222898_chr20_qarm	chr20q	0	55659	PAN010#1	chr20q	2	0.997983	+
sweepga_paf_2_many	PAN027#1#chr20.maternal:65722899-66222898_chr20_qarm	chr20q	57664	243659	PAN010#1	chr20q	2	1	+
sweepga_paf_2_many	PAN027#1#chr20.maternal:65722899-66222898_chr20_qarm	chr20q	247695	475532	PAN010#1	chr20q	2	0.999152	+
sweepga_paf_2_many	PAN027#1#chr20.maternal:65722899-66222898_chr20_qarm	chr20q	471965	475532	PAN010#2	chr16q	3	0.981116	+
sweepga_paf_2_many	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	0	65054	PAN010#1	chr21p	1	1	+
sweepga_paf_2_many	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	0	6489	PAN010#2	chr22p	2	0.938084	+
sweepga_paf_2_many	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	0	6489	PAN010#1	chr13p	3	0.938084	+
sweepga_paf_2_many	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	6489	22465	PAN010#1	chr15p	2	0.998936	+
sweepga_paf_2_many	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	6489	22465	PAN010#2	chr22p	3	0.998874	+
sweepga_paf_2_many	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	22465	40105	PAN010#2	chr22p	2	0.999724	+
sweepga_paf_2_many	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	22465	40105	PAN010#1	chr13p	3	0.999724	+
sweepga_paf_2_many	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	40105	43941	PAN010#1	chr13p	2	0.999479	+
sweepga_paf_2_many	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	40105	43941	PAN010#2	chr22p	4	0.998436	+
sweepga_paf_2_many	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	43941	45361	PAN010#2	chr22p	2	0.992292	+
sweepga_paf_2_many	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	43941	45361	PAN010#1	chr14p	3	0.990896	+
sweepga_paf_2_many	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	43941	45361	PAN010#2	chr13p	4	0.988162	+
sweepga_paf_2_many	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	45361	65054	PAN010#1	chr13p	2	0.999289	+
sweepga_paf_2_many	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	45361	65054	PAN010#2	chr22p	3	0.999188	+
sweepga_paf_2_many	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	65054	66397	PAN010#2	chr22p	1	1	+
sweepga_paf_2_many	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	65054	66397	PAN010#1	chr21p	2	1	+
sweepga_paf_2_many	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	65054	68984	PAN010#1	chr13p	3	0.998241	+
sweepga_paf_2_many	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	65054	66397	PAN010#2	chr21p	4	0.994799	+
sweepga_paf_2_many	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	66397	76323	PAN010#1	chr21p	1	1	+
sweepga_paf_2_many	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	66397	68984	PAN010#2	chr22p	2	0.998241	+
sweepga_paf_2_many	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	66397	67533	PAN010#2	chr14p	4	0.989492	+
sweepga_paf_2_many	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	68984	71263	PAN010#1	chr13p	2	1	+
sweepga_paf_2_many	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	68984	69997	PAN010#2	chr22p	3	0.968902	+
