view	view_label	query_arm	n_segments	covered_bp_binned	interchromosomal_bp_binned	rank2plus_present_bp_binned	multi_target_bp_binned	old_n1_target_absent_bp_binned	target_arms	target_hap_arms	added_target_arms_vs_old
sweepga_paf_4_many	sweepGA PAF 4:many	chr5q	90	500000	175000	495000	175000	0	chr3q,chr5q,chr6q,chr9q,chr15q,chr16q,chr17q	PAN010#1:chr3q,PAN010#2:chr3q,PAN010#1:chr5q,PAN010#2:chr5q,PAN010#1:chr6q,PAN010#2:chr6q,PAN010#1:chr9q,PAN010#2:chr9q,PAN010#1:chr15q,PAN010#2:chr15q,PAN010#1:chr16q,PAN010#2:chr16q,PAN010#1:chr17q,PAN010#2:chr17q	chr3q,chr6q,chr9q,chr15q,chr16q,chr17q
sweepga_paf_4_many	sweepGA PAF 4:many	chr6p	46	500000	132000	463000	132000	0	chr1p,chr2q,chr5q,chr6p,chr6q,chr7p,chr8p,chr9q,chr11p	PAN010#1:chr1p,PAN010#2:chr1p,PAN010#2:chr2q,PAN010#2:chr5q,PAN010#1:chr6p,PAN010#2:chr6p,PAN010#1:chr6q,PAN010#2:chr6q,PAN010#1:chr7p,PAN010#2:chr7p,PAN010#1:chr8p,PAN010#2:chr8p,PAN010#1:chr9q,PAN010#1:chr11p,PAN010#2:chr11p	chr1p,chr2q,chr5q,chr6q,chr7p,chr8p,chr9q,chr11p
sweepga_paf_4_many	sweepGA PAF 4:many	chr6q	79	500000	106000	484000	107000	0	chr2q,chr3q,chr5q,chr6p,chr6q,chr9q,chr15q,chr16q,chr17q,chr19q	PAN010#1:chr2q,PAN010#2:chr2q,PAN010#1:chr3q,PAN010#2:chr3q,PAN010#1:chr5q,PAN010#2:chr5q,PAN010#1:chr6p,PAN010#2:chr6p,PAN010#1:chr6q,PAN010#2:chr6q,PAN010#1:chr9q,PAN010#2:chr9q,PAN010#1:chr15q,PAN010#2:chr15q,PAN010#1:chr16q,PAN010#1:chr17q,PAN010#2:chr17q,PAN010#1:chr19q	chr2q,chr3q,chr5q,chr6p,chr9q,chr15q,chr16q,chr17q,chr19q
sweepga_paf_4_many	sweepGA PAF 4:many	chr7p	75	500000	147000	498000	147000	0	chr1p,chr3q,chr6p,chr7p,chr9p,chr9q,chr11p,chr16p,chr16q,chr19p,chr20p	PAN010#1:chr1p,PAN010#2:chr1p,PAN010#1:chr3q,PAN010#2:chr3q,PAN010#1:chr6p,PAN010#2:chr6p,PAN010#1:chr7p,PAN010#2:chr7p,PAN010#1:chr9p,PAN010#1:chr9q,PAN010#2:chr9q,PAN010#1:chr11p,PAN010#2:chr11p,PAN010#1:chr16p,PAN010#2:chr16q,PAN010#1:chr19p,PAN010#2:chr19p,PAN010#1:chr20p,PAN010#2:chr20p	chr1p,chr3q,chr6p,chr9p,chr9q,chr11p,chr16p,chr16q,chr19p,chr20p
sweepga_paf_4_many	sweepGA PAF 4:many	chr7q	9	500000	0	496000	0	0	chr7q	PAN010#1:chr7q,PAN010#2:chr7q	
sweepga_paf_4_many	sweepGA PAF 4:many	chr8p	42	500000	94000	453000	94000	0	chr1p,chr5q,chr6p,chr8p,chr11p,chr16p,chr19p	PAN010#1:chr1p,PAN010#2:chr1p,PAN010#2:chr5q,PAN010#1:chr6p,PAN010#2:chr6p,PAN010#1:chr8p,PAN010#2:chr8p,PAN010#2:chr11p,PAN010#1:chr16p,PAN010#1:chr19p	chr1p,chr5q,chr6p,chr11p,chr16p,chr19p
sweepga_paf_4_many	sweepGA PAF 4:many	chr8q	3	500000	0	487000	0	0	chr8q	PAN010#1:chr8q,PAN010#2:chr8q	
sweepga_paf_4_many	sweepGA PAF 4:many	chr9p	11	500000	9000	433000	9000	0	chr9p,chr16p,chr19p,chr20p	PAN010#1:chr9p,PAN010#2:chr9p,PAN010#2:chr16p,PAN010#1:chr19p,PAN010#2:chr20p	chr16p,chr19p,chr20p
sweepga_paf_4_many	sweepGA PAF 4:many	chr9q	108	500000	223000	471000	223000	0	chr1p,chr3q,chr5q,chr6p,chr6q,chr9q,chr15q,chr16p,chr16q,chr17q	PAN010#1:chr1p,PAN010#1:chr3q,PAN010#2:chr3q,PAN010#1:chr5q,PAN010#2:chr5q,PAN010#1:chr6p,PAN010#2:chr6p,PAN010#1:chr6q,PAN010#2:chr6q,PAN010#1:chr9q,PAN010#2:chr9q,PAN010#1:chr15q,PAN010#2:chr15q,PAN010#1:chr16p,PAN010#1:chr16q,PAN010#2:chr16q,PAN010#1:chr17q,PAN010#2:chr17q	chr1p,chr3q,chr5q,chr6p,chr6q,chr15q,chr16p,chr16q,chr17q
sweepga_paf_4_many	sweepGA PAF 4:many	chr10p	10	500000	40000	499000	40000	0	chr10p,chr16p,chr18p	PAN010#1:chr10p,PAN010#2:chr10p,PAN010#1:chr16p,PAN010#1:chr18p,PAN010#2:chr18p	chr16p,chr18p
sweepga_paf_4_many	sweepGA PAF 4:many	chr10q	75	500000	24000	442000	24000	0	chr4q,chr10q,chr19q,chr21q	PAN010#1:chr4q,PAN010#2:chr4q,PAN010#1:chr10q,PAN010#2:chr10q,PAN010#1:chr19q,PAN010#2:chr21q	chr4q,chr19q,chr21q
sweepga_paf_4_many	sweepGA PAF 4:many	chr11p	86	500000	117000	348000	117000	0	chr1p,chr6p,chr7p,chr8p,chr9q,chr11p,chr16p,chr17p,chr17q,chr19p,chr20p	PAN010#1:chr1p,PAN010#2:chr1p,PAN010#1:chr6p,PAN010#2:chr6p,PAN010#1:chr7p,PAN010#2:chr7p,PAN010#1:chr8p,PAN010#2:chr8p,PAN010#2:chr9q,PAN010#1:chr11p,PAN010#2:chr11p,PAN010#1:chr16p,PAN010#1:chr17p,PAN010#2:chr17p,PAN010#1:chr17q,PAN010#1:chr19p,PAN010#2:chr19p,PAN010#1:chr20p	chr1p,chr6p,chr7p,chr8p,chr9q,chr16p,chr17p,chr17q,chr19p,chr20p
sweepga_paf_4_many	sweepGA PAF 4:many	chr11q	8	500000	0	500000	0	0	chr11q	PAN010#1:chr11q,PAN010#2:chr11q	
sweepga_paf_4_many	sweepGA PAF 4:many	chr12p	4	500000	0	496000	0	0	chr12p	PAN010#1:chr12p,PAN010#2:chr12p	
sweepga_paf_4_many	sweepGA PAF 4:many	chr12q	4	500000	0	494000	0	0	chr12q	PAN010#1:chr12q,PAN010#2:chr12q	
sweepga_paf_4_many	sweepGA PAF 4:many	chr13p	755	500000	465000	500000	465000	0	chr13p,chr14p,chr15p,chr21p,chr22p	PAN010#1:chr13p,PAN010#2:chr13p,PAN010#2:chr14p,PAN010#1:chr15p,PAN010#2:chr15p,PAN010#1:chr21p,PAN010#2:chr21p,PAN010#1:chr22p,PAN010#2:chr22p	chr13p,chr14p,chr15p,chr21p,chr22p
sweepga_paf_4_many	sweepGA PAF 4:many	chr13q	7	500000	0	498000	0	0	chr13q	PAN010#1:chr13q,PAN010#2:chr13q	
sweepga_paf_4_many	sweepGA PAF 4:many	chr14p	213	500000	335000	493000	335000	0	chr13p,chr14p,chr15p,chr21p,chr22p	PAN010#1:chr13p,PAN010#2:chr13p,PAN010#1:chr14p,PAN010#2:chr14p,PAN010#1:chr15p,PAN010#2:chr15p,PAN010#1:chr21p,PAN010#2:chr21p,PAN010#1:chr22p,PAN010#2:chr22p	chr13p,chr15p,chr21p,chr22p
sweepga_paf_4_many	sweepGA PAF 4:many	chr14q	16	500000	0	478000	0	0	chr14q	PAN010#1:chr14q,PAN010#2:chr14q	
sweepga_paf_4_many	sweepGA PAF 4:many	chr15p	207	500000	310000	430000	310000	0	chr13p,chr14p,chr15p,chr21p,chr22p	PAN010#1:chr13p,PAN010#2:chr13p,PAN010#1:chr14p,PAN010#2:chr14p,PAN010#1:chr15p,PAN010#2:chr15p,PAN010#1:chr21p,PAN010#2:chr21p,PAN010#1:chr22p,PAN010#2:chr22p	chr13p,chr14p,chr21p,chr22p
sweepga_paf_4_many	sweepGA PAF 4:many	chr15q	29	500000	60000	466000	60000	0	chr1p,chr3q,chr6q,chr9q,chr15q,chr16q,chr19p,chr20q	PAN010#1:chr1p,PAN010#1:chr3q,PAN010#2:chr3q,PAN010#1:chr6q,PAN010#2:chr6q,PAN010#2:chr9q,PAN010#1:chr15q,PAN010#2:chr15q,PAN010#2:chr16q,PAN010#2:chr19p,PAN010#1:chr20q,PAN010#2:chr20q	chr1p,chr3q,chr6q,chr9q,chr16q,chr19p,chr20q
sweepga_paf_4_many	sweepGA PAF 4:many	chr16p	93	500000	242000	454000	242000	0	chr1p,chr3q,chr6p,chr7p,chr8p,chr9q,chr10p,chr11p,chr16p,chr16q,chr18p,chr19p,chr20p	PAN010#1:chr1p,PAN010#1:chr3q,PAN010#2:chr3q,PAN010#2:chr6p,PAN010#1:chr7p,PAN010#2:chr7p,PAN010#1:chr8p,PAN010#2:chr8p,PAN010#1:chr9q,PAN010#2:chr9q,PAN010#1:chr10p,PAN010#2:chr10p,PAN010#1:chr11p,PAN010#2:chr11p,PAN010#1:chr16p,PAN010#2:chr16p,PAN010#1:chr16q,PAN010#2:chr16q,PAN010#1:chr18p,PAN010#2:chr18p;...	chr1p,chr3q,chr6p,chr7p,chr8p,chr9q,chr10p,chr11p,chr16p,chr16q,chr18p,chr19p,chr20p
sweepga_paf_4_many	sweepGA PAF 4:many	chr16q	63	500000	142000	452000	142000	0	chr2q,chr3q,chr5q,chr7p,chr9p,chr9q,chr11p,chr15q,chr16p,chr16q,chr18p,chr19p,chr20p	PAN010#1:chr2q,PAN010#2:chr2q,PAN010#1:chr3q,PAN010#2:chr3q,PAN010#1:chr5q,PAN010#2:chr5q,PAN010#2:chr7p,PAN010#1:chr9p,PAN010#1:chr9q,PAN010#2:chr9q,PAN010#1:chr11p,PAN010#2:chr15q,PAN010#1:chr16p,PAN010#1:chr16q,PAN010#2:chr16q,PAN010#1:chr18p,PAN010#2:chr18p,PAN010#2:chr19p,PAN010#1:chr20p	chr2q,chr3q,chr5q,chr7p,chr9p,chr9q,chr11p,chr15q,chr16p,chr18p,chr19p,chr20p
sweepga_paf_4_many	sweepGA PAF 4:many	chr17p	78	500000	25000	473000	25000	0	chr11p,chr16p,chr16q,chr17p	PAN010#1:chr11p,PAN010#2:chr11p,PAN010#1:chr16p,PAN010#2:chr16q,PAN010#1:chr17p,PAN010#2:chr17p	chr11p,chr16p,chr16q
sweepga_paf_4_many	sweepGA PAF 4:many	chr17q	38	500000	38000	488000	38000	0	chr1q,chr4q,chr5q,chr6p,chr6q,chr9q,chr11p,chr15q,chr17q,chr19q,chr21q,chr22q	PAN010#1:chr1q,PAN010#2:chr4q,PAN010#1:chr5q,PAN010#2:chr5q,PAN010#2:chr6p,PAN010#2:chr6q,PAN010#1:chr9q,PAN010#2:chr11p,PAN010#1:chr15q,PAN010#1:chr17q,PAN010#2:chr17q,PAN010#2:chr19q,PAN010#1:chr21q,PAN010#2:chr21q,PAN010#1:chr22q,PAN010#2:chr22q	chr1q,chr4q,chr5q,chr6p,chr6q,chr9q,chr11p,chr15q,chr19q,chr21q,chr22q
sweepga_paf_4_many	sweepGA PAF 4:many	chr18p	8	500000	49000	458000	49000	0	chr10p,chr16p,chr16q,chr18p	PAN010#1:chr10p,PAN010#2:chr10p,PAN010#1:chr16p,PAN010#1:chr16q,PAN010#1:chr18p,PAN010#2:chr18p	chr10p,chr16p,chr16q,chr18p
sweepga_paf_4_many	sweepGA PAF 4:many	chr18q	4	500000	0	498000	0	0	chr18q	PAN010#1:chr18q,PAN010#2:chr18q	
sweepga_paf_4_many	sweepGA PAF 4:many	chr19p	58	500000	129000	460000	129000	0	chr1p,chr7p,chr9p,chr11p,chr15q,chr16p,chr16q,chr19p,chr20p	PAN010#1:chr1p,PAN010#2:chr1p,PAN010#1:chr7p,PAN010#2:chr7p,PAN010#1:chr9p,PAN010#1:chr11p,PAN010#2:chr11p,PAN010#2:chr15q,PAN010#1:chr16p,PAN010#2:chr16q,PAN010#1:chr19p,PAN010#2:chr19p,PAN010#1:chr20p,PAN010#2:chr20p	chr1p,chr7p,chr9p,chr11p,chr15q,chr16p,chr16q,chr20p
sweepga_paf_4_many	sweepGA PAF 4:many	chr19q	18	500000	15000	496000	15000	0	chr2q,chr4q,chr6q,chr10q,chr16q,chr19q,chr21q	PAN010#2:chr2q,PAN010#1:chr4q,PAN010#1:chr6q,PAN010#1:chr10q,PAN010#2:chr10q,PAN010#1:chr16q,PAN010#1:chr19q,PAN010#2:chr19q,PAN010#1:chr21q,PAN010#2:chr21q	chr2q,chr4q,chr6q,chr10q,chr16q,chr21q
sweepga_paf_4_many	sweepGA PAF 4:many	chr20p	37	500000	78000	500000	78000	0	chr7p,chr9p,chr11p,chr20p	PAN010#1:chr7p,PAN010#2:chr7p,PAN010#1:chr9p,PAN010#2:chr9p,PAN010#1:chr11p,PAN010#1:chr20p,PAN010#2:chr20p	chr7p,chr9p,chr11p
sweepga_paf_4_many	sweepGA PAF 4:many	chr20q	6	500000	5000	472000	5000	0	chr9q,chr16q,chr20q	PAN010#2:chr9q,PAN010#2:chr16q,PAN010#1:chr20q,PAN010#2:chr20q	chr9q,chr16q
sweepga_paf_4_many	sweepGA PAF 4:many	chr21p	427	500000	499000	499000	498000	0	chr13p,chr14p,chr15p,chr21p,chr22p	PAN010#1:chr13p,PAN010#2:chr13p,PAN010#1:chr14p,PAN010#2:chr14p,PAN010#1:chr15p,PAN010#2:chr15p,PAN010#1:chr21p,PAN010#2:chr21p,PAN010#1:chr22p,PAN010#2:chr22p	chr13p,chr14p,chr15p,chr21p,chr22p
sweepga_paf_4_many	sweepGA PAF 4:many	chr21q	12	500000	12000	495000	12000	0	chr1q,chr4q,chr19q,chr21q,chr22q	PAN010#2:chr1q,PAN010#2:chr4q,PAN010#1:chr19q,PAN010#2:chr19q,PAN010#1:chr21q,PAN010#2:chr21q,PAN010#1:chr22q,PAN010#2:chr22q	chr1q,chr4q,chr19q,chr22q
sweepga_paf_4_many	sweepGA PAF 4:many	chr22p	440	500000	499000	500000	496000	0	chr13p,chr14p,chr15p,chr21p,chr22p	PAN010#1:chr13p,PAN010#2:chr13p,PAN010#1:chr14p,PAN010#2:chr14p,PAN010#1:chr15p,PAN010#2:chr15p,PAN010#1:chr21p,PAN010#2:chr21p,PAN010#1:chr22p,PAN010#2:chr22p	chr13p,chr14p,chr15p,chr21p,chr22p
sweepga_paf_4_many	sweepGA PAF 4:many	chr22q	10	484000	16000	475000	16000	0	chr1q,chr17q,chr19q,chr21q,chr22q	PAN010#1:chr1q,PAN010#2:chr1q,PAN010#1:chr17q,PAN010#2:chr19q,PAN010#1:chr21q,PAN010#2:chr21q,PAN010#1:chr22q,PAN010#2:chr22q	chr1q,chr17q,chr19q,chr21q
sweepga_paf_4_many	sweepGA PAF 4:many	chrXp	44	497000	0	451000	0	0	chrXp	PAN010#1:chrXp,PAN010#2:chrXp	
sweepga_paf_4_many	sweepGA PAF 4:many	chrXq	3	500000	16000	491000	16000	0	chr16p,chrXq	PAN010#2:chr16p,PAN010#1:chrXq,PAN010#2:chrXq	chr16p
