event_id	comparison_id	cell_id	source_kind	scaffold_jump	min_aln_length	scoring	num_mappings	scaffold_mass	overlap	target_chrom	target_sum_bp	target_union_bp	target_rows	is_expected_target
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.l1000.log_length_ani.4tomany.m10k	filtered	20k	1000	log-length-ani	4:many	10k	default	chr16	127455	65575	2	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.l1000.log_length_ani.4tomany.m10k	filtered	20k	1000	log-length-ani	4:many	10k	default	chr18	37574	20965	5	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.l1000.log_length_ani.4tomany.m10k	filtered	20k	1000	log-length-ani	4:many	10k	default	chr19	148510	148510	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.l1000.log_length_ani.4tomany.m10k	filtered	20k	1000	log-length-ani	4:many	10k	default	chr3	131503	131503	1	yes
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.l1000.log_length_ani.4tomany.m10k	filtered	20k	1000	log-length-ani	4:many	10k	default	chr7	51795	51795	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.l1000.log_length_ani.4tomany.m10k	filtered	20k	1000	log-length-ani	4:many	10k	default	chr9	789965	499833	6	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.l5000.ani.1to1.m10k	filtered	20k	5000	ani	1:1	10k	default	chr9	499833	499833	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.l5000.ani.4tomany.m10k	filtered	20k	5000	ani	4:many	10k	default	chr10	27586	27586	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.l5000.ani.4tomany.m10k	filtered	20k	5000	ani	4:many	10k	default	chr11	22972	22972	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.l5000.ani.4tomany.m10k	filtered	20k	5000	ani	4:many	10k	default	chr16	65575	65575	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.l5000.ani.4tomany.m10k	filtered	20k	5000	ani	4:many	10k	default	chr18	28621	16920	3	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.l5000.ani.4tomany.m10k	filtered	20k	5000	ani	4:many	10k	default	chr3	247297	179895	7	yes
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.l5000.ani.4tomany.m10k	filtered	20k	5000	ani	4:many	10k	default	chr9	796066	499833	7	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.l5000.log_length_ani.1to1.m10k	filtered	20k	5000	log-length-ani	1:1	10k	default	chr9	499833	499833	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.l5000.log_length_ani.4tomany.m10k	filtered	20k	5000	log-length-ani	4:many	10k	default	chr1	129499	129499	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.l5000.log_length_ani.4tomany.m10k	filtered	20k	5000	log-length-ani	4:many	10k	default	chr10	64692	37106	3	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.l5000.log_length_ani.4tomany.m10k	filtered	20k	5000	log-length-ani	4:many	10k	default	chr16	127455	65575	2	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.l5000.log_length_ani.4tomany.m10k	filtered	20k	5000	log-length-ani	4:many	10k	default	chr18	28621	16920	3	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.l5000.log_length_ani.4tomany.m10k	filtered	20k	5000	log-length-ani	4:many	10k	default	chr19	148510	148510	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.l5000.log_length_ani.4tomany.m10k	filtered	20k	5000	log-length-ani	4:many	10k	default	chr3	131503	131503	1	yes
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.l5000.log_length_ani.4tomany.m10k	filtered	20k	5000	log-length-ani	4:many	10k	default	chr7	51795	51795	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.l5000.log_length_ani.4tomany.m10k	filtered	20k	5000	log-length-ani	4:many	10k	default	chr9	789965	499833	6	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.l10000.ani.1to1.m10k	filtered	20k	10000	ani	1:1	10k	default	chr9	499833	499833	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.l10000.ani.4tomany.m10k	filtered	20k	10000	ani	4:many	10k	default	chr10	55172	27586	2	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.l10000.ani.4tomany.m10k	filtered	20k	10000	ani	4:many	10k	default	chr11	22972	22972	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.l10000.ani.4tomany.m10k	filtered	20k	10000	ani	4:many	10k	default	chr16	65575	65575	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.l10000.ani.4tomany.m10k	filtered	20k	10000	ani	4:many	10k	default	chr18	23411	11710	2	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.l10000.ani.4tomany.m10k	filtered	20k	10000	ani	4:many	10k	default	chr3	245129	177727	6	yes
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.l10000.ani.4tomany.m10k	filtered	20k	10000	ani	4:many	10k	default	chr9	789965	499833	6	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.l10000.log_length_ani.1to1.m10k	filtered	20k	10000	log-length-ani	1:1	10k	default	chr9	499833	499833	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.l10000.log_length_ani.4tomany.m10k	filtered	20k	10000	log-length-ani	4:many	10k	default	chr1	129499	129499	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.l10000.log_length_ani.4tomany.m10k	filtered	20k	10000	log-length-ani	4:many	10k	default	chr10	55172	27586	2	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.l10000.log_length_ani.4tomany.m10k	filtered	20k	10000	log-length-ani	4:many	10k	default	chr16	127455	65575	2	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.l10000.log_length_ani.4tomany.m10k	filtered	20k	10000	log-length-ani	4:many	10k	default	chr18	23411	11710	2	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.l10000.log_length_ani.4tomany.m10k	filtered	20k	10000	log-length-ani	4:many	10k	default	chr19	148510	148510	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.l10000.log_length_ani.4tomany.m10k	filtered	20k	10000	log-length-ani	4:many	10k	default	chr3	131503	131503	1	yes
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.l10000.log_length_ani.4tomany.m10k	filtered	20k	10000	log-length-ani	4:many	10k	default	chr7	51795	51795	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.l10000.log_length_ani.4tomany.m10k	filtered	20k	10000	log-length-ani	4:many	10k	default	chr9	789965	499833	6	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.ldefault.ani.4tomany.m10k	filtered	50k	default	ani	4:many	10k	default	chr10	28588	28588	2	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.ldefault.ani.4tomany.m10k	filtered	50k	default	ani	4:many	10k	default	chr11	30187	30187	3	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.ldefault.ani.4tomany.m10k	filtered	50k	default	ani	4:many	10k	default	chr16	65575	65575	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.ldefault.ani.4tomany.m10k	filtered	50k	default	ani	4:many	10k	default	chr18	32339	18846	6	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.ldefault.ani.4tomany.m10k	filtered	50k	default	ani	4:many	10k	default	chr3	234559	166442	6	yes
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.ldefault.ani.4tomany.m10k	filtered	50k	default	ani	4:many	10k	default	chr7	11551	11550	2	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.ldefault.ani.4tomany.m10k	filtered	50k	default	ani	4:many	10k	default	chr9	796066	499833	7	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.ldefault.log_length_ani.1to1.m10k	filtered	50k	default	log-length-ani	1:1	10k	default	chr9	499833	499833	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.ldefault.log_length_ani.4tomany.m10k	filtered	50k	default	log-length-ani	4:many	10k	default	chr1	129499	129499	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.ldefault.log_length_ani.4tomany.m10k	filtered	50k	default	log-length-ani	4:many	10k	default	chr10	64692	37106	3	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.ldefault.log_length_ani.4tomany.m10k	filtered	50k	default	log-length-ani	4:many	10k	default	chr16	127455	65575	2	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.ldefault.log_length_ani.4tomany.m10k	filtered	50k	default	log-length-ani	4:many	10k	default	chr18	37574	20965	5	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.ldefault.log_length_ani.4tomany.m10k	filtered	50k	default	log-length-ani	4:many	10k	default	chr19	148510	148510	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.ldefault.log_length_ani.4tomany.m10k	filtered	50k	default	log-length-ani	4:many	10k	default	chr3	132218	131503	2	yes
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.ldefault.log_length_ani.4tomany.m10k	filtered	50k	default	log-length-ani	4:many	10k	default	chr7	51795	51795	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.ldefault.log_length_ani.4tomany.m10k	filtered	50k	default	log-length-ani	4:many	10k	default	chr9	789965	499833	6	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.l1000.ani.1to1.m10k	filtered	50k	1000	ani	1:1	10k	default	chr9	499833	499833	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.l1000.ani.4tomany.m10k	filtered	50k	1000	ani	4:many	10k	default	chr10	28588	28588	2	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.l1000.ani.4tomany.m10k	filtered	50k	1000	ani	4:many	10k	default	chr11	30187	30187	3	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.l1000.ani.4tomany.m10k	filtered	50k	1000	ani	4:many	10k	default	chr16	65575	65575	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.l1000.ani.4tomany.m10k	filtered	50k	1000	ani	4:many	10k	default	chr18	31342	17849	5	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.l1000.ani.4tomany.m10k	filtered	50k	1000	ani	4:many	10k	default	chr3	233844	166442	5	yes
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.l1000.ani.4tomany.m10k	filtered	50k	1000	ani	4:many	10k	default	chr7	11551	11550	2	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.l1000.ani.4tomany.m10k	filtered	50k	1000	ani	4:many	10k	default	chr9	796066	499833	7	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.l1000.log_length_ani.1to1.m10k	filtered	50k	1000	log-length-ani	1:1	10k	default	chr9	499833	499833	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.l1000.log_length_ani.4tomany.m10k	filtered	50k	1000	log-length-ani	4:many	10k	default	chr1	129499	129499	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.l1000.log_length_ani.4tomany.m10k	filtered	50k	1000	log-length-ani	4:many	10k	default	chr10	64692	37106	3	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.l1000.log_length_ani.4tomany.m10k	filtered	50k	1000	log-length-ani	4:many	10k	default	chr16	127455	65575	2	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.l1000.log_length_ani.4tomany.m10k	filtered	50k	1000	log-length-ani	4:many	10k	default	chr18	37574	20965	5	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.l1000.log_length_ani.4tomany.m10k	filtered	50k	1000	log-length-ani	4:many	10k	default	chr19	148510	148510	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.l1000.log_length_ani.4tomany.m10k	filtered	50k	1000	log-length-ani	4:many	10k	default	chr3	131503	131503	1	yes
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.l1000.log_length_ani.4tomany.m10k	filtered	50k	1000	log-length-ani	4:many	10k	default	chr7	51795	51795	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.l1000.log_length_ani.4tomany.m10k	filtered	50k	1000	log-length-ani	4:many	10k	default	chr9	789965	499833	6	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.l5000.ani.1to1.m10k	filtered	50k	5000	ani	1:1	10k	default	chr9	499833	499833	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.l5000.ani.4tomany.m10k	filtered	50k	5000	ani	4:many	10k	default	chr10	27586	27586	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.l5000.ani.4tomany.m10k	filtered	50k	5000	ani	4:many	10k	default	chr11	28910	28910	2	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.l5000.ani.4tomany.m10k	filtered	50k	5000	ani	4:many	10k	default	chr16	65575	65575	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.l5000.ani.4tomany.m10k	filtered	50k	5000	ani	4:many	10k	default	chr18	28621	16920	3	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.l5000.ani.4tomany.m10k	filtered	50k	5000	ani	4:many	10k	default	chr3	247297	179895	7	yes
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.l5000.ani.4tomany.m10k	filtered	50k	5000	ani	4:many	10k	default	chr9	796066	499833	7	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.l5000.log_length_ani.1to1.m10k	filtered	50k	5000	log-length-ani	1:1	10k	default	chr9	499833	499833	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.l5000.log_length_ani.4tomany.m10k	filtered	50k	5000	log-length-ani	4:many	10k	default	chr1	129499	129499	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.l5000.log_length_ani.4tomany.m10k	filtered	50k	5000	log-length-ani	4:many	10k	default	chr10	64692	37106	3	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.l5000.log_length_ani.4tomany.m10k	filtered	50k	5000	log-length-ani	4:many	10k	default	chr16	127455	65575	2	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.l5000.log_length_ani.4tomany.m10k	filtered	50k	5000	log-length-ani	4:many	10k	default	chr18	28621	16920	3	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.l5000.log_length_ani.4tomany.m10k	filtered	50k	5000	log-length-ani	4:many	10k	default	chr19	148510	148510	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.l5000.log_length_ani.4tomany.m10k	filtered	50k	5000	log-length-ani	4:many	10k	default	chr3	131503	131503	1	yes
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.l5000.log_length_ani.4tomany.m10k	filtered	50k	5000	log-length-ani	4:many	10k	default	chr7	51795	51795	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.l5000.log_length_ani.4tomany.m10k	filtered	50k	5000	log-length-ani	4:many	10k	default	chr9	789965	499833	6	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.l10000.ani.1to1.m10k	filtered	50k	10000	ani	1:1	10k	default	chr9	499833	499833	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.l10000.ani.4tomany.m10k	filtered	50k	10000	ani	4:many	10k	default	chr10	55172	27586	2	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.l10000.ani.4tomany.m10k	filtered	50k	10000	ani	4:many	10k	default	chr11	22972	22972	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.l10000.ani.4tomany.m10k	filtered	50k	10000	ani	4:many	10k	default	chr16	65575	65575	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.l10000.ani.4tomany.m10k	filtered	50k	10000	ani	4:many	10k	default	chr18	23411	11710	2	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.l10000.ani.4tomany.m10k	filtered	50k	10000	ani	4:many	10k	default	chr3	245129	177727	6	yes
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.l10000.ani.4tomany.m10k	filtered	50k	10000	ani	4:many	10k	default	chr9	789965	499833	6	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.l10000.log_length_ani.1to1.m10k	filtered	50k	10000	log-length-ani	1:1	10k	default	chr9	499833	499833	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.l10000.log_length_ani.4tomany.m10k	filtered	50k	10000	log-length-ani	4:many	10k	default	chr1	129499	129499	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.l10000.log_length_ani.4tomany.m10k	filtered	50k	10000	log-length-ani	4:many	10k	default	chr10	55172	27586	2	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.l10000.log_length_ani.4tomany.m10k	filtered	50k	10000	log-length-ani	4:many	10k	default	chr16	127455	65575	2	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.l10000.log_length_ani.4tomany.m10k	filtered	50k	10000	log-length-ani	4:many	10k	default	chr18	23411	11710	2	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.l10000.log_length_ani.4tomany.m10k	filtered	50k	10000	log-length-ani	4:many	10k	default	chr19	148510	148510	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.l10000.log_length_ani.4tomany.m10k	filtered	50k	10000	log-length-ani	4:many	10k	default	chr3	131503	131503	1	yes
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.l10000.log_length_ani.4tomany.m10k	filtered	50k	10000	log-length-ani	4:many	10k	default	chr7	51795	51795	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j50k.l10000.log_length_ani.4tomany.m10k	filtered	50k	10000	log-length-ani	4:many	10k	default	chr9	789965	499833	6	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	raw_many_many_unfiltered	raw_baseline	0	raw	raw	many:many	10k	default	chr1	527888	149410	81	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	raw_many_many_unfiltered	raw_baseline	0	raw	raw	many:many	10k	default	chr10	186163	92164	29	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	raw_many_many_unfiltered	raw_baseline	0	raw	raw	many:many	10k	default	chr11	300061	184988	32	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	raw_many_many_unfiltered	raw_baseline	0	raw	raw	many:many	10k	default	chr12	139831	57531	31	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	raw_many_many_unfiltered	raw_baseline	0	raw	raw	many:many	10k	default	chr13	19986	9993	4	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	raw_many_many_unfiltered	raw_baseline	0	raw	raw	many:many	10k	default	chr14	76864	21314	24	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	raw_many_many_unfiltered	raw_baseline	0	raw	raw	many:many	10k	default	chr15	273673	131836	24	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	raw_many_many_unfiltered	raw_baseline	0	raw	raw	many:many	10k	default	chr16	615376	293895	43	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	raw_many_many_unfiltered	raw_baseline	0	raw	raw	many:many	10k	default	chr17	45621	17332	12	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	raw_many_many_unfiltered	raw_baseline	0	raw	raw	many:many	10k	default	chr18	143457	68373	34	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	raw_many_many_unfiltered	raw_baseline	0	raw	raw	many:many	10k	default	chr19	293270	137849	22	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	raw_many_many_unfiltered	raw_baseline	0	raw	raw	many:many	10k	default	chr2	88807	44927	15	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	raw_many_many_unfiltered	raw_baseline	0	raw	raw	many:many	10k	default	chr20	286455	121289	45	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	raw_many_many_unfiltered	raw_baseline	0	raw	raw	many:many	10k	default	chr21	32699	20193	10	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	raw_many_many_unfiltered	raw_baseline	0	raw	raw	many:many	10k	default	chr22	97268	25611	32	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	raw_many_many_unfiltered	raw_baseline	0	raw	raw	many:many	10k	default	chr3	536176	261731	36	yes
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	raw_many_many_unfiltered	raw_baseline	0	raw	raw	many:many	10k	default	chr4	40186	21696	20	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	raw_many_many_unfiltered	raw_baseline	0	raw	raw	many:many	10k	default	chr5	224949	112468	17	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	raw_many_many_unfiltered	raw_baseline	0	raw	raw	many:many	10k	default	chr6	257418	76549	16	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	raw_many_many_unfiltered	raw_baseline	0	raw	raw	many:many	10k	default	chr7	305225	112741	33	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	raw_many_many_unfiltered	raw_baseline	0	raw	raw	many:many	10k	default	chr8	158208	79463	19	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	raw_many_many_unfiltered	raw_baseline	0	raw	raw	many:many	10k	default	chr9	972573	500000	41	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	raw_many_many_unfiltered	raw_baseline	0	raw	raw	many:many	10k	default	chrX	43433	21996	13	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.ldefault.ani.1to1.m10k	filtered	0	default	ani	1:1	10k	default	chr3	24288	24288	1	yes
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.ldefault.ani.1to1.m10k	filtered	0	default	ani	1:1	10k	default	chr9	199492	199492	2	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.ldefault.ani.4tomany.m10k	filtered	0	default	ani	4:many	10k	default	chr1	24848	24848	2	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.ldefault.ani.4tomany.m10k	filtered	0	default	ani	4:many	10k	default	chr10	1002	1002	1	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.ldefault.ani.4tomany.m10k	filtered	0	default	ani	4:many	10k	default	chr11	7215	7215	2	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.ldefault.ani.4tomany.m10k	filtered	0	default	ani	4:many	10k	default	chr16	201906	201906	3	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.ldefault.ani.4tomany.m10k	filtered	0	default	ani	4:many	10k	default	chr18	30544	18842	4	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.ldefault.ani.4tomany.m10k	filtered	0	default	ani	4:many	10k	default	chr2	1079	1079	1	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.ldefault.ani.4tomany.m10k	filtered	0	default	ani	4:many	10k	default	chr3	78589	78173	5	yes
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.ldefault.ani.4tomany.m10k	filtered	0	default	ani	4:many	10k	default	chr7	1739	1739	1	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.ldefault.ani.4tomany.m10k	filtered	0	default	ani	4:many	10k	default	chr8	3152	2118	3	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.ldefault.ani.4tomany.m10k	filtered	0	default	ani	4:many	10k	default	chr9	748125	499082	17	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.ldefault.log_length_ani.1to1.m10k	filtered	0	default	log-length-ani	1:1	10k	default	chr9	636384	498087	5	no
