run_id	query_chrom	query_start	query_end	target_chrom	donor_haplotype	donor_seq	donor_start	donor_end	bp	query_span_bp	donor_span_bp	windows	mean_identity	category
chr9_homolog_run2216	chr9	99224000	99234000	chr9	h2	PAN010#joint#h2_chr9	107125472	107135472	10000	10000	10000	5	1.000000	homologous_same_chrom
chr9_homolog_run2282	chr9	102904000	102914000	chr9	h2	PAN010#joint#h2_chr9	110805520	110815520	10000	10000	10000	5	1.000000	homologous_same_chrom
chr9_homolog_run2385	chr9	110198000	110208000	chr9	h2	PAN010#joint#h2_chr9	118099554	118109554	10000	10000	10000	5	1.000000	homologous_same_chrom
chr9_homolog_run2440	chr9	113222000	113232000	chr9	h2	PAN010#joint#h2_chr9	121123568	121133568	10000	10000	10000	5	1.000000	homologous_same_chrom
chr9_homolog_run2477	chr9	115588000	115598000	chr9	h2	PAN010#joint#h2_chr9	123489578	123499578	10000	10000	10000	5	1.000000	homologous_same_chrom
chr9_homolog_run2527	chr9	119438000	119448000	chr9	h2	PAN010#joint#h2_chr9	127339603	127349603	10000	10000	10000	5	1.000000	homologous_same_chrom
chr9_homolog_run2536	chr9	120156000	120166000	chr9	h2	PAN010#joint#h2_chr9	128057611	128067611	10000	10000	10000	5	1.000000	homologous_same_chrom
chr9_homolog_run2601	chr9	124344000	124354000	chr9	h1	PAN010#joint#h1_chr9	124456016	124466016	10000	10000	10000	5	1.000000	homologous_same_chrom
chr9_homolog_run2644	chr9	127380000	127390000	chr9	h1	PAN010#joint#h1_chr9	127491722	127501722	10000	10000	10000	5	1.000000	homologous_same_chrom
chr9_homolog_run2669	chr9	128474000	128484000	chr9	h1	PAN010#joint#h1_chr9	128585729	128595729	10000	10000	10000	5	1.000000	homologous_same_chrom
chr9_homolog_run2683	chr9	128782000	128792000	chr9	h2	PAN010#joint#h2_chr9	136701388	136711388	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run0009	chr10	456000	466000	chr10	h2	PAN010#joint#h2_chr10	452653	462653	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run0274	chr10	16182000	16192000	chr10	h1	PAN010#joint#h1_chr10	16178017	16188017	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run0291	chr10	17030000	17040000	chr10	h1	PAN010#joint#h1_chr10	17026017	17036017	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run0309	chr10	17734000	17744000	chr10	h1	PAN010#joint#h1_chr10	17730018	17740018	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run0311	chr10	18048000	18058000	chr10	h1	PAN010#joint#h1_chr10	18044017	18054017	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run0445	chr10	22902000	22912000	chr10	h1	PAN010#joint#h1_chr10	22898022	22908022	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run0550	chr10	27276000	27286000	chr10	h1	PAN010#joint#h1_chr10	27272026	27282026	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run0552	chr10	27328000	27338000	chr10	h1	PAN010#joint#h1_chr10	27324026	27334026	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run0610	chr10	30226000	30236000	chr10	h1	PAN010#joint#h1_chr10	30222032	30232032	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run0683	chr10	32634000	32644000	chr10	h1	PAN010#joint#h1_chr10	32630054	32640054	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run0693	chr10	32786000	32796000	chr10	h1	PAN010#joint#h1_chr10	32782056	32792056	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run0713	chr10	33000000	33010000	chr10	h1	PAN010#joint#h1_chr10	32996056	33006056	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run0750	chr10	35058000	35068000	chr10	h1	PAN010#joint#h1_chr10	35054067	35064068	10000	10000	10001	5	0.999950	homologous_same_chrom
chr10_homolog_run0772	chr10	36096000	36106000	chr10	h1	PAN010#joint#h1_chr10	36092074	36102074	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run0835	chr10	37202000	37212000	chr10	h1	PAN010#joint#h1_chr10	37198083	37208083	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run0844	chr10	37250000	37260000	chr10	h1	PAN010#joint#h1_chr10	37246084	37256084	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run0868	chr10	37476000	37486000	chr10	h2	PAN010#joint#h2_chr10	37456741	37466741	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run0986	chr10	38486000	38496000	chr10	h2	PAN010#joint#h2_chr10	38459841	38469841	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run1049	chr10	43428000	43438000	chr10	h1	PAN010#joint#h1_chr10	43424092	43434092	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run1051	chr10	43452000	43462000	chr10	h1	PAN010#joint#h1_chr10	43448092	43458092	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run1068	chr10	43680000	43690000	chr10	h1	PAN010#joint#h1_chr10	43676093	43686093	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run1099	chr10	44316000	44326000	chr10	h1	PAN010#joint#h1_chr10	44312094	44322094	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run1121	chr10	44734000	44744000	chr10	h1	PAN010#joint#h1_chr10	44730104	44740104	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run1129	chr10	45108000	45118000	chr10	h1	PAN010#joint#h1_chr10	45104105	45114105	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run1207	chr10	47204000	47214000	chr10	h1	PAN010#joint#h1_chr10	47200118	47210118	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run1463	chr10	57190000	57200000	chr10	h1	PAN010#joint#h1_chr10	57186132	57196132	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run1595	chr10	62074000	62084000	chr10	h1	PAN010#joint#h1_chr10	62070143	62080143	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run1608	chr10	63030000	63040000	chr10	h1	PAN010#joint#h1_chr10	63026147	63036147	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run1644	chr10	64360000	64370000	chr10	h1	PAN010#joint#h1_chr10	64356154	64366154	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run1655	chr10	64628000	64638000	chr10	h1	PAN010#joint#h1_chr10	64624154	64634154	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run1667	chr10	64946000	64956000	chr10	h1	PAN010#joint#h1_chr10	64942154	64952154	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run1668	chr10	64978000	64988000	chr10	h1	PAN010#joint#h1_chr10	64974154	64984154	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run1766	chr10	68204000	68214000	chr10	h1	PAN010#joint#h1_chr10	68200158	68210158	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run1767	chr10	68218000	68228000	chr10	h1	PAN010#joint#h1_chr10	68214158	68224158	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run1768	chr10	68234000	68244000	chr10	h1	PAN010#joint#h1_chr10	68230158	68240157	10000	10000	9999	5	0.999950	homologous_same_chrom
chr10_homolog_run1829	chr10	70540000	70550000	chr10	h1	PAN010#joint#h1_chr10	70536173	70546173	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run1844	chr10	71162000	71172000	chr10	h1	PAN010#joint#h1_chr10	71158178	71168178	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run1855	chr10	71640000	71650000	chr10	h1	PAN010#joint#h1_chr10	71636179	71646179	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run1862	chr10	72464000	72474000	chr10	h1	PAN010#joint#h1_chr10	72460183	72470183	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run1871	chr10	72960000	72970000	chr10	h1	PAN010#joint#h1_chr10	72956190	72966190	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run1912	chr10	74872000	74882000	chr10	h1	PAN010#joint#h1_chr10	74868200	74878200	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run2013	chr10	80186000	80196000	chr10	h1	PAN010#joint#h1_chr10	80182213	80192213	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run2014	chr10	80200000	80210000	chr10	h1	PAN010#joint#h1_chr10	80196213	80206213	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run2081	chr10	81546000	81556000	chr10	h1	PAN010#joint#h1_chr10	81542220	81552220	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run2116	chr10	82290000	82300000	chr10	h1	PAN010#joint#h1_chr10	82286221	82296221	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run2192	chr10	85504000	85514000	chr10	h1	PAN010#joint#h1_chr10	85500227	85510227	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run2214	chr10	86298000	86308000	chr10	h1	PAN010#joint#h1_chr10	86294229	86304229	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run2239	chr10	87450000	87460000	chr10	h2	PAN010#joint#h2_chr10	87703659	87713659	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run2283	chr10	88882000	88892000	chr10	h2	PAN010#joint#h2_chr10	89004070	89014070	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run2373	chr10	91708000	91718000	chr10	h1	PAN010#joint#h1_chr10	91704240	91714240	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run2376	chr10	91852000	91862000	chr10	h1	PAN010#joint#h1_chr10	91848241	91858241	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run2433	chr10	94050000	94060000	chr10	h2	PAN010#joint#h2_chr10	94172855	94182855	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run2446	chr10	94912000	94922000	chr10	h1	PAN010#joint#h1_chr10	94908250	94918250	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run2503	chr10	95674000	95684000	chr10	h1	PAN010#joint#h1_chr10	95670251	95680251	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run2573	chr10	98082000	98092000	chr10	h2	PAN010#joint#h2_chr10	98207601	98217601	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run2612	chr10	99626000	99636000	chr10	h2	PAN010#joint#h2_chr10	99751612	99761612	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run2641	chr10	100936000	100946000	chr10	h2	PAN010#joint#h2_chr10	101061611	101071611	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run2672	chr10	103370000	103380000	chr10	h2	PAN010#joint#h2_chr10	103495640	103505640	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run2734	chr10	106546000	106556000	chr10	h2	PAN010#joint#h2_chr10	106671659	106681659	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run2783	chr10	109664000	109674000	chr10	h2	PAN010#joint#h2_chr10	109789664	109799664	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run2808	chr10	110330000	110340000	chr10	h2	PAN010#joint#h2_chr10	110455672	110465672	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run2877	chr10	115892000	115902000	chr10	h2	PAN010#joint#h2_chr10	116017692	116027692	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run2898	chr10	117462000	117472000	chr10	h2	PAN010#joint#h2_chr10	117587694	117597694	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run2956	chr10	120976000	120986000	chr10	h2	PAN010#joint#h2_chr10	121101702	121111702	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run2988	chr10	123446000	123456000	chr10	h2	PAN010#joint#h2_chr10	123571738	123581734	10000	10000	9996	5	0.999800	homologous_same_chrom
chr10_homolog_run3091	chr10	130842000	130852000	chr10	h2	PAN010#joint#h2_chr10	130967773	130977773	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run3092	chr10	130866000	130876000	chr10	h2	PAN010#joint#h2_chr10	130991773	131001773	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run3144	chr10	134068000	134078000	chr10	h2	PAN010#joint#h2_chr10	134193771	134203771	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run3148	chr10	134154000	134164000	chr10	h2	PAN010#joint#h2_chr10	134279771	134289771	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run3153	chr10	134292000	134302000	chr10	h2	PAN010#joint#h2_chr10	134417765	134427765	10000	10000	10000	5	1.000000	homologous_same_chrom
chr10_homolog_run3155	chr10	134320000	134330000	chr10	h2	PAN010#joint#h2_chr10	134445764	134455764	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run0070	chr11	4268000	4278000	chr11	h2	PAN010#joint#h2_chr11	4266287	4276287	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run0101	chr11	5236000	5246000	chr11	h1	PAN010#joint#h1_chr11	5353317	5363317	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run0200	chr11	8488000	8498000	chr11	h1	PAN010#joint#h1_chr11	8605325	8615325	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run0238	chr11	9930000	9940000	chr11	h1	PAN010#joint#h1_chr11	10047329	10057329	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run0358	chr11	14092000	14102000	chr11	h1	PAN010#joint#h1_chr11	14209343	14219343	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run0484	chr11	18672000	18682000	chr11	h1	PAN010#joint#h1_chr11	18789325	18799325	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run0488	chr11	18836000	18846000	chr11	h1	PAN010#joint#h1_chr11	18953325	18963325	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run0491	chr11	18906000	18916000	chr11	h1	PAN010#joint#h1_chr11	19023325	19033325	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run0555	chr11	21682000	21692000	chr11	h1	PAN010#joint#h1_chr11	21799332	21809332	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run0613	chr11	23380000	23390000	chr11	h1	PAN010#joint#h1_chr11	23497337	23507337	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run0628	chr11	23954000	23964000	chr11	h1	PAN010#joint#h1_chr11	24071339	24081339	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run0701	chr11	26618000	26628000	chr11	h1	PAN010#joint#h1_chr11	26735348	26745349	10000	10000	10001	5	0.999950	homologous_same_chrom
chr11_homolog_run0705	chr11	26912000	26922000	chr11	h1	PAN010#joint#h1_chr11	27029349	27039349	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run0936	chr11	35738000	35748000	chr11	h1	PAN010#joint#h1_chr11	35855389	35865389	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run0947	chr11	36208000	36218000	chr11	h1	PAN010#joint#h1_chr11	36325389	36335389	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run1024	chr11	38792000	38802000	chr11	h1	PAN010#joint#h1_chr11	38909398	38919398	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run1062	chr11	39788000	39798000	chr11	h1	PAN010#joint#h1_chr11	39905399	39915399	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run1073	chr11	40040000	40050000	chr11	h1	PAN010#joint#h1_chr11	40157402	40167402	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run1218	chr11	45182000	45192000	chr11	h2	PAN010#joint#h2_chr11	45068485	45078485	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run1226	chr11	45960000	45970000	chr11	h2	PAN010#joint#h2_chr11	45846489	45856489	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run1264	chr11	48460000	48470000	chr11	h2	PAN010#joint#h2_chr11	48346501	48356501	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run1270	chr11	48602000	48612000	chr11	h2	PAN010#joint#h2_chr11	48488501	48498501	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run1279	chr11	48774000	48784000	chr11	h2	PAN010#joint#h2_chr11	48660501	48670501	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run1292	chr11	49150000	49160000	chr11	h2	PAN010#joint#h2_chr11	49036502	49046502	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run1333	chr11	50378000	50388000	chr11	h2	PAN010#joint#h2_chr11	50264510	50274510	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run1356	chr11	55454000	55464000	chr11	h2	PAN010#joint#h2_chr11	55344760	55354760	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run1388	chr11	56660000	56670000	chr11	h2	PAN010#joint#h2_chr11	56550761	56560761	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run1431	chr11	58160000	58170000	chr11	h2	PAN010#joint#h2_chr11	58050774	58060774	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run1433	chr11	58244000	58254000	chr11	h2	PAN010#joint#h2_chr11	58134774	58144774	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run1448	chr11	58682000	58692000	chr11	h2	PAN010#joint#h2_chr11	58572775	58582775	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run1460	chr11	59138000	59148000	chr11	h2	PAN010#joint#h2_chr11	59028775	59038775	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run1462	chr11	59160000	59170000	chr11	h2	PAN010#joint#h2_chr11	59050775	59060775	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run1494	chr11	59944000	59954000	chr11	h2	PAN010#joint#h2_chr11	59834781	59844781	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run1550	chr11	61974000	61984000	chr11	h2	PAN010#joint#h2_chr11	61864789	61874789	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run1585	chr11	63064000	63074000	chr11	h2	PAN010#joint#h2_chr11	62954794	62964794	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run1593	chr11	63202000	63212000	chr11	h2	PAN010#joint#h2_chr11	63092794	63102794	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run1675	chr11	67716000	67726000	chr11	h2	PAN010#joint#h2_chr11	67606830	67616830	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run1684	chr11	68172000	68182000	chr11	h2	PAN010#joint#h2_chr11	68062829	68072829	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run1687	chr11	68394000	68404000	chr11	h2	PAN010#joint#h2_chr11	68284828	68294828	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run1738	chr11	72760000	72770000	chr11	h2	PAN010#joint#h2_chr11	72650858	72660858	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run1789	chr11	74742000	74752000	chr11	h2	PAN010#joint#h2_chr11	74632882	74642882	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run1798	chr11	75382000	75392000	chr11	h2	PAN010#joint#h2_chr11	75272883	75282883	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run1856	chr11	78296000	78306000	chr11	h2	PAN010#joint#h2_chr11	78186909	78196909	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run2009	chr11	85628000	85638000	chr11	h2	PAN010#joint#h2_chr11	85518928	85528928	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run2051	chr11	86868000	86878000	chr11	h2	PAN010#joint#h2_chr11	86758936	86768936	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run2065	chr11	87402000	87412000	chr11	h2	PAN010#joint#h2_chr11	87292939	87302939	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run2086	chr11	88138000	88148000	chr11	h2	PAN010#joint#h2_chr11	88028943	88038943	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run2114	chr11	89446000	89456000	chr11	h2	PAN010#joint#h2_chr11	89336951	89346951	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run2143	chr11	90070000	90080000	chr11	h2	PAN010#joint#h2_chr11	89960946	89970946	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run2160	chr11	90722000	90732000	chr11	h2	PAN010#joint#h2_chr11	90612948	90622948	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run2169	chr11	91148000	91158000	chr11	h2	PAN010#joint#h2_chr11	91038949	91048949	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run2171	chr11	91244000	91254000	chr11	h2	PAN010#joint#h2_chr11	91134949	91144949	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run2189	chr11	92096000	92106000	chr11	h2	PAN010#joint#h2_chr11	91986951	91996951	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run2196	chr11	92616000	92626000	chr11	h2	PAN010#joint#h2_chr11	92506954	92516954	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run2243	chr11	94052000	94062000	chr11	h2	PAN010#joint#h2_chr11	93942961	93952961	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run2290	chr11	96260000	96270000	chr11	h2	PAN010#joint#h2_chr11	96150969	96160969	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run2326	chr11	97452000	97462000	chr11	h2	PAN010#joint#h2_chr11	97342976	97352976	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run2329	chr11	97638000	97648000	chr11	h2	PAN010#joint#h2_chr11	97528976	97538976	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run2382	chr11	99930000	99940000	chr11	h2	PAN010#joint#h2_chr11	99820981	99830981	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run2393	chr11	100326000	100336000	chr11	h2	PAN010#joint#h2_chr11	100216982	100226982	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run2404	chr11	100742000	100752000	chr11	h1	PAN010#joint#h1_chr11	100762904	100772904	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run2434	chr11	101370000	101380000	chr11	h1	PAN010#joint#h1_chr11	101390906	101400906	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run2438	chr11	101526000	101536000	chr11	h1	PAN010#joint#h1_chr11	101546906	101556906	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run2533	chr11	104634000	104644000	chr11	h1	PAN010#joint#h1_chr11	104654922	104664922	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run2646	chr11	108748000	108758000	chr11	h1	PAN010#joint#h1_chr11	108768934	108778934	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run2671	chr11	109240000	109250000	chr11	h1	PAN010#joint#h1_chr11	109260933	109270933	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run2770	chr11	113326000	113336000	chr11	h1	PAN010#joint#h1_chr11	113346970	113356970	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run2810	chr11	115638000	115648000	chr11	h1	PAN010#joint#h1_chr11	115658977	115668977	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run2811	chr11	115676000	115686000	chr11	h1	PAN010#joint#h1_chr11	115696978	115706978	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run2923	chr11	122516000	122526000	chr11	h1	PAN010#joint#h1_chr11	122537029	122547029	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run3071	chr11	128874000	128884000	chr11	h1	PAN010#joint#h1_chr11	128895041	128905041	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run3152	chr11	132462000	132472000	chr11	h2	PAN010#joint#h2_chr11	132351842	132361842	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run3163	chr11	133560000	133570000	chr11	h2	PAN010#joint#h2_chr11	133449842	133459842	10000	10000	10000	5	1.000000	homologous_same_chrom
chr11_homolog_run3181	chr11	134790000	134800000	chr11	h2	PAN010#joint#h2_chr11	134679839	134689812	10000	10000	9973	5	0.991017	homologous_same_chrom
chr12_homolog_run0017	chr12	294000	304000	chr12	h1	PAN010#joint#h1_chr12	291718	301718	10000	10000	10000	5	1.000000	homologous_same_chrom
chr12_homolog_run0074	chr12	3844000	3854000	chr12	h1	PAN010#joint#h1_chr12	3841730	3851730	10000	10000	10000	5	1.000000	homologous_same_chrom
chr12_homolog_run0096	chr12	4752000	4762000	chr12	h2	PAN010#joint#h2_chr12	4759374	4769374	10000	10000	10000	5	1.000000	homologous_same_chrom
chr12_homolog_run0101	chr12	5542000	5552000	chr12	h2	PAN010#joint#h2_chr12	5549378	5559378	10000	10000	10000	5	1.000000	homologous_same_chrom
chr12_homolog_run0106	chr12	5824000	5834000	chr12	h2	PAN010#joint#h2_chr12	5831378	5841380	10000	10000	10002	5	0.999900	homologous_same_chrom
chr12_homolog_run0157	chr12	7554000	7564000	chr12	h2	PAN010#joint#h2_chr12	7561385	7571385	10000	10000	10000	5	1.000000	homologous_same_chrom
chr12_homolog_run0172	chr12	7802000	7812000	chr12	h2	PAN010#joint#h2_chr12	7809389	7819389	10000	10000	10000	5	1.000000	homologous_same_chrom
chr12_homolog_run0192	chr12	8462000	8472000	chr12	h2	PAN010#joint#h2_chr12	8469396	8479396	10000	10000	10000	5	1.000000	homologous_same_chrom
chr12_homolog_run0206	chr12	8770000	8780000	chr12	h2	PAN010#joint#h2_chr12	8777395	8787395	10000	10000	10000	5	1.000000	homologous_same_chrom
chr12_homolog_run0328	chr12	13368000	13378000	chr12	h2	PAN010#joint#h2_chr12	13375421	13385421	10000	10000	10000	5	1.000000	homologous_same_chrom
chr12_homolog_run0335	chr12	14010000	14020000	chr12	h2	PAN010#joint#h2_chr12	14017424	14027424	10000	10000	10000	5	1.000000	homologous_same_chrom
chr12_homolog_run0338	chr12	14076000	14086000	chr12	h2	PAN010#joint#h2_chr12	14083424	14093424	10000	10000	10000	5	1.000000	homologous_same_chrom
chr12_homolog_run0355	chr12	14838000	14848000	chr12	h2	PAN010#joint#h2_chr12	14845425	14855425	10000	10000	10000	5	1.000000	homologous_same_chrom
chr12_homolog_run0357	chr12	15002000	15012000	chr12	h2	PAN010#joint#h2_chr12	15009421	15019421	10000	10000	10000	5	1.000000	homologous_same_chrom
chr12_homolog_run0388	chr12	16370000	16380000	chr12	h2	PAN010#joint#h2_chr12	16377425	16387425	10000	10000	10000	5	1.000000	homologous_same_chrom
chr12_homolog_run0409	chr12	17446000	17456000	chr12	h2	PAN010#joint#h2_chr12	17453425	17463425	10000	10000	10000	5	1.000000	homologous_same_chrom
chr12_homolog_run0445	chr12	18814000	18824000	chr12	h2	PAN010#joint#h2_chr12	18821429	18831429	10000	10000	10000	5	1.000000	homologous_same_chrom
chr12_homolog_run0494	chr12	21060000	21070000	chr12	h2	PAN010#joint#h2_chr12	21067427	21077427	10000	10000	10000	5	1.000000	homologous_same_chrom
