comparison_id	basis	query_chrom	arm	display_start	display_end	query_start	query_end	target_chrom	target_name	target_start	target_end	inter_identity	same_identity	inter_minus_same_identity	intersection	raw_candidate_count	class_candidate_count	source_tsv_gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	86000	88000	chrY	PAN011#joint#h2_chrY	79586	81586	1.0000000	0.9985000	0.0015000	2000	121	8	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	88000	90000	chrY	PAN011#joint#h2_chrY	81586	83586	1.0000000	0.9942486	0.0057514	2000	9	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	90000	92000	chrY	PAN011#joint#h2_chrY	83586	85586	1.0000000	0.9506398	0.0493602	2000	14	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	92000	94000	chrY	PAN011#joint#h2_chrY	85586	87586	1.0000000	0.9985000	0.0015000	2000	9	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	94000	96000	chrY	PAN011#joint#h2_chrY	87586	89586	1.0000000	0.9985000	0.0015000	2000	9	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	96000	98000	chrY	PAN011#joint#h2_chrY	89586	91586	1.0000000	0.9732673	0.0267327	2000	121	8	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	98000	100000	chrY	PAN011#joint#h2_chrY	91586	93586	1.0000000	0.9977517	0.0022483	2000	9	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	100000	102000	chrY	PAN011#joint#h2_chrY	93586	95586	1.0000000	0.9997499	0.0002501	2000	9	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	102000	104000	chrY	PAN011#joint#h2_chrY	95586	97586	1.0000000	0.9995000	0.0005000	2000	9	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	104000	106000	chrY	PAN011#joint#h2_chrY	97586	99586	1.0000000	0.9995000	0.0005000	2000	9	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	110000	112000	chrY	PAN011#joint#h2_chrY	103587	105587	1.0000000	0.9974999	0.0025001	2000	9	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	112000	114000	chrY	PAN011#joint#h2_chrY	105587	107587	1.0000000	0.6903984	0.3096016	2000	71	4	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	114000	116000	chrY	PAN011#joint#h2_chrY	107587	109587	1.0000000	0.7198748	0.2801252	2000	49	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	116000	118000	chrY	PAN011#joint#h2_chrY	109587	111587	1.0000000	0.4169279	0.5830721	2000	64	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	118000	120000	chrY	PAN011#joint#h2_chrY	111587	113587	1.0000000	0.4155538	0.5844462	2000	9	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	120000	122000	chrY	PAN011#joint#h2_chrY	113587	115587	1.0000000	0.8075145	0.1924855	2000	9	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	122000	124000	chrY	PAN011#joint#h2_chrY	115587	117587	1.0000000	0.8178328	0.1821672	2000	16	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	124000	126000	chrY	PAN011#joint#h2_chrY	117587	119587	1.0000000	0.9990000	0.0010000	2000	25	6	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	126000	128000	chrY	PAN011#joint#h2_chrY	119587	121588	0.9997501	0.9099076	0.0898425	2000	143	6	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	128000	130000	chrY	PAN011#joint#h2_chrY	121588	123589	0.9997501	0.9601189	0.0396312	2000	121	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	130000	132000	chrY	PAN011#joint#h2_chrY	123589	125589	1.0000000	0.9692540	0.0307460	2000	9	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	132000	134000	chrY	PAN011#joint#h2_chrY	125589	127589	1.0000000	0.9371834	0.0628166	2000	16	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	134000	136000	chrY	PAN011#joint#h2_chrY	127589	129589	1.0000000	0.9415947	0.0584053	2000	16	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	136000	138000	chrY	PAN011#joint#h2_chrY	129589	131589	1.0000000	0.9122354	0.0877646	2000	49	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	138000	140000	chrY	PAN011#joint#h2_chrY	131589	133589	1.0000000	0.9636135	0.0363865	2000	36	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	140000	142000	chrY	PAN011#joint#h2_chrY	133589	135589	1.0000000	0.9533888	0.0466112	2000	36	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	142000	144000	chrY	PAN011#joint#h2_chrY	135589	137589	1.0000000	0.6282051	0.3717949	2000	45	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	144000	146000	chrY	PAN011#joint#h2_chrY	137589	139589	1.0000000	0.9505202	0.0494798	2000	25	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	146000	148000	chrY	PAN011#joint#h2_chrY	139589	141589	1.0000000	0.9514613	0.0485387	2000	36	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	148000	150000	chrY	PAN011#joint#h2_chrY	141589	143589	1.0000000	0.9448224	0.0551776	2000	36	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	150000	152000	chrY	PAN011#joint#h2_chrY	143589	145589	1.0000000	0.9374228	0.0625772	2000	9	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	152000	154000	chrY	PAN011#joint#h2_chrY	145589	147590	0.9997501	0.9934968	0.0062533	2000	25	6	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	154000	156000	chrY	PAN011#joint#h2_chrY	147590	149586	0.9854855	0.9667674	0.0187181	1969	63	12	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	206000	208000	chrY	PAN011#joint#h2_chrY	201320	203321	0.9997501	0.9995003	0.0002498	2000	9	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	208000	210000	chrY	PAN011#joint#h2_chrY	203321	205321	1.0000000	0.9997501	0.0002499	2000	9	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
