schema_version	assignment	collection	relation	term_id	term_name	support_status	community	community_arms	community_contributor_copy_cn	term_phr_copy_cn	community_fraction_of_term_phr_cn	functional_source_count	functional_source_ids	functional_source_symbols	coordinate_copy_count	copy_ids	summary_role
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0032091	negative regulation of protein binding	SENSITIVITY_SUPPORTED	C3	chr11_p|chr19_p|chr3_q	3	11	0.27272727272727271	1	NCBIGene:1663	DDX11	3	CHM13v2.0|chr11:3434-5924|+|DDX11L17|CHM13v2.0|chr19:4460-6999|+|DDX11L1|CHM13v2.0|chr3:201097274-201099490|-|DDX11L8_1	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0032091	negative regulation of protein binding	SENSITIVITY_SUPPORTED	C5	chr12_p|chr20_q|chr9_p	3	11	0.27272727272727271	1	NCBIGene:1663	DDX11	3	CHM13v2.0|chr12:5295-7527|+|DDX11L8|CHM13v2.0|chr20:66202741-66205279|-|DDX11L5_1|CHM13v2.0|chr9:5788-8326|+|DDX11L5	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0032091	negative regulation of protein binding	SENSITIVITY_SUPPORTED	C8	chr15_q	1	11	0.090909090909090912	1	NCBIGene:1663	DDX11	1	CHM13v2.0|chr15:99745854-99748389|-|DDX11L9	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0032091	negative regulation of protein binding	SENSITIVITY_SUPPORTED	C9	chr16_p	1	11	0.090909090909090912	1	NCBIGene:1663	DDX11	1	CHM13v2.0|chr16:4481-7016|+|DDX11L10	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0032456	endocytic recycling	SENSITIVITY_SUPPORTED	C12	chr20_p	1	10	0.10000000000000001	1	NCBIGene:100287171	WASHC1	1	CHM13v2.0|chr20:80190-92223|-|WASH5P_1	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0032456	endocytic recycling	SENSITIVITY_SUPPORTED	C14	chrX_q	1	10	0.10000000000000001	1	NCBIGene:100287171	WASHC1	1	CHM13v2.0|chrX:154249567-154252407|+|WASH6P	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0032456	endocytic recycling	SENSITIVITY_SUPPORTED	C3	chr11_p|chr19_p|chr3_q	3	10	0.29999999999999999	1	NCBIGene:100287171	WASHC1	3	CHM13v2.0|chr11:5962-21167|-|LOC100996442|CHM13v2.0|chr19:11934-21953|-|WASH5P|CHM13v2.0|chr3:201079785-201097323|+|WASH8P_1	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0032456	endocytic recycling	SENSITIVITY_SUPPORTED	C5	chr12_p|chr20_q|chr9_p	3	10	0.29999999999999999	1	NCBIGene:100287171	WASHC1	3	CHM13v2.0|chr12:7478-23077|-|WASH8P|CHM13v2.0|chr20:66187777-66202791|+|WASH7P|CHM13v2.0|chr9:8314-24625|-|WASHC1	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0032456	endocytic recycling	SENSITIVITY_SUPPORTED	C8	chr15_q	1	10	0.10000000000000001	1	NCBIGene:100287171	WASHC1	1	CHM13v2.0|chr15:99730108-99745901|+|WASH3P	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0032456	endocytic recycling	SENSITIVITY_SUPPORTED	C9	chr16_p	1	10	0.10000000000000001	1	NCBIGene:100287171	WASHC1	1	CHM13v2.0|chr16:7007-11013|-|WASH4P	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0034085	establishment of sister chromatid cohesion	SENSITIVITY_SUPPORTED	C12	chr20_p	1	10	0.10000000000000001	1	NCBIGene:1663	DDX11	1	CHM13v2.0|chr20:72708-75239|+|DDX11L9_1	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0034085	establishment of sister chromatid cohesion	SENSITIVITY_SUPPORTED	C14	chrX_q	1	10	0.10000000000000001	1	NCBIGene:1663	DDX11	1	CHM13v2.0|chrX:154252395-154254921|-|DDX11L16	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0034085	establishment of sister chromatid cohesion	SENSITIVITY_SUPPORTED	C3	chr11_p|chr19_p|chr3_q	3	10	0.29999999999999999	1	NCBIGene:1663	DDX11	3	CHM13v2.0|chr11:3434-5924|+|DDX11L17|CHM13v2.0|chr19:4460-6999|+|DDX11L1|CHM13v2.0|chr3:201097274-201099490|-|DDX11L8_1	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0034085	establishment of sister chromatid cohesion	SENSITIVITY_SUPPORTED	C5	chr12_p|chr20_q|chr9_p	3	10	0.29999999999999999	1	NCBIGene:1663	DDX11	3	CHM13v2.0|chr12:5295-7527|+|DDX11L8|CHM13v2.0|chr20:66202741-66205279|-|DDX11L5_1|CHM13v2.0|chr9:5788-8326|+|DDX11L5	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0034085	establishment of sister chromatid cohesion	SENSITIVITY_SUPPORTED	C8	chr15_q	1	10	0.10000000000000001	1	NCBIGene:1663	DDX11	1	CHM13v2.0|chr15:99745854-99748389|-|DDX11L9	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0034085	establishment of sister chromatid cohesion	SENSITIVITY_SUPPORTED	C9	chr16_p	1	10	0.10000000000000001	1	NCBIGene:1663	DDX11	1	CHM13v2.0|chr16:4481-7016|+|DDX11L10	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0034314	Arp2/3 complex-mediated actin nucleation	SENSITIVITY_SUPPORTED	C12	chr20_p	1	10	0.10000000000000001	1	NCBIGene:100287171	WASHC1	1	CHM13v2.0|chr20:80190-92223|-|WASH5P_1	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0034314	Arp2/3 complex-mediated actin nucleation	SENSITIVITY_SUPPORTED	C14	chrX_q	1	10	0.10000000000000001	1	NCBIGene:100287171	WASHC1	1	CHM13v2.0|chrX:154249567-154252407|+|WASH6P	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0034314	Arp2/3 complex-mediated actin nucleation	SENSITIVITY_SUPPORTED	C3	chr11_p|chr19_p|chr3_q	3	10	0.29999999999999999	1	NCBIGene:100287171	WASHC1	3	CHM13v2.0|chr11:5962-21167|-|LOC100996442|CHM13v2.0|chr19:11934-21953|-|WASH5P|CHM13v2.0|chr3:201079785-201097323|+|WASH8P_1	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0034314	Arp2/3 complex-mediated actin nucleation	SENSITIVITY_SUPPORTED	C5	chr12_p|chr20_q|chr9_p	3	10	0.29999999999999999	1	NCBIGene:100287171	WASHC1	3	CHM13v2.0|chr12:7478-23077|-|WASH8P|CHM13v2.0|chr20:66187777-66202791|+|WASH7P|CHM13v2.0|chr9:8314-24625|-|WASHC1	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0034314	Arp2/3 complex-mediated actin nucleation	SENSITIVITY_SUPPORTED	C8	chr15_q	1	10	0.10000000000000001	1	NCBIGene:100287171	WASHC1	1	CHM13v2.0|chr15:99730108-99745901|+|WASH3P	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0034314	Arp2/3 complex-mediated actin nucleation	SENSITIVITY_SUPPORTED	C9	chr16_p	1	10	0.10000000000000001	1	NCBIGene:100287171	WASHC1	1	CHM13v2.0|chr16:7007-11013|-|WASH4P	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0034315	regulation of Arp2/3 complex-mediated actin nucleation	SENSITIVITY_SUPPORTED	C12	chr20_p	1	10	0.10000000000000001	1	NCBIGene:100287171	WASHC1	1	CHM13v2.0|chr20:80190-92223|-|WASH5P_1	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0034315	regulation of Arp2/3 complex-mediated actin nucleation	SENSITIVITY_SUPPORTED	C14	chrX_q	1	10	0.10000000000000001	1	NCBIGene:100287171	WASHC1	1	CHM13v2.0|chrX:154249567-154252407|+|WASH6P	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0034315	regulation of Arp2/3 complex-mediated actin nucleation	SENSITIVITY_SUPPORTED	C3	chr11_p|chr19_p|chr3_q	3	10	0.29999999999999999	1	NCBIGene:100287171	WASHC1	3	CHM13v2.0|chr11:5962-21167|-|LOC100996442|CHM13v2.0|chr19:11934-21953|-|WASH5P|CHM13v2.0|chr3:201079785-201097323|+|WASH8P_1	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0034315	regulation of Arp2/3 complex-mediated actin nucleation	SENSITIVITY_SUPPORTED	C5	chr12_p|chr20_q|chr9_p	3	10	0.29999999999999999	1	NCBIGene:100287171	WASHC1	3	CHM13v2.0|chr12:7478-23077|-|WASH8P|CHM13v2.0|chr20:66187777-66202791|+|WASH7P|CHM13v2.0|chr9:8314-24625|-|WASHC1	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0034315	regulation of Arp2/3 complex-mediated actin nucleation	SENSITIVITY_SUPPORTED	C8	chr15_q	1	10	0.10000000000000001	1	NCBIGene:100287171	WASHC1	1	CHM13v2.0|chr15:99730108-99745901|+|WASH3P	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0034315	regulation of Arp2/3 complex-mediated actin nucleation	SENSITIVITY_SUPPORTED	C9	chr16_p	1	10	0.10000000000000001	1	NCBIGene:100287171	WASHC1	1	CHM13v2.0|chr16:7007-11013|-|WASH4P	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0035176	social behavior	SENSITIVITY_SUPPORTED	C11	chr1_p|chr5_q	2	9	0.22222222222222221	1	NCBIGene:23152	CIC	2	CHM13v2.0|chr1:148562-152332|+|CICP3|CHM13v2.0|chr5:181891501-181895266|-|CICP15	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0035176	social behavior	SENSITIVITY_SUPPORTED	C12	chr2_q	1	9	0.1111111111111111	1	NCBIGene:23152	CIC	1	CHM13v2.0|chr2:242629543-242629808|-|CICP10	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0035176	social behavior	SENSITIVITY_SUPPORTED	C3	chr11_p|chr16_q|chr19_p|chr3_q|chr7_p	5	9	0.55555555555555558	1	NCBIGene:23152	CIC	5	CHM13v2.0|chr11:149448-153209|+|CICP23|CHM13v2.0|chr16:96260211-96263979|-|CICP25|CHM13v2.0|chr19:144456-148226|+|CICP19|CHM13v2.0|chr3:200954278-200958051|-|CICP6|CHM13v2.0|chr7:61233-65009|+|CICP27	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0035176	social behavior	SENSITIVITY_SUPPORTED	C5	chr20_q	1	9	0.1111111111111111	1	NCBIGene:23152	CIC	1	CHM13v2.0|chr20:66111677-66113506|-|CICP4	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0035563	positive regulation of chromatin binding	SENSITIVITY_SUPPORTED	C12	chr20_p	1	10	0.10000000000000001	1	NCBIGene:1663	DDX11	1	CHM13v2.0|chr20:72708-75239|+|DDX11L9_1	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0035563	positive regulation of chromatin binding	SENSITIVITY_SUPPORTED	C14	chrX_q	1	10	0.10000000000000001	1	NCBIGene:1663	DDX11	1	CHM13v2.0|chrX:154252395-154254921|-|DDX11L16	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0035563	positive regulation of chromatin binding	SENSITIVITY_SUPPORTED	C3	chr11_p|chr19_p|chr3_q	3	10	0.29999999999999999	1	NCBIGene:1663	DDX11	3	CHM13v2.0|chr11:3434-5924|+|DDX11L17|CHM13v2.0|chr19:4460-6999|+|DDX11L1|CHM13v2.0|chr3:201097274-201099490|-|DDX11L8_1	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0035563	positive regulation of chromatin binding	SENSITIVITY_SUPPORTED	C5	chr12_p|chr20_q|chr9_p	3	10	0.29999999999999999	1	NCBIGene:1663	DDX11	3	CHM13v2.0|chr12:5295-7527|+|DDX11L8|CHM13v2.0|chr20:66202741-66205279|-|DDX11L5_1|CHM13v2.0|chr9:5788-8326|+|DDX11L5	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0035563	positive regulation of chromatin binding	SENSITIVITY_SUPPORTED	C8	chr15_q	1	10	0.10000000000000001	1	NCBIGene:1663	DDX11	1	CHM13v2.0|chr15:99745854-99748389|-|DDX11L9	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0035563	positive regulation of chromatin binding	SENSITIVITY_SUPPORTED	C9	chr16_p	1	10	0.10000000000000001	1	NCBIGene:1663	DDX11	1	CHM13v2.0|chr16:4481-7016|+|DDX11L10	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0038113	interleukin-9-mediated signaling pathway	SENSITIVITY_SUPPORTED	C14	chrX_q	1	4	0.25	1	NCBIGene:3581	IL9R	1	CHM13v2.0|chrX:154225700-154241023|+|IL9R	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0038113	interleukin-9-mediated signaling pathway	SENSITIVITY_SUPPORTED	C2	chr18_p	1	4	0.25	1	NCBIGene:3581	IL9R	1	CHM13v2.0|chr18:233505-242351|-|IL9RP4	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0038113	interleukin-9-mediated signaling pathway	SENSITIVITY_SUPPORTED	C3	chr9_q	1	4	0.25	1	NCBIGene:3581	IL9R	1	CHM13v2.0|chr9:150400984-150409700|+|IL9RP1	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0038113	interleukin-9-mediated signaling pathway	SENSITIVITY_SUPPORTED	C9	chr16_p	1	4	0.25	1	NCBIGene:3581	IL9R	1	CHM13v2.0|chr16:21851-30058|-|IL9RP3	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0038160	CXCL12-activated CXCR4 signaling pathway	SENSITIVITY_SUPPORTED	C11	chr1_p|chr5_q|chr6_q	6	14	0.42857142857142855	1	NCBIGene:54838	WBP1L	6	CHM13v2.0|chr1:100966-101472|+|WBP1LP7|CHM13v2.0|chr1:100966-101472|-|WBP1LP9_4|CHM13v2.0|chr5:181942043-181942549|+|WBP1LP9_5|CHM13v2.0|chr5:181942043-181942549|-|WBP1LP4|CHM13v2.0|chr6:172024569-172025075|+|WBP1LP9_3|CHM13v2.0|chr6:172024569-172025075|-|WBP1LP12	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0038160	CXCL12-activated CXCR4 signaling pathway	SENSITIVITY_SUPPORTED	C3	chr11_p|chr19_p|chr3_q	6	14	0.42857142857142855	1	NCBIGene:54838	WBP1L	6	CHM13v2.0|chr11:102154-102660|+|WBP1LP10|CHM13v2.0|chr11:102154-102660|-|WBP1LP9_2|CHM13v2.0|chr19:96468-96974|+|WBP1LP11|CHM13v2.0|chr19:96468-96974|-|WBP1LP9_1|CHM13v2.0|chr3:201005400-201005906|+|WBP1LP9|CHM13v2.0|chr3:201005400-201005906|-|WBP1LP8	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0038160	CXCL12-activated CXCR4 signaling pathway	SENSITIVITY_SUPPORTED	C8	chr15_q	2	14	0.14285714285714285	1	NCBIGene:54838	WBP1L	2	CHM13v2.0|chr15:99653860-99654366|+|WBP1LP9_6|CHM13v2.0|chr15:99653860-99654366|-|WBP1LP5	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0042147	retrograde transport, endosome to Golgi	SENSITIVITY_SUPPORTED	C12	chr20_p	1	10	0.10000000000000001	1	NCBIGene:100287171	WASHC1	1	CHM13v2.0|chr20:80190-92223|-|WASH5P_1	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0042147	retrograde transport, endosome to Golgi	SENSITIVITY_SUPPORTED	C14	chrX_q	1	10	0.10000000000000001	1	NCBIGene:100287171	WASHC1	1	CHM13v2.0|chrX:154249567-154252407|+|WASH6P	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0042147	retrograde transport, endosome to Golgi	SENSITIVITY_SUPPORTED	C3	chr11_p|chr19_p|chr3_q	3	10	0.29999999999999999	1	NCBIGene:100287171	WASHC1	3	CHM13v2.0|chr11:5962-21167|-|LOC100996442|CHM13v2.0|chr19:11934-21953|-|WASH5P|CHM13v2.0|chr3:201079785-201097323|+|WASH8P_1	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0042147	retrograde transport, endosome to Golgi	SENSITIVITY_SUPPORTED	C5	chr12_p|chr20_q|chr9_p	3	10	0.29999999999999999	1	NCBIGene:100287171	WASHC1	3	CHM13v2.0|chr12:7478-23077|-|WASH8P|CHM13v2.0|chr20:66187777-66202791|+|WASH7P|CHM13v2.0|chr9:8314-24625|-|WASHC1	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0042147	retrograde transport, endosome to Golgi	SENSITIVITY_SUPPORTED	C8	chr15_q	1	10	0.10000000000000001	1	NCBIGene:100287171	WASHC1	1	CHM13v2.0|chr15:99730108-99745901|+|WASH3P	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0042147	retrograde transport, endosome to Golgi	SENSITIVITY_SUPPORTED	C9	chr16_p	1	10	0.10000000000000001	1	NCBIGene:100287171	WASHC1	1	CHM13v2.0|chr16:7007-11013|-|WASH4P	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0045876	positive regulation of sister chromatid cohesion	SENSITIVITY_SUPPORTED	C12	chr20_p	1	10	0.10000000000000001	1	NCBIGene:1663	DDX11	1	CHM13v2.0|chr20:72708-75239|+|DDX11L9_1	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0045876	positive regulation of sister chromatid cohesion	SENSITIVITY_SUPPORTED	C14	chrX_q	1	10	0.10000000000000001	1	NCBIGene:1663	DDX11	1	CHM13v2.0|chrX:154252395-154254921|-|DDX11L16	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0045876	positive regulation of sister chromatid cohesion	SENSITIVITY_SUPPORTED	C3	chr11_p|chr19_p|chr3_q	3	10	0.29999999999999999	1	NCBIGene:1663	DDX11	3	CHM13v2.0|chr11:3434-5924|+|DDX11L17|CHM13v2.0|chr19:4460-6999|+|DDX11L1|CHM13v2.0|chr3:201097274-201099490|-|DDX11L8_1	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0045876	positive regulation of sister chromatid cohesion	SENSITIVITY_SUPPORTED	C5	chr12_p|chr20_q|chr9_p	3	10	0.29999999999999999	1	NCBIGene:1663	DDX11	3	CHM13v2.0|chr12:5295-7527|+|DDX11L8|CHM13v2.0|chr20:66202741-66205279|-|DDX11L5_1|CHM13v2.0|chr9:5788-8326|+|DDX11L5	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0045876	positive regulation of sister chromatid cohesion	SENSITIVITY_SUPPORTED	C8	chr15_q	1	10	0.10000000000000001	1	NCBIGene:1663	DDX11	1	CHM13v2.0|chr15:99745854-99748389|-|DDX11L9	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	overlap	GO_BP	direct	GO:0045876	positive regulation of sister chromatid cohesion	SENSITIVITY_SUPPORTED	C9	chr16_p	1	10	0.10000000000000001	1	NCBIGene:1663	DDX11	1	CHM13v2.0|chr16:4481-7016|+|DDX11L10	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
